ARCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
"OUTPUT,0",countries,products,elements,,,,2010A,2011A,2012A,2013A,2014A,2015A,2016A,2017A,2018A,2019A,2020A,2021A,2022A,2023A,2024A,2025A,2026A,2027A,2028A,2029A,2030A
MNE_WT_fo..pc,Montenegro,Wheat,Per-capita food consumption [kg/p/year],MNE,WT,FO..PC,0.000144165,0.000143893,0.000143681,0.000143519,0.000143387,0.000143271,0.000143172,0.000143093,0.000143034,0.000143004,0.00014162,0.000141667,0.000141712,0.000141682,0.000141622,0.000141549,0.000141473,0.00014139,0.000141306,0.000141206,0.000141105
MNG_BT_fo..pc,Mongolia,Butter,Per-capita food consumption [kg/p/year],MNG,BT,FO..PC,0.281667998,0.285023493,0.33856555,0.413229631,0.385239421,0.409892656,0.4261085,0.425276377,0.422196115,0.419424417,0.4257325,0.428219189,0.431561586,0.435920432,0.439042047,0.44240463,0.445924379,0.44961719,0.453516808,0.45760551,0.461892581
MNG_BV_fo..pc,Mongolia,Beef and Veal,Per-capita food consumption [kg/p/year],MNG,BV,FO..PC,12.26951549,13.58445812,14.85054821,13.82893734,13.0435898,21.73687425,21.12626126,21.60371479,18.98232815,18.65933325,18.9863043,19.31692882,19.70372902,20.11768076,20.48300312,20.84682576,21.21718135,21.59161616,21.98976824,22.40296749,22.83015333
MNG_EG_fo..pc,Mongolia,Eggs,Per-capita food consumption [kg/p/year],MNG,EG,FO..PC,1.107772882,1.409008617,1.128551835,1.235576116,1.384112159,1.893259308,2.202221218,1.761580587,1.735552772,1.711175821,1.715526949,1.720791425,1.729613758,1.740855223,1.747751146,1.75464606,1.762243002,1.769935551,1.778811998,1.788209049,1.797859082
MNG_FH_fo..pc,Mongolia,Fish,Per-capita food consumption [kg/p/year],MNG,FH,FO..PC,0.560374346,0.792464773,1.028526153,0.812732524,0.78626208,0.486486526,0.496304655,0.49079485,0.595259178,0.622252308,0.634688742,0.635719578,0.648815273,0.662427129,0.672385281,0.682318829,0.690477453,0.702090278,0.713660153,0.725292617,0.737442938
MNG_MA_fo..pc,Mongolia,Maize,Per-capita food consumption [kg/p/year],MNG,MA,FO..PC,1.84321611,1.810599611,1.776687398,1.742702561,1.710047145,1.679612587,1.651583335,1.625674222,1.601654459,1.579158196,1.594378025,1.602370883,1.610576476,1.619463694,1.626718069,1.634147253,1.641839469,1.649800794,1.658081722,1.666424843,1.67530841
MNG_MK_fo..pc,Mongolia,Milk,Per-capita food consumption [kg/p/year],MNG,MK,FO..PC,11.85754712,15.84858767,16.97768747,18.46593563,19.96509802,21.78075931,21.41476725,22.14370638,21.86332125,21.57733445,21.8645226,22.15225152,22.47915234,22.842911,23.15629849,23.47879112,23.81294372,24.15601996,24.51396379,24.88299239,25.26195854
MNG_OCG_fo..pc,Mongolia,Other Coarse Grains,Per-capita food consumption [kg/p/year],MNG,OCG,FO..PC,0.000199067,0.000195545,0.000191882,0.000188212,0.000184685,0.000181398,0.000178371,0.000175573,0.000172979,0.000170549,0.000170143,0.000169672,0.000169259,0.000168907,0.0001684,0.000167915,0.00016746,0.00016703,0.000166627,0.000166248,0.000165889
MNG_OOS_fo..pc,Mongolia,Other Oilseeds,Per-capita food consumption [kg/p/year],MNG,OOS,FO..PC,0.3317789,0.32590793,0.319803732,0.376423753,0.369370183,0.362796319,0.356742,0.351145632,0.345957363,0.34109817,0.339526784,0.336762826,0.334632936,0.332866499,0.330536219,0.32831685,0.326187577,0.324180222,0.322208871,0.320278119,0.318381573
MNG_PK_fo..pc,Mongolia,Pork,Per-capita food consumption [kg/p/year],MNG,PK,FO..PC,0.110592967,0.062864018,0.114560803,0.715483963,0.227641476,0.810245112,0.756821547,1.062280564,1.190349594,0.274141863,0.272495222,0.273046955,0.273833646,0.275009967,0.275461095,0.275822412,0.276275997,0.276752324,0.277376646,0.278188311,0.279063209
MNG_PS_fo..pc,Mongolia,Pulses,Per-capita food consumption [kg/p/year],MNG,PS,FO..PC,0.457486238,0.502260332,0.602652365,0.505732283,0.500389519,0.495577927,0.49136706,0.487687674,0.484484402,0.481658606,0.481877103,0.482117997,0.482268664,0.482749616,0.482603387,0.482542517,0.482594079,0.482669006,0.482837089,0.483026438,0.483237808
MNG_PT_fo..pc,Mongolia,Poultry,Per-capita food consumption [kg/p/year],MNG,PT,FO..PC,1.601828528,2.001400598,1.995895089,2.715897379,3.193820852,1.953355846,2.427926597,2.963376513,3.612083169,3.811203557,3.826441836,3.844151694,3.869747273,3.904463956,3.928132283,3.951984651,3.976906376,4.001426371,4.029232848,4.058335877,4.088254598
MNG_RI_fo..pc,Mongolia,Rice,Per-capita food consumption [kg/p/year],MNG,RI,FO..PC,9.404088592,6.775263744,9.28496834,8.678658752,9.083770434,8.490508811,8.515563673,9.69812214,10.43372171,11.22149814,11.30551434,11.33795491,11.37345667,11.41300846,11.4400072,11.46834987,11.49810532,11.52914687,11.56088566,11.59635177,11.62694657
MNG_RT_fo..pc,Mongolia,Roots tubers,Per-capita food consumption [kg/p/year],MNG,RT,FO..PC,10.34117966,10.58753332,10.38758054,10.22991554,10.35073464,10.48349573,10.63037143,10.79063611,10.96378047,11.14821732,11.22527344,11.34863411,11.47591711,11.61107148,11.73562387,11.86288407,11.99254023,12.12552253,12.26069953,12.39892824,12.53879865
MNG_SH_fo..pc,Mongolia,Sheep,Per-capita food consumption [kg/p/year],MNG,SH,FO..PC,41.9514512,40.49797119,39.52006593,49.10698808,46.73979519,66.78536034,57.39830142,60.70986094,60.54253855,60.26067676,60.82207849,61.29022344,61.91819554,62.53767205,63.15075187,63.76129654,64.39734589,65.02984805,65.69946072,66.38777603,67.08616257
MNG_SU_fo..pc,Mongolia,Sugar,Per-capita food consumption [kg/p/year],MNG,SU,FO..PC,9.58472377,9.415117976,9.594111947,9.75913434,9.91827344,10.07767552,10.57013334,11.05458471,10.57091943,10.73827573,10.78518505,10.8160408,10.85835298,10.91308292,10.93301458,10.95636509,10.98458368,11.01351819,11.04263183,11.07398614,11.10633035
MNG_VL_fo..pc,Mongolia,Vegetable oils,Per-capita food consumption [kg/p/year],MNG,VL,FO..PC,2.603160394,2.511191279,5.851261959,6.740292219,7.913458639,9.155786457,12.07439842,18.00789211,18.41999254,18.78174994,20.03645482,20.3441877,20.69004435,21.0830319,21.4229655,21.77010783,22.13219521,22.50894935,22.9014097,23.31067772,23.73625941
MNG_WT_fo..pc,Mongolia,Wheat,Per-capita food consumption [kg/p/year],MNG,WT,FO..PC,128.7147301,128.4146047,128.2036306,127.7118659,128.0124192,127.4903216,127.8325501,127.452859,128.1323567,128.2276455,127.7401943,127.2621382,126.8765298,126.5929258,126.2313593,125.9048543,125.6126622,125.3584281,125.1450802,124.9742733,124.8490905
MOZ_BT_fo..pc,Mozambique,Butter,Per-capita food consumption [kg/p/year],MOZ,BT,FO..PC,0.00655068,0.01726491,0.018246181,0.018536473,0.035461797,0.019813863,0.017308674,0.016144888,0.015690167,0.015250492,0.015154098,0.014896323,0.01455079,0.014509413,0.014560652,0.01463728,0.014729804,0.01484186,0.014973894,0.015124727,0.015297277
MOZ_BV_fo..pc,Mozambique,Beef and Veal,Per-capita food consumption [kg/p/year],MOZ,BV,FO..PC,0.253800313,0.453221755,0.398545673,0.394747428,0.481288246,0.307457602,0.425349381,0.421715259,0.420339255,0.410075866,0.408515523,0.40530669,0.401497467,0.403898508,0.409720935,0.41633763,0.423149502,0.430838636,0.439257397,0.448766196,0.459041853
MOZ_EG_fo..pc,Mozambique,Eggs,Per-capita food consumption [kg/p/year],MOZ,EG,FO..PC,0.927307491,1.175908942,1.711804231,1.433805574,1.713905379,1.780131107,1.49798868,1.5411548,1.540234611,1.544483879,1.535706607,1.519436772,1.504893427,1.512308557,1.530172,1.549584937,1.57117443,1.5946874,1.620735628,1.649278958,1.67977844
MOZ_FH_fo..pc,Mozambique,Fish,Per-capita food consumption [kg/p/year],MOZ,FH,FO..PC,7.10503787,8.582547039,8.873311761,9.8471493,10.52816901,11.62403457,11.39238766,12.03496998,11.57524694,11.32880418,11.24580765,11.1323751,11.02850137,11.09027448,11.20123403,11.3428871,11.49169689,11.69526658,11.89287904,12.08000858,12.34647037
MOZ_MA_fo..pc,Mozambique,Maize,Per-capita food consumption [kg/p/year],MOZ,MA,FO..PC,53.55071837,55.12561358,55.15951093,51.69103495,53.31168571,51.52282673,54.00722405,53.27509672,54.057376,54.11883915,54.25038569,54.22728061,54.21216827,54.43793028,54.79629584,55.18345937,55.59470255,56.04204357,56.52770726,57.05234302,57.62213393
MOZ_MK_fo..pc,Mozambique,Milk,Per-capita food consumption [kg/p/year],MOZ,MK,FO..PC,2.367119565,2.294969588,2.29740815,2.265434717,2.178124192,2.111333841,2.053604403,2.146263653,2.065367803,2.011138764,2.022734754,2.011402025,2.002039044,2.027478053,2.065260736,2.106675165,2.151219169,2.199958195,2.252835953,2.310144164,2.372009836
MOZ_OCG_fo..pc,Mozambique,Other Coarse Grains,Per-capita food consumption [kg/p/year],MOZ,OCG,FO..PC,15.22601066,14.89022305,11.80893481,11.51532446,10.78554429,10.1900505,9.313396982,8.851050909,10.87274088,11.54979187,11.50208785,11.4328065,11.33850643,11.31638089,11.3244532,11.3378808,11.35936384,11.38917947,11.42602695,11.47109148,11.52392487
MOZ_OOS_fo..pc,Mozambique,Other Oilseeds,Per-capita food consumption [kg/p/year],MOZ,OOS,FO..PC,1.548777187,1.504212261,1.410077358,1.3493039,1.26133754,0.934286113,1.221666301,1.232404348,1.19769369,1.16413152,1.160618951,1.152502683,1.14538786,1.143472186,1.143800329,1.144689409,1.145993112,1.147981434,1.150427515,1.153556205,1.157382671
MOZ_PK_fo..pc,Mozambique,Pork,Per-capita food consumption [kg/p/year],MOZ,PK,FO..PC,3.222604232,3.63000837,3.840196093,3.996463529,4.512886683,3.443170988,3.482602252,3.431156076,3.339365495,3.25004227,3.32785149,3.35238907,3.369445701,3.430023787,3.509658805,3.59627765,3.688589598,3.78734189,3.888435287,4.003683467,4.120757614
MOZ_PS_fo..pc,Mozambique,Pulses,Per-capita food consumption [kg/p/year],MOZ,PS,FO..PC,11.21058039,13.24499468,14.37327845,13.68929863,13.6968542,13.7056867,13.71592482,13.72772591,13.74131715,13.756941,13.80969877,13.80657634,13.76503135,13.80056345,13.84070446,13.88753491,13.93974754,13.99296823,14.05298146,14.11674159,14.18752737
MOZ_PT_fo..pc,Mozambique,Poultry,Per-capita food consumption [kg/p/year],MOZ,PT,FO..PC,1.68890703,3.684878239,4.269606437,2.643104304,3.190238819,3.520323671,3.348416673,3.54353663,3.530788812,3.492881684,3.565271922,3.605541968,3.636408003,3.712427717,3.812535282,3.915244621,4.019853134,4.128708515,4.241804644,4.361188728,4.483010757
MOZ_RI_fo..pc,Mozambique,Rice,Per-capita food consumption [kg/p/year],MOZ,RI,FO..PC,18.31241882,21.04830493,22.14912328,22.78146122,24.62093837,25.28745506,26.64475709,26.90142796,27.24756092,27.16240338,27.99220788,28.35463619,28.58934489,28.89679167,29.54424701,30.20032394,30.88758864,31.62009742,32.39169737,33.21092404,34.0686181
MOZ_RT_fo..pc,Mozambique,Roots tubers,Per-capita food consumption [kg/p/year],MOZ,RT,FO..PC,72.1999426,72.29277743,76.41224236,75.92198781,76.39121313,76.86024518,77.32994628,77.80135744,78.27593641,78.75525347,78.3303763,78.20816825,78.51368048,78.75969767,79.35872023,80.02333894,80.73775533,81.60445578,82.56327664,83.66370244,84.94433109
MOZ_SH_fo..pc,Mozambique,Sheep,Per-capita food consumption [kg/p/year],MOZ,SH,FO..PC,0.752619451,0.747419528,0.793492739,0.793047049,0.806654829,0.798894953,0.813916963,0.826867683,0.827428671,0.803955646,0.806517611,0.800508375,0.795411764,0.80287429,0.816271657,0.830905743,0.846545576,0.863868656,0.88314909,0.903594648,0.925584262
MOZ_SU_fo..pc,Mozambique,Sugar,Per-capita food consumption [kg/p/year],MOZ,SU,FO..PC,7.018585624,6.215163542,6.231353291,6.695827919,6.908619554,7.140130784,7.631080331,8.089298505,8.189025739,8.532637753,8.682316829,8.802157879,8.913465042,9.139063689,9.433167182,9.755043375,10.11485691,10.49302191,10.88685664,11.31343833,11.7672145
MOZ_VL_fo..pc,Mozambique,Vegetable oils,Per-capita food consumption [kg/p/year],MOZ,VL,FO..PC,3.154913421,6.144934013,8.339405814,6.250722761,8.532466249,7.379741007,5.786060204,5.783586232,5.451183924,5.276108212,5.900489973,5.902421307,5.898083473,5.984953442,6.107010674,6.230022151,6.361992372,6.502229895,6.650244675,6.807480413,6.972396319
MOZ_WT_fo..pc,Mozambique,Wheat,Per-capita food consumption [kg/p/year],MOZ,WT,FO..PC,17.55059264,20.77067558,20.4720597,21.63429567,21.68130605,23.65453928,21.30069891,21.84447155,21.33633461,20.56746969,20.67340285,20.76408529,20.83011677,20.97742297,21.18870592,21.41140827,21.64625092,21.89660574,22.16239398,22.44433176,22.74435109
MRT_BT_fo..pc,Mauritania,Butter,Per-capita food consumption [kg/p/year],MRT,BT,FO..PC,0.605893882,0.647986138,0.498141237,0.431304286,0.427665907,0.410296548,0.394325244,0.379169729,0.369157477,0.359568001,0.362465662,0.358780551,0.359610319,0.358305618,0.356610932,0.355356022,0.353938821,0.352932572,0.352579552,0.352513367,0.352626566
MRT_BV_fo..pc,Mauritania,Beef and Veal,Per-capita food consumption [kg/p/year],MRT,BV,FO..PC,5.022990489,5.094370723,5.183331883,5.263610136,5.009818203,4.986633298,5.070706438,4.730979437,4.641979063,4.521395977,4.40250155,4.312838585,4.266397514,4.197471504,4.118035446,4.045713553,3.980932998,3.917123671,3.848369982,3.779664639,3.717123699
MRT_EG_fo..pc,Mauritania,Eggs,Per-capita food consumption [kg/p/year],MRT,EG,FO..PC,1.074730443,1.056920995,1.075648126,1.123717155,1.025306365,0.936016351,0.885719355,0.88086248,0.891903753,0.865392485,0.872588675,0.881304472,0.900812745,0.914011674,0.926630337,0.939616363,0.953161878,0.967216107,0.981462175,0.997574143,1.014038179
MRT_FH_fo..pc,Mauritania,Fish,Per-capita food consumption [kg/p/year],MRT,FH,FO..PC,7.53338315,7.416033329,6.862858635,4.991914902,8.48578979,8.281705936,8.202496589,8.879024308,9.108096485,9.341160809,8.921325135,9.082139577,9.302067539,9.40513622,9.505402953,9.559765958,9.573161508,9.683146046,9.784197635,9.877950773,9.971219611
MRT_MA_fo..pc,Mauritania,Maize,Per-capita food consumption [kg/p/year],MRT,MA,FO..PC,4.95907658,4.572753986,4.438365319,4.307974653,4.183153292,4.136439555,3.952552567,3.84599367,3.458098083,4.076248217,4.017573007,3.962228949,3.934233725,3.90198687,3.872052225,3.842972777,3.814755592,3.787940713,3.762035106,3.737501667,3.714111225
MRT_MK_fo..pc,Mauritania,Milk,Per-capita food consumption [kg/p/year],MRT,MK,FO..PC,22.05753318,21.72991612,21.5018119,21.41092008,21.25092204,22.21926186,21.64453669,22.02030488,20.98631646,20.33475064,20.27376798,20.18673526,20.31450652,20.29707972,20.25772437,20.23625966,20.2197096,20.21377096,20.21005255,20.21226478,20.23571751
MRT_OCG_fo..pc,Mauritania,Other Coarse Grains,Per-capita food consumption [kg/p/year],MRT,OCG,FO..PC,20.11342451,19.0173495,18.97878167,19.69384784,20.13579784,20.17632556,19.82350892,20.18338339,19.35285385,15.9433374,15.7564692,15.60664696,15.56554734,15.47681948,15.4008665,15.33195487,15.26770537,15.2102945,15.15527312,15.10601298,15.05880329
MRT_OOS_fo..pc,Mauritania,Other Oilseeds,Per-capita food consumption [kg/p/year],MRT,OOS,FO..PC,0.248230872,0.241011034,0.23392796,0.227055605,0.220476785,0.214234095,0.208322771,0.20270649,0.197353878,0.192227284,0.194398558,0.196488262,0.199031761,0.200921542,0.202589063,0.204243716,0.205882139,0.207504933,0.209113871,0.210712107,0.212301825
MRT_PK_fo..pc,Mauritania,Pork,Per-capita food consumption [kg/p/year],MRT,PK,FO..PC,0.006427407,0.000860754,1.88E-05,0.006284575,0.001968543,1.72E-05,0.009486126,0.001085928,0.000704835,0.000686526,0.000684266,0.000681093,0.000682379,0.000677204,0.000670241,0.000663685,0.000657544,0.000651813,0.00064648,0.000641534,0.000636966
MRT_PS_fo..pc,Mauritania,Pulses,Per-capita food consumption [kg/p/year],MRT,PS,FO..PC,13.69841014,12.23453778,13.30700247,13.60002257,13.60214793,13.61352017,13.6350212,13.66545047,13.70374245,13.74819801,13.77848827,13.86731411,14.01642212,14.17305475,14.32109429,14.48279237,14.65724454,14.83719167,15.02476087,15.22411983,15.43160507
MRT_PT_fo..pc,Mauritania,Poultry,Per-capita food consumption [kg/p/year],MRT,PT,FO..PC,2.928487094,3.852330044,3.889026232,4.974646401,4.310960929,0.836660653,5.740640848,5.7683118,6.372063331,6.554092239,6.454426994,6.49029591,6.580318213,6.671723745,6.753636614,6.837898978,6.924544243,7.011161493,7.104116285,7.205631299,7.307859332
MRT_RI_fo..pc,Mauritania,Rice,Per-capita food consumption [kg/p/year],MRT,RI,FO..PC,50.63078666,54.06845831,56.11271235,56.59368563,56.89046646,49.42019526,47.78017596,47.44598779,47.67329611,48.1211829,48.25607909,48.44920592,48.89935952,49.31827354,49.77284297,50.26911648,50.78045406,51.3230288,51.8871879,52.48753703,53.0867918
MRT_RT_fo..pc,Mauritania,Roots tubers,Per-capita food consumption [kg/p/year],MRT,RT,FO..PC,1.748143755,1.779339271,2.225187506,1.652207904,1.65223974,1.653621115,1.656232824,1.659929039,1.664580328,1.669980302,1.594537237,1.599490944,1.618282723,1.633362306,1.64862867,1.665387222,1.682727004,1.701730083,1.72103886,1.74415564,1.767704874
MRT_SH_fo..pc,Mauritania,Sheep,Per-capita food consumption [kg/p/year],MRT,SH,FO..PC,10.92105021,10.89391391,11.27866952,11.30288378,10.37655781,11.63212232,11.7143893,11.04225505,10.30821594,10.04044298,9.991514453,9.918639046,9.931964981,9.854982394,9.75327924,9.658394745,9.566820281,9.483369675,9.404524485,9.330711222,9.262920257
MRT_SU_fo..pc,Mauritania,Sugar,Per-capita food consumption [kg/p/year],MRT,SU,FO..PC,40.44835205,40.61681481,39.68420755,38.77178535,37.64837963,37.06059438,36.96799166,37.10252717,35.02151938,34.32631704,35.21565783,36.15256733,37.3574255,38.18311054,38.91206376,39.69228813,40.55162348,41.41116582,42.25929226,43.14600926,44.05680893
MRT_VL_fo..pc,Mauritania,Vegetable oils,Per-capita food consumption [kg/p/year],MRT,VL,FO..PC,21.32423355,31.07627954,31.95775049,24.49526008,27.82980467,31.415202,32.05312825,30.34492439,30.17736521,29.38531818,31.87672665,32.11902213,32.8605284,33.50523301,34.12000326,34.73829338,35.41459242,36.12899808,36.85904764,37.63106285,38.43310621
MRT_WT_fo..pc,Mauritania,Wheat,Per-capita food consumption [kg/p/year],MRT,WT,FO..PC,88.65388299,87.42029678,87.46190481,88.18677525,89.07655834,90.14090821,91.14121214,91.14326293,91.00524744,87.26818355,87.67911854,88.40216496,89.65057203,90.74898295,91.91228946,93.10450708,94.33842058,95.61953561,96.93662331,98.30571574,99.720698
MUS_BT_fo..pc,Mauritius,Butter,Per-capita food consumption [kg/p/year],MUS,BT,FO..PC,0.786086064,0.75857921,1.036405046,0.896207223,0.999030404,0.963908185,1.003856999,1.065496463,1.230530327,1.187217981,1.18764529,1.183821166,1.180226782,1.177901713,1.175028761,1.172974352,1.170830411,1.168863843,1.167047702,1.165235047,1.16353439
MUS_BV_fo..pc,Mauritius,Beef and Veal,Per-capita food consumption [kg/p/year],MUS,BV,FO..PC,5.047415509,5.573598793,6.540081018,5.770459236,5.323973016,5.607976534,5.408626219,5.503668638,5.519133909,5.313174295,5.309961059,5.293687975,5.278484963,5.259861625,5.244529283,5.230802714,5.210772338,5.193090664,5.175043062,5.161551696,5.144124462
MUS_EG_fo..pc,Mauritius,Eggs,Per-capita food consumption [kg/p/year],MUS,EG,FO..PC,5.721360347,5.34108362,6.146817342,6.274054068,6.311336348,6.218690841,5.753390852,6.199114577,6.389793208,6.578299451,6.57368407,6.554708692,6.541658478,6.530932554,6.52661883,6.521326498,6.517703185,6.513178596,6.512231017,6.513509957,6.511718225
MUS_FH_fo..pc,Mauritius,Fish,Per-capita food consumption [kg/p/year],MUS,FH,FO..PC,21.58478782,21.92476678,23.31344829,23.75913088,23.44493619,22.89758632,20.93604067,21.41296465,22.69178755,23.93331223,24.86846139,24.79534039,24.94186632,25.17496005,25.47326486,25.76530827,26.00742337,26.41873466,26.75320993,26.98304249,27.44415478
MUS_MA_fo..pc,Mauritius,Maize,Per-capita food consumption [kg/p/year],MUS,MA,FO..PC,2.804588405,2.318102959,2.313760304,2.310223064,2.306678481,2.302581332,2.297699525,2.292240166,2.286498334,2.281007469,2.28395125,2.286220834,2.289641069,2.293047766,2.296905596,2.300853291,2.304648091,2.308676286,2.312915064,2.317305268,2.321781345
