"iso3","country","nutrient","sev_high","sev_base"
"CAN","Canada","Zinc",0.0270097197826047,0.0270097197826047
"CHE","Switzerland","Calcium",53.6976606681803,53.6976606681803
"CHE","Switzerland","Iron",2.79211462949784,2.79211462949784
"CHE","Switzerland","Omega-3 fatty acids",58.0363064897497,58.0363064897497
"CHE","Switzerland","Vitamin A, RAE",0.648536066440505,0.648536066440505
"CHE","Switzerland","Vitamin B-12",8.67364631208578e-09,8.67364631208578e-09
"CHE","Switzerland","Zinc",0.0191510861153069,0.0191510861153069
"CHL","Chile","Calcium",97.7935493382824,97.7935493382824
"CHL","Chile","Iron",1.0521784768599,1.0521784768599
"CHL","Chile","Omega-3 fatty acids",82.6110833624419,82.6110833624419
"CHL","Chile","Vitamin A, RAE",18.9734270585313,18.9734270585313
"CHL","Chile","Vitamin B-12",0.00776264629302395,0.00776264629302395
"CHL","Chile","Zinc",0,0
"CHN","China","Calcium",88.4223423403598,88.4223423403598
"CHN","China","Iron",3.83906549381861,3.83906549381861
"CHN","China","Omega-3 fatty acids",11.3984337951261,11.3984337951261
"CHN","China","Vitamin A, RAE",1.01088988705129e-08,1.01088988705129e-08
"CHN","China","Vitamin B-12",0.000245394503663152,0.000245394503663152
"CHN","China","Zinc",0.186947975883189,0.186947975883189
"CIV","Côte d’Ivoire","Calcium",99.7789921659549,99.7789921659549
"CIV","Côte d’Ivoire","Iron",59.1056101572518,59.1056101572518
"CIV","Côte d’Ivoire","Omega-3 fatty acids",60.8527728370285,60.8527728370285
"CIV","Côte d’Ivoire","Vitamin A, RAE",51.8052177086338,51.8052177086338
"CIV","Côte d’Ivoire","Vitamin B-12",0.059213007561416,0.059213007561416
"CIV","Côte d’Ivoire","Zinc",72.88614236509,72.88614236509
"CMR","Cameroon","Calcium",96.757839981204,96.757839981204
"CMR","Cameroon","Iron",4.23651963443795,4.23651963443795
"CMR","Cameroon","Omega-3 fatty acids",73.4999098485904,73.4999098485904
"CMR","Cameroon","Vitamin A, RAE",52.6893140233158,52.6893140233158
"CMR","Cameroon","Vitamin B-12",55.0969294398481,55.0969294398481
"CMR","Cameroon","Zinc",1.3695514937664,1.3695514937664
"COD","Congo - Kinshasa","Calcium",99.2586660453614,99.2586660453614
"COD","Congo - Kinshasa","Iron",99.181642608496,99.181642608496
"COD","Congo - Kinshasa","Omega-3 fatty acids",89.429543107941,89.429543107941
"COD","Congo - Kinshasa","Vitamin A, RAE",90.7749190499015,90.7749190499015
"COD","Congo - Kinshasa","Vitamin B-12",89.9088748113749,89.9088748113749
"COD","Congo - Kinshasa","Zinc",99.4567231529956,99.4567231529956
"COG","Congo - Brazzaville","Calcium",98.0224018012692,98.0224018012692
"COG","Congo - Brazzaville","Iron",81.6060407320295,81.6060407320295
"COG","Congo - Brazzaville","Omega-3 fatty acids",42.2318506290926,42.2318506290926
"COG","Congo - Brazzaville","Vitamin A, RAE",71.9734150535984,71.9734150535984
"COG","Congo - Brazzaville","Vitamin B-12",5.92171446456696,5.92171446456696
"COG","Congo - Brazzaville","Zinc",93.7220674214709,93.7220674214709
"COL","Colombia","Calcium",95.4638825345465,95.4638825345465
"COL","Colombia","Iron",13.5627804018977,13.5627804018977
"COL","Colombia","Omega-3 fatty acids",82.6110833624419,82.6110833624419
"COL","Colombia","Vitamin A, RAE",0.259377842638916,0.259377842638916
"COL","Colombia","Vitamin B-12",1.1428800743718e-13,1.1428800743718e-13
"COL","Colombia","Zinc",0.105679050123751,0.105679050123751
"COM","Comoros","Calcium",99.2586660462169,99.2586660462169
"COM","Comoros","Iron",95.791808875236,95.791808875236
"COM","Comoros","Omega-3 fatty acids",89.429543107941,89.429543107941
"COM","Comoros","Vitamin A, RAE",90.7749190605181,90.7749190605181
"COM","Comoros","Vitamin B-12",89.9088748113749,89.9088748113749
"COM","Comoros","Zinc",95.2270251316658,95.2270251316658
"CPV","Cape Verde","Calcium",96.4720749468062,96.4720749468062
"CPV","Cape Verde","Iron",11.0764240954583,11.0764240954583
"CPV","Cape Verde","Omega-3 fatty acids",79.6444093674205,79.6444093674205
"CPV","Cape Verde","Vitamin A, RAE",20.1465261336646,20.1465261336646
"CPV","Cape Verde","Vitamin B-12",51.8125619070525,51.8125619070525
"CPV","Cape Verde","Zinc",9.65574822381208,9.65574822381208
"CRI","Costa Rica","Calcium",71.5268352317864,71.5268352317864
"CRI","Costa Rica","Iron",12.7694240270575,12.7694240270575
"CRI","Costa Rica","Omega-3 fatty acids",67.1566018579341,67.1566018579341
"CRI","Costa Rica","Vitamin A, RAE",36.9521816833429,36.9521816833429
"CRI","Costa Rica","Vitamin B-12",0.115106111388405,0.115106111388405
"CRI","Costa Rica","Zinc",10.2897092311604,10.2897092311604
"CUB","Cuba","Calcium",79.4021054539729,79.4021054539729
"CUB","Cuba","Iron",0.0238735287195793,0.0238735287195793
"CUB","Cuba","Omega-3 fatty acids",88.5196627793777,88.5196627793777
"CUB","Cuba","Vitamin A, RAE",0.136701928355927,0.136701928355927
"CUB","Cuba","Vitamin B-12",6.7673451746785,6.7673451746785
"CUB","Cuba","Zinc",4.62083193293791e-06,4.62083193293791e-06
"CYP","Cyprus","Calcium",62.9113683012414,62.9113683012414
"CYP","Cyprus","Iron",3.65039202667307,3.65039202667307
"CYP","Cyprus","Omega-3 fatty acids",77.0138727458614,77.0138727458614
"CYP","Cyprus","Vitamin A, RAE",35.5795055889167,35.5795055889167
"CYP","Cyprus","Vitamin B-12",6.10105942343685,6.10105942343685
"CYP","Cyprus","Zinc",0.0515949929266195,0.0515949929266195
"CZE","Czechia","Calcium",62.8435627786233,62.8435627786233
"CZE","Czechia","Iron",3.69257863982224,3.69257863982224
"CZE","Czechia","Omega-3 fatty acids",77.0138727458614,77.0138727458614
"CZE","Czechia","Vitamin A, RAE",35.2459719774214,35.2459719774214
"CZE","Czechia","Vitamin B-12",6.10105942343685,6.10105942343685
"CZE","Czechia","Zinc",0.0463999856216605,0.0463999856216605
"DEU","Germany","Calcium",62.4442159044734,62.4442159044734
"DEU","Germany","Iron",3.51407417251705,3.51407417251705
"DEU","Germany","Omega-3 fatty acids",77.0138727458614,77.0138727458614
"DEU","Germany","Vitamin A, RAE",35.0700009980514,35.0700009980514
"DEU","Germany","Vitamin B-12",6.10105942343685,6.10105942343685
"DEU","Germany","Zinc",0.0472513285064324,0.0472513285064324
"DJI","Djibouti","Calcium",97.2487767196503,97.2487767196503
"DJI","Djibouti","Iron",8.14752248511489,8.14752248511489
"DJI","Djibouti","Omega-3 fatty acids",87.7953981536108,87.7953981536108
"DJI","Djibouti","Vitamin A, RAE",73.3111559892579,73.3111559892579
"DJI","Djibouti","Vitamin B-12",33.2395906975823,33.2395906975823
"DJI","Djibouti","Zinc",22.146594633985,22.146594633985
"DMA","Dominica","Calcium",67.475338059326,67.475338059326
"DMA","Dominica","Iron",10.9496370618292,10.9496370618292
"DMA","Dominica","Omega-3 fatty acids",86.2728783525534,86.2728783525534
"DMA","Dominica","Vitamin A, RAE",0.161206579192951,0.161206579192951
"DMA","Dominica","Vitamin B-12",6.31633259394873,6.31633259394873
"DMA","Dominica","Zinc",12.3906655710347,12.3906655710347
"DNK","Denmark","Calcium",62.1247871187982,62.1247871187982
"DNK","Denmark","Iron",3.81646429985944,3.81646429985944
"DNK","Denmark","Omega-3 fatty acids",77.0138727458614,77.0138727458614
"DNK","Denmark","Vitamin A, RAE",35.2281937767642,35.2281937767642
"DNK","Denmark","Vitamin B-12",6.10105942343685,6.10105942343685
"DNK","Denmark","Zinc",0.0513081879382239,0.0513081879382239
"DOM","Dominican Republic","Calcium",81.0695567689388,81.0695567689388
"DOM","Dominican Republic","Iron",12.9103627027239,12.9103627027239
"DOM","Dominican Republic","Omega-3 fatty acids",87.8645380065968,87.8645380065968
"DOM","Dominican Republic","Vitamin A, RAE",0.0161115904565345,0.0161115904565345
"DOM","Dominican Republic","Vitamin B-12",1.12467933972524,1.12467933972524
"DOM","Dominican Republic","Zinc",13.9921403747143,13.9921403747143
"DZA","Algeria","Calcium",60.4015440347647,60.4015440347647
"DZA","Algeria","Iron",0.165706025171583,0.165706025171583
"DZA","Algeria","Omega-3 fatty acids",91.7661958070618,91.7661958070618
"DZA","Algeria","Vitamin A, RAE",30.8393578842592,30.8393578842592
"DZA","Algeria","Vitamin B-12",14.8953924557543,14.8953924557543
"DZA","Algeria","Zinc",2.27211751644505,2.27211751644505
"ECU","Ecuador","Calcium",98.9218783270552,98.9218783270552
"ECU","Ecuador","Iron",12.7961240346235,12.7961240346235
"ECU","Ecuador","Omega-3 fatty acids",84.6042772005384,84.6042772005384
"ECU","Ecuador","Vitamin A, RAE",21.662428393883,21.662428393883
"ECU","Ecuador","Vitamin B-12",6.31839724299185e-07,6.31839724299185e-07
"ECU","Ecuador","Zinc",2.08082405019399,2.08082405019399
"EGY","Egypt","Calcium",87.8166247627713,87.8166247627713
"EGY","Egypt","Iron",0.27674159216,0.27674159216
"EGY","Egypt","Omega-3 fatty acids",28.9054571704715,28.9054571704715
"EGY","Egypt","Vitamin A, RAE",1.62502189829796,1.62502189829796
"EGY","Egypt","Vitamin B-12",1.00488084032491e-10,1.00488084032491e-10
"EGY","Egypt","Zinc",0.0633557044393268,0.0633557044393268
"ERI","Eritrea","Calcium",99.2586654880725,99.2586654880725
"ERI","Eritrea","Iron",95.7915545763602,95.7915545763602
"ERI","Eritrea","Omega-3 fatty acids",89.429543107941,89.429543107941
"ERI","Eritrea","Vitamin A, RAE",90.7749146588437,90.7749146588437
"ERI","Eritrea","Vitamin B-12",89.9073275281819,89.9073275281819
"ERI","Eritrea","Zinc",95.2265652239902,95.2265652239902
"ESH","Western Sahara","Calcium",97.0996031165981,97.0996031165981
"ESH","Western Sahara","Iron",99.3884062088747,99.3884062088747
"ESH","Western Sahara","Omega-3 fatty acids",94.5804715408895,94.5804715408895
"ESH","Western Sahara","Vitamin A, RAE",92.7757788014068,92.7757788014068
"ESH","Western Sahara","Vitamin B-12",84.2858185065084,84.2858185065084
"ESH","Western Sahara","Zinc",99.2480609659851,99.2480609659851
"ESP","Spain","Calcium",63.0259428433216,63.0259428433216
"ESP","Spain","Iron",3.6217725040127,3.6217725040127
"ESP","Spain","Omega-3 fatty acids",77.0138727458614,77.0138727458614
"ESP","Spain","Vitamin A, RAE",35.6864755251666,35.6864755251666
"ESP","Spain","Vitamin B-12",6.10105942343685,6.10105942343685
"ESP","Spain","Zinc",0.0526416877548704,0.0526416877548704
"EST","Estonia","Calcium",62.741263378255,62.741263378255
"EST","Estonia","Iron",3.59674023250571,3.59674023250571
"EST","Estonia","Omega-3 fatty acids",77.0138727458614,77.0138727458614
"EST","Estonia","Vitamin A, RAE",36.0562276673054,36.0562276673054
"EST","Estonia","Vitamin B-12",6.10105942343685,6.10105942343685
"EST","Estonia","Zinc",0.0452703816266641,0.0452703816266641
"ETH","Ethiopia","Calcium",97.7554308411274,97.7554308411274
"ETH","Ethiopia","Iron",28.4793667417515,28.4793667417515
"ETH","Ethiopia","Omega-3 fatty acids",88.6411242754676,88.6411242754676
"ETH","Ethiopia","Vitamin A, RAE",50.226831872409,50.226831872409
"ETH","Ethiopia","Vitamin B-12",60.4696075726314,60.4696075726314
"ETH","Ethiopia","Zinc",12.8520728859312,12.8520728859312
"FIN","Finland","Calcium",62.0923731969118,62.0923731969118
"FIN","Finland","Iron",3.89783605795934,3.89783605795934
"FIN","Finland","Omega-3 fatty acids",77.0138727458614,77.0138727458614
"FIN","Finland","Vitamin A, RAE",35.1327599930734,35.1327599930734
"FIN","Finland","Vitamin B-12",6.10105942343685,6.10105942343685
"FIN","Finland","Zinc",0.0470816249717027,0.0470816249717027
"FJI","Fiji","Calcium",96.636752642095,96.636752642095
"FJI","Fiji","Iron",1.9658787587424,1.9658787587424
"FJI","Fiji","Omega-3 fatty acids",47.6548453283674,47.6548453283674
"FJI","Fiji","Vitamin A, RAE",1.31252521007201,1.31252521007201
"FJI","Fiji","Vitamin B-12",0.00141829815269045,0.00141829815269045
"FJI","Fiji","Zinc",11.9942770416548,11.9942770416548
"FRA","France","Calcium",62.4749676794224,62.4749676794224
"FRA","France","Iron",3.70669631057534,3.70669631057534
"FRA","France","Omega-3 fatty acids",77.0138727458614,77.0138727458614
"FRA","France","Vitamin A, RAE",34.9886287742187,34.9886287742187
"FRA","France","Vitamin B-12",6.10105942343685,6.10105942343685
"FRA","France","Zinc",0.0514676881212669,0.0514676881212669
"FSM","Micronesia (Federated States of)","Calcium",99.4111535513176,99.4111535513176
"FSM","Micronesia (Federated States of)","Iron",97.9967835835586,97.9967835835586
"FSM","Micronesia (Federated States of)","Omega-3 fatty acids",77.2932726913205,77.2932726913205
"FSM","Micronesia (Federated States of)","Vitamin A, RAE",96.6430252873941,96.6430252873941
"FSM","Micronesia (Federated States of)","Vitamin B-12",83.3756998641491,83.3756998641491
"FSM","Micronesia (Federated States of)","Zinc",90.9098308203276,90.9098308203276
"GAB","Gabon","Calcium",96.9954864130102,96.9954864130102
"GAB","Gabon","Iron",5.26068665912557,5.26068665912557
"GAB","Gabon","Omega-3 fatty acids",46.5093526383119,46.5093526383119
"GAB","Gabon","Vitamin A, RAE",11.7402252448277,11.7402252448277
"GAB","Gabon","Vitamin B-12",5.34613013051861e-12,5.34613013051861e-12
"GAB","Gabon","Zinc",8.84711845846463,8.84711845846463
"GBR","United Kingdom","Calcium",57.1723204826476,57.1723204826476
"GBR","United Kingdom","Iron",0.570882258136015,0.570882258136015
"GBR","United Kingdom","Omega-3 fatty acids",64.3088005256135,64.3088005256135
"GBR","United Kingdom","Vitamin A, RAE",4.2346990260393,4.2346990260393
"GBR","United Kingdom","Vitamin B-12",0.182374101793148,0.182374101793148
"GBR","United Kingdom","Zinc",0.00278879582461326,0.00278879582461326
"GEO","Georgia","Calcium",80.101869665793,80.101869665793
"GEO","Georgia","Iron",2.28081732882258,2.28081732882258
"GEO","Georgia","Omega-3 fatty acids",82.8409357655019,82.8409357655019
"GEO","Georgia","Vitamin A, RAE",46.5721346950697,46.5721346950697
"GEO","Georgia","Vitamin B-12",2.50795740384172,2.50795740384172
"GEO","Georgia","Zinc",12.7117616539529,12.7117616539529
"GHA","Ghana","Calcium",99.2933657372735,99.2933657372735
"GHA","Ghana","Iron",0.848811155213026,0.848811155213026
"GHA","Ghana","Omega-3 fatty acids",43.8354603167077,43.8354603167077
"GHA","Ghana","Vitamin A, RAE",33.5043048304334,33.5043048304334
"GHA","Ghana","Vitamin B-12",16.6583669006028,16.6583669006028
"GHA","Ghana","Zinc",0.823629661199079,0.823629661199079
"GIN","Guinea","Calcium",99.8053323090803,99.8053323090803
"GIN","Guinea","Iron",75.3874083258494,75.3874083258494
"GIN","Guinea","Omega-3 fatty acids",74.5999267912641,74.5999267912641
"GIN","Guinea","Vitamin A, RAE",53.1924381991121,53.1924381991121
"GIN","Guinea","Vitamin B-12",10.8201636841016,10.8201636841016
"GIN","Guinea","Zinc",61.7092843742513,61.7092843742513
"GMB","Gambia","Calcium",99.4870642597482,99.4870642597482
"GMB","Gambia","Iron",0.000397447038608855,0.000397447038608855
"GMB","Gambia","Omega-3 fatty acids",55.1251151370093,55.1251151370093
"GMB","Gambia","Vitamin A, RAE",90.8725472866705,90.8725472866705
"GMB","Gambia","Vitamin B-12",50.3119775072095,50.3119775072095
"GMB","Gambia","Zinc",0.0201475609365158,0.0201475609365158
"GNB","Guinea-Bissau","Calcium",99.9432494904486,99.9432494904486
"GNB","Guinea-Bissau","Iron",23.4140443175875,23.4140443175875
"GNB","Guinea-Bissau","Omega-3 fatty acids",84.8451716272653,84.8451716272653
"GNB","Guinea-Bissau","Vitamin A, RAE",89.5124128845467,89.5124128845467
