"iso3","country","nutrient","sev_high","sev_base"
"CIV","Côte d’Ivoire","Vitamin A, RAE",40.5056335096796,40.515871086278
"CIV","Côte d’Ivoire","Vitamin B-12",3.91667637744759e-06,8.23142658419332e-06
"CIV","Côte d’Ivoire","Zinc",55.3923066051763,56.4274281994364
"CMR","Cameroon","Calcium",92.9658588325402,93.3743304032563
"CMR","Cameroon","Iron",1.59938943110328,1.69802010200254
"CMR","Cameroon","Omega-3 fatty acids",11.1678601473565,13.3647351404677
"CMR","Cameroon","Vitamin A, RAE",48.5193975720061,48.5349243510509
"CMR","Cameroon","Vitamin B-12",32.9861134321993,35.3673550447109
"CMR","Cameroon","Zinc",0.253632111884087,0.284257418350822
"COD","Congo - Kinshasa","Calcium",99.1843511224267,99.187781235454
"COD","Congo - Kinshasa","Iron",99.0601900129294,99.0655023131035
"COD","Congo - Kinshasa","Omega-3 fatty acids",78.9554453962198,79.5960813321482
"COD","Congo - Kinshasa","Vitamin A, RAE",90.7625061748951,90.7630476527357
"COD","Congo - Kinshasa","Vitamin B-12",88.4237582186932,88.4968701599085
"COD","Congo - Kinshasa","Zinc",99.4219928663407,99.42355802942
"COG","Congo - Brazzaville","Calcium",95.0439532445301,95.4428411099087
"COG","Congo - Brazzaville","Iron",67.0600523922819,68.7240620747037
"COG","Congo - Brazzaville","Omega-3 fatty acids",3.46113499718633,6.7106290683352
"COG","Congo - Brazzaville","Vitamin A, RAE",71.8093099632992,71.845895359787
"COG","Congo - Brazzaville","Vitamin B-12",0.30774817946656,0.46542426567976
"COG","Congo - Brazzaville","Zinc",91.4587675799583,91.7452896445991
"COL","Colombia","Calcium",84.0447478975784,84.2515494234257
"COL","Colombia","Iron",8.99877634073616,9.01046845752141
"COL","Colombia","Omega-3 fatty acids",51.1740464978121,53.2699410937266
"COL","Colombia","Vitamin A, RAE",0.00892314924913841,0.00809327131745441
"COL","Colombia","Vitamin B-12",0,0
"COL","Colombia","Zinc",0.000916314033659855,0.000897587629712686
"COM","Comoros","Calcium",99.0760060921559,99.0856532710686
"COM","Comoros","Iron",94.1668020965021,94.2476291928575
"COM","Comoros","Omega-3 fatty acids",34.7114140528572,37.1812062843891
"COM","Comoros","Vitamin A, RAE",90.7475181286512,90.7488015717596
"COM","Comoros","Vitamin B-12",66.4565104023362,67.8666447796397
"COM","Comoros","Zinc",93.9945540921068,94.0550019259767
"CPV","Cape Verde","Calcium",93.6339985227861,93.8458349086192
"CPV","Cape Verde","Iron",6.08562289727696,6.24977374468829
"CPV","Cape Verde","Omega-3 fatty acids",27.2933998008385,31.1630301457635
"CPV","Cape Verde","Vitamin A, RAE",11.8235084439117,11.8639961345468
"CPV","Cape Verde","Vitamin B-12",1.31031094661484,2.21021465227349
"CPV","Cape Verde","Zinc",3.92694146021951,4.08500978746271
"CRI","Costa Rica","Calcium",60.9507612305473,61.4346798319995
"CRI","Costa Rica","Iron",7.89816926242796,8.1307575588558
"CRI","Costa Rica","Omega-3 fatty acids",9.96338304566734,14.1140735945079
"CRI","Costa Rica","Vitamin A, RAE",36.4152906600071,36.128739090625
"CRI","Costa Rica","Vitamin B-12",0.00464616893841903,0.00677377364427025
"CRI","Costa Rica","Zinc",3.18502247933204,3.35947601095177
"CUB","Cuba","Calcium",72.4591070373613,72.5484194500928
"CUB","Cuba","Iron",0.000101751291665169,0.000103185656270048
"CUB","Cuba","Omega-3 fatty acids",75.7203891041577,78.6156912995695
"CUB","Cuba","Vitamin A, RAE",0.00102355591657402,0.00090404002361817
"CUB","Cuba","Vitamin B-12",1.03220750941408,1.07121047800745
"CUB","Cuba","Zinc",2.11612058079897e-15,2.1102591805241e-15
"CYP","Cyprus","Calcium",52.5054214977807,52.8593816456185
"CYP","Cyprus","Iron",2.46355324173098,2.51652735624049
"CYP","Cyprus","Omega-3 fatty acids",3.00468688581925,4.05978106133055
"CYP","Cyprus","Vitamin A, RAE",30.9877515361395,30.9723614474978
"CYP","Cyprus","Vitamin B-12",0.073823058825901,0.0937644854584949
"CYP","Cyprus","Zinc",0.00945449527448818,0.01001615596052
"CZE","Czechia","Calcium",52.4143404556918,52.7694992185939
"CZE","Czechia","Iron",2.45223577408349,2.50769225829503
"CZE","Czechia","Omega-3 fatty acids",3.00468688581925,4.05978106133055
"CZE","Czechia","Vitamin A, RAE",30.6464876367473,30.6310802378954
"CZE","Czechia","Vitamin B-12",0.073823058825901,0.0937644854584949
"CZE","Czechia","Zinc",0.00776698458490169,0.0082519691941852
"DEU","Germany","Calcium",52.0964273824052,52.4464188060149
"DEU","Germany","Iron",2.32334114794889,2.37602327941843
"DEU","Germany","Omega-3 fatty acids",3.00468688581925,4.05978106133055
"DEU","Germany","Vitamin A, RAE",30.5112781783311,30.4960295826981
