"nutrient","country","iso3","sex_id","age_id","sev_base","sev_high","sev_delta"
"Vitamin A, RAE","Brunei","BRN",2,8,2.78728171341585,2.95549162196142,0.168209908545569
"Vitamin A, RAE","Brunei","BRN",2,9,11.1606931882192,11.5302733707109,0.369580182491744
"Vitamin A, RAE","Brunei","BRN",2,10,8.01696850378758,8.33586270520218,0.318894201414595
"Vitamin A, RAE","Brunei","BRN",2,11,4.9911625720806,5.23507811596826,0.243915543887661
"Vitamin A, RAE","Brunei","BRN",2,12,3.35089645960987,3.54142901066152,0.190532551051652
"Vitamin A, RAE","Brunei","BRN",2,13,2.45364561631662,2.60845744982543,0.154811833508815
"Vitamin A, RAE","Brunei","BRN",2,14,0.563757050813518,0.614597346627293,0.0508402958137751
"Vitamin A, RAE","Brunei","BRN",2,15,5.45413699903608,5.72412440894657,0.26998740991049
"Vitamin A, RAE","Brunei","BRN",2,16,5.67914354177262,5.95499790535144,0.275854363578822
"Vitamin A, RAE","Brunei","BRN",2,17,6.70156555835469,7.00607777343064,0.304512215075948
"Vitamin A, RAE","Brunei","BRN",2,18,4.0908596138185,4.31429743128906,0.223437817470558
"Vitamin A, RAE","Brunei","BRN",2,19,4.27782988897876,4.50805956228839,0.230229673309639
"Vitamin A, RAE","Brunei","BRN",2,20,4.51187056717198,4.75060559745056,0.238735030278589
"Vitamin A, RAE","Brunei","BRN",2,30,8.68937159491339,9.04037627871648,0.351004683803096
"Vitamin A, RAE","Brunei","BRN",2,31,8.68937159491339,9.04037627871648,0.351004683803096
"Vitamin A, RAE","Brunei","BRN",2,32,8.68937159491339,9.04037627871648,0.351004683803096
"Vitamin A, RAE","Brunei","BRN",2,33,8.68937159491339,9.04037627871648,0.351004683803096
"Vitamin A, RAE","Bulgaria","BGR",1,5,40.302642795383,40.3001435029266,-0.00249929245634917
"Vitamin A, RAE","Bulgaria","BGR",1,6,7.8384618920297,7.83519412156319,-0.0032677704665014
"Vitamin A, RAE","Bulgaria","BGR",1,7,11.6248613904328,11.6201529489142,-0.00470844151858252
"Vitamin A, RAE","Bulgaria","BGR",1,8,14.0389798360866,14.0330269820545,-0.00595285403210966
"Vitamin A, RAE","Bulgaria","BGR",1,9,26.6781734824211,26.6717507246913,-0.00642275772981549
"Vitamin A, RAE","Bulgaria","BGR",1,10,25.0774133957996,25.0708581581199,-0.00655523767973776
"Vitamin A, RAE","Bulgaria","BGR",1,11,26.0896785004076,26.0831506515619,-0.00652784884569968
"Vitamin A, RAE","Bulgaria","BGR",1,12,26.536667704625,26.5302636148801,-0.00640408974487272
"Vitamin A, RAE","Bulgaria","BGR",1,13,26.2590719751076,26.2526927967386,-0.00637917836905899
"Vitamin A, RAE","Bulgaria","BGR",1,14,25.6587433780409,25.652416845991,-0.006326532049858
"Vitamin A, RAE","Bulgaria","BGR",1,15,42.2846967908919,42.2790934473194,-0.00560334357248848
"Vitamin A, RAE","Bulgaria","BGR",1,16,45.2097057477153,45.204420645051,-0.00528510266433813
"Vitamin A, RAE","Bulgaria","BGR",1,17,42.9547342744716,42.9493407091987,-0.00539356527287538
"Vitamin A, RAE","Bulgaria","BGR",1,18,41.069955785818,41.0643372362884,-0.00561854952967167
"Vitamin A, RAE","Bulgaria","BGR",1,19,40.6821115580848,40.6764999760636,-0.00561158202126677
"Vitamin A, RAE","Bulgaria","BGR",1,20,40.9144192786183,40.9089199080638,-0.00549937055446037
"Vitamin A, RAE","Bulgaria","BGR",1,30,38.7538503591942,38.7481923552771,-0.00565800391706972
"Vitamin A, RAE","Bulgaria","BGR",1,31,39.1622339559784,39.1566964944568,-0.00553746152159817
"Vitamin A, RAE","Bulgaria","BGR",1,32,37.0433177840515,37.0380222139214,-0.00529557013010873
"Vitamin A, RAE","Bulgaria","BGR",1,33,37.0433177840515,37.0380222139214,-0.00529557013010873
"Vitamin A, RAE","Bulgaria","BGR",2,5,38.5959828576044,38.5933555838747,-0.00262727372975036
"Vitamin A, RAE","Bulgaria","BGR",2,6,4.78031175593672,4.77766874502674,-0.00264301090997865
"Vitamin A, RAE","Bulgaria","BGR",2,7,14.6433009879829,14.6381939928068,-0.00510699517611002
"Vitamin A, RAE","Bulgaria","BGR",2,8,23.8172349778151,23.8112464816833,-0.00598849613180974
"Vitamin A, RAE","Bulgaria","BGR",2,9,28.787387268704,28.7819292119528,-0.00545805675119482
"Vitamin A, RAE","Bulgaria","BGR",2,10,30.6316362621605,30.6257607025094,-0.00587555965105935
"Vitamin A, RAE","Bulgaria","BGR",2,11,31.1895445474428,31.183733117556,-0.0058114298868297
"Vitamin A, RAE","Bulgaria","BGR",2,12,30.3520486999056,30.3462572633451,-0.00579143656055692
"Vitamin A, RAE","Bulgaria","BGR",2,13,30.5001676197886,30.4943809240588,-0.00578669572974988
"Vitamin A, RAE","Bulgaria","BGR",2,14,28.0459925289647,28.0401368513656,-0.00585567759911498
"Vitamin A, RAE","Bulgaria","BGR",2,15,37.66983603517,37.6643343047457,-0.00550173042427105
"Vitamin A, RAE","Bulgaria","BGR",2,16,39.0907998178566,39.0854457205852,-0.00535409727140745
"Vitamin A, RAE","Bulgaria","BGR",2,17,36.2693973539834,36.2638481393132,-0.00554921467018232
"Vitamin A, RAE","Bulgaria","BGR",2,18,32.8107271791424,32.8054440969434,-0.00528308219895735
"Vitamin A, RAE","Bulgaria","BGR",2,19,34.1647555136905,34.159141801082,-0.00561371260845789
"Vitamin A, RAE","Bulgaria","BGR",2,20,32.4824835867426,32.4767374836863,-0.00574610305632461
"Vitamin A, RAE","Bulgaria","BGR",2,30,31.1531815749077,31.1474241627404,-0.00575741216723458
