"country","iso3","sex_id","age_id","cause","DALY2030","DALY2030_all","deltaDALY2030_all_hr","DALY2030_all_hr"
"Ecuador","ECU",1,11,976,1692.38955605653,156.319271907536,0,156.319271907536
"Ecuador","ECU",1,12,429,0,0,0,0
"Ecuador","ECU",1,12,441,1162.66146802713,79.9401298039171,0,79.9401298039171
"Ecuador","ECU",1,12,493,5389.40858005551,95.3261030446627,0,95.3261030446627
"Ecuador","ECU",1,12,495,411.431304218138,106.399363500844,0,106.399363500844
"Ecuador","ECU",1,12,496,888.543011819074,153.761663459856,0,153.761663459856
"Ecuador","ECU",1,12,497,1593.67485037977,275.784168857351,0,275.784168857351
"Ecuador","ECU",1,12,976,2466.93523483135,220.320334864267,0,220.320334864267
"Ecuador","ECU",1,13,429,0,0,0,0
"Ecuador","ECU",1,13,441,1078.36961841967,73.225422410323,0,73.225422410323
"Ecuador","ECU",1,13,493,6402.36744242487,73.3773494484,0,73.3773494484
"Ecuador","ECU",1,13,495,557.931917129817,114.257969709029,0,114.257969709029
"Ecuador","ECU",1,13,496,1726.41687598341,244.21334377123,0,244.21334377123
"Ecuador","ECU",1,13,497,1712.06741518071,242.183515487754,0,242.183515487754
"Ecuador","ECU",1,13,976,3064.94037846694,269.835419104168,0,269.835419104168
"Ecuador","ECU",1,14,429,0,0,0,0
"Ecuador","ECU",1,14,441,1630.04786523413,105.309010079781,0,105.309010079781
"Ecuador","ECU",1,14,493,6813.79092004129,63.9334923112445,0,63.9334923112445
"Ecuador","ECU",1,14,495,908.514634019507,152.939636057311,0,152.939636057311
"Ecuador","ECU",1,14,496,2684.23197826113,340.742408814633,0,340.742408814633
"Ecuador","ECU",1,14,497,1949.92099650347,247.527330993665,0,247.527330993665
"Ecuador","ECU",1,14,976,5283.31748252768,444.67021262708,0,444.67021262708
"Ecuador","ECU",1,15,429,0,0,0,0
"Ecuador","ECU",1,15,441,1705.98417832481,105.840760747155,0,105.840760747155
"Ecuador","ECU",1,15,493,11862.2981825809,85.1464145144187,0,85.1464145144187
"Ecuador","ECU",1,15,495,1324.18620849648,180.952859306951,0,180.952859306951
"Ecuador","ECU",1,15,496,3506.47438920523,396.234985261563,0,396.234985261563
"Ecuador","ECU",1,15,497,2231.38116006788,252.148221528242,0,252.148221528242
"Ecuador","ECU",1,15,976,9158.37014352067,740.713291116299,0,740.713291116299
"Ecuador","ECU",1,16,429,17.0276585912821,0.49557548138182,0,0.49557548138182
"Ecuador","ECU",1,16,441,2693.23753764104,158.396874301744,0,158.396874301744
"Ecuador","ECU",1,16,493,19034.1626931578,94.1218120383766,0,94.1218120383766
"Ecuador","ECU",1,16,495,2342.28552291493,249.837755574399,0,249.837755574399
"Ecuador","ECU",1,16,496,5066.58953531104,493.29616689373,0,493.29616689373
"Ecuador","ECU",1,16,497,2705.10873746165,263.37633272253,0,263.37633272253
"Ecuador","ECU",1,16,976,15098.054915206,1155.32248484018,0,1155.32248484018
"Ecuador","ECU",1,17,429,24.8903187615855,0.680157994665748,0,0.680157994665748
"Ecuador","ECU",1,17,441,3868.31586042184,213.258904920721,0,213.258904920721
"Ecuador","ECU",1,17,493,22248.538022046,73.7333418770973,0,73.7333418770973
"Ecuador","ECU",1,17,495,4157.38579921644,338.958928926918,0,338.958928926918
"Ecuador","ECU",1,17,496,5514.9416519906,439.794884995866,0,439.794884995866
"Ecuador","ECU",1,17,497,2253.41642970702,179.701088803556,0,179.701088803556
"Ecuador","ECU",1,17,976,17057.2552996177,1224.12315895246,0,1224.12315895246
"Ecuador","ECU",1,18,429,20.4398529045946,0.498434097543024,0.000110015712142659,0.498544113255167
"Ecuador","ECU",1,18,441,3285.48832668459,161.326801367065,0.0215282022426255,161.348329569308
"Ecuador","ECU",1,18,493,20156.21595128,41.6421571947034,0.0064383881008912,41.6485955828043
"Ecuador","ECU",1,18,495,4009.2084317207,244.638905953398,0.0097682076814481,244.648674161079
"Ecuador","ECU",1,18,496,4706.71068313265,304.100578777334,0.00147261410712806,304.102051391441
"Ecuador","ECU",1,18,497,1913.35280339449,123.621725253407,0.00059864107226502,123.622323894479
"Ecuador","ECU",1,18,976,16775.7258159242,1093.49877444484,0.0202340146520193,1093.51900845949
"Ecuador","ECU",1,19,429,9.14461367389521,0.0836278635604885,0.00111544505036034,0.0847433086108488
"Ecuador","ECU",1,19,441,2870.16843092015,93.3018301628674,1.2086920016122,94.5105221644796
"Ecuador","ECU",1,19,493,17694.0052570135,10.3361911910369,0.135443171982065,10.471634363019
"Ecuador","ECU",1,19,495,4636.85466685312,156.657188321672,2.02032369487938,158.677512016551
"Ecuador","ECU",1,19,496,3304.28369773718,128.059963571561,1.63884692142245,129.698810492983
"Ecuador","ECU",1,19,497,1181.90874857662,45.8057494855181,0.586198913650639,46.3919483991688
"Ecuador","ECU",1,19,976,14359.5893779675,678.599906086027,8.59121932482712,687.191125410855
"Ecuador","ECU",1,20,429,14.568652067486,0.308863424674895,0,0.308863424674895
"Ecuador","ECU",1,20,441,2350.8220531429,100.244343146946,0,100.244343146946
"Ecuador","ECU",1,20,493,16536.0434731468,18.2748983428713,0,18.2748983428713
"Ecuador","ECU",1,20,495,5001.5767589609,168.999819840487,0,168.999819840487
"Ecuador","ECU",1,20,496,3159.91331900592,132.93217721217,0,132.93217721217
"Ecuador","ECU",1,20,497,968.677433581474,40.7506115714565,0,40.7506115714565
"Ecuador","ECU",1,20,976,11418.6270108661,647.754624819283,0,647.754624819283
"Ecuador","ECU",1,30,429,13.4235767055247,NA,NA,NA
"Ecuador","ECU",1,30,441,1699.75905180121,NA,NA,NA
"Ecuador","ECU",1,30,493,15922.0896331672,NA,NA,NA
"Ecuador","ECU",1,30,495,5687.64459209157,NA,NA,NA
"Ecuador","ECU",1,30,496,1581.2765664016,NA,NA,NA
"Ecuador","ECU",1,30,497,649.660197866462,NA,NA,NA
"Ecuador","ECU",1,30,976,8234.96342604422,NA,NA,NA
"Ecuador","ECU",1,31,429,12.2920896667483,NA,NA,NA
"Ecuador","ECU",1,31,441,1243.67083110393,NA,NA,NA
"Ecuador","ECU",1,31,493,12835.7194966486,NA,NA,NA
"Ecuador","ECU",1,31,495,4222.53591631923,NA,NA,NA
"Ecuador","ECU",1,31,496,1134.41240503188,NA,NA,NA
"Ecuador","ECU",1,31,497,389.084523098315,NA,NA,NA
"Ecuador","ECU",1,31,976,4816.11287212717,NA,NA,NA
"Ecuador","ECU",1,32,429,2.88012029414421,NA,NA,NA
"Ecuador","ECU",1,32,441,422.683246610165,NA,NA,NA
"Ecuador","ECU",1,32,493,6576.92448751748,NA,NA,NA
"Ecuador","ECU",1,32,495,1794.20641191717,NA,NA,NA
"Ecuador","ECU",1,32,496,440.977942316664,NA,NA,NA
"Ecuador","ECU",1,32,497,162.840178420683,NA,NA,NA
"Ecuador","ECU",1,32,976,1649.72288674763,NA,NA,NA
"Ecuador","ECU",2,5,429,0,0,0,0
"Ecuador","ECU",2,5,441,0,0,0,0
"Ecuador","ECU",2,5,493,0,0,0,0
"Ecuador","ECU",2,5,495,0.0769390253582678,0,0,0
"Ecuador","ECU",2,5,496,0,0,0,0
"Ecuador","ECU",2,5,497,0,0,0,0
"Ecuador","ECU",2,5,976,0,0,0,0
"Ecuador","ECU",2,6,429,0,0,0,0
"Ecuador","ECU",2,6,441,11.7975631735759,0,0,0
"Ecuador","ECU",2,6,493,0,0,0,0
"Ecuador","ECU",2,6,495,34.3870889370546,0,0,0
"Ecuador","ECU",2,6,496,0,0,0,0
"Ecuador","ECU",2,6,497,0,0,0,0
"Ecuador","ECU",2,6,976,0,0,0,0
"Ecuador","ECU",2,7,429,0,0,0,0
"Ecuador","ECU",2,7,441,40.7915204638239,0,0,0
"Ecuador","ECU",2,7,493,0,0,0,0
"Ecuador","ECU",2,7,495,112.443152855831,0,0,0
"Ecuador","ECU",2,7,496,80.3888595562058,0,0,0
"Ecuador","ECU",2,7,497,59.551757724011,0,0,0
"Ecuador","ECU",2,7,976,0,0,0,0
"Ecuador","ECU",2,8,429,75.8634479592935,0,0,0
"Ecuador","ECU",2,8,441,97.2321361552304,0,0,0
"Ecuador","ECU",2,8,493,222.438503945275,0,0,0
"Ecuador","ECU",2,8,495,149.089454066042,0,0,0
"Ecuador","ECU",2,8,496,107.284224149231,0,0,0
"Ecuador","ECU",2,8,497,354.735468082355,0,0,0
"Ecuador","ECU",2,8,976,130.631895612763,0,0,0
"Ecuador","ECU",2,9,429,148.644323208202,0,0,0
"Ecuador","ECU",2,9,441,181.533056260932,0,0,0
"Ecuador","ECU",2,9,493,312.258084912886,0,0,0
"Ecuador","ECU",2,9,495,205.222583704227,0,0,0
"Ecuador","ECU",2,9,496,255.761443008541,0,0,0
"Ecuador","ECU",2,9,497,561.595108768564,0,0,0
"Ecuador","ECU",2,9,976,434.016249574901,0,0,0
"Ecuador","ECU",2,10,429,408.435033353338,11.9924566479301,0,11.9924566479301
"Ecuador","ECU",2,10,441,290.523565226276,15.7230132410248,0,15.7230132410248
"Ecuador","ECU",2,10,493,760.614680866535,8.02738549247563,1.11630378773413,9.14368928020976
"Ecuador","ECU",2,10,495,204.690140166494,46.5729145493891,0,46.5729145493891
"Ecuador","ECU",2,10,496,241.786617384717,38.2501633628898,0,38.2501633628898
"Ecuador","ECU",2,10,497,423.070197892062,66.9288662804392,0,66.9288662804392
"Ecuador","ECU",2,10,976,715.341812592706,56.1242008282971,0,56.1242008282971
"Ecuador","ECU",2,11,429,1766.07670923582,51.4801074227322,0,51.4801074227322
"Ecuador","ECU",2,11,441,588.680521780345,31.5772184718492,0,31.5772184718492
"Ecuador","ECU",2,11,493,1284.83002253497,13.280013712541,0,13.280013712541
"Ecuador","ECU",2,11,495,454.555370578677,102.845147701058,0,102.845147701058
"Ecuador","ECU",2,11,496,724.070256420735,113.947822956958,0,113.947822956958
"Ecuador","ECU",2,11,497,845.778089650302,133.101133716984,0,133.101133716984
"Ecuador","ECU",2,11,976,1307.0991014706,101.93651822918,0,101.93651822918
"Ecuador","ECU",2,12,429,3285.16132773575,93.6937296282696,0,93.6937296282696
"Ecuador","ECU",2,12,441,906.563054889243,47.5927123776604,0,47.5927123776604
"Ecuador","ECU",2,12,493,2106.46937999609,20.8951365046525,0,20.8951365046525
"Ecuador","ECU",2,12,495,486.47353797648,108.057264448022,0,108.057264448022
"Ecuador","ECU",2,12,496,772.633445201047,119.142714340255,0,119.142714340255
"Ecuador","ECU",2,12,497,992.614688777799,153.064572922055,0,153.064572922055
"Ecuador","ECU",2,12,976,1968.8547465895,150.179786977656,0,150.179786977656
"Ecuador","ECU",2,13,429,4288.90091877941,119.591598002773,0,119.591598002773
"Ecuador","ECU",2,13,441,905.03263566894,46.5242482889589,0,46.5242482889589
"Ecuador","ECU",2,13,493,3194.69425964382,20.0605375497739,0,20.0605375497739
"Ecuador","ECU",2,13,495,582.399330039874,101.679084827413,0,101.679084827413
"Ecuador","ECU",2,13,496,983.508118091026,123.295302971121,0,123.295302971121
"Ecuador","ECU",2,13,497,1342.57136902928,168.308467067983,0,168.308467067983
"Ecuador","ECU",2,13,976,2963.03841816073,221.178701496196,0,221.178701496196
"Ecuador","ECU",2,14,429,5739.42861984931,153.932992303088,0,153.932992303088
"Ecuador","ECU",2,14,441,1813.48240756411,89.5830269703886,0,89.5830269703886
"Ecuador","ECU",2,14,493,3429.98407728149,17.6530343364469,0,17.6530343364469
"Ecuador","ECU",2,14,495,718.547719654119,103.622547727087,0,103.622547727087
"Ecuador","ECU",2,14,496,1589.71603690437,179.823480084283,0,179.823480084283
"Ecuador","ECU",2,14,497,2351.80104275002,266.028044100681,0,266.028044100681
"Ecuador","ECU",2,14,976,5200.03753270163,373.708658125229,0,373.708658125229
"Ecuador","ECU",2,15,429,5691.99506517483,147.766570704558,0,147.766570704558
"Ecuador","ECU",2,15,441,2337.80525872531,111.885733859314,0,111.885733859314
"Ecuador","ECU",2,15,493,5670.51998567809,22.9354451313503,0,22.9354451313503
"Ecuador","ECU",2,15,495,1339.85926860665,158.874539843134,0,158.874539843134
"Ecuador","ECU",2,15,496,3090.89437560329,314.502919889919,0,314.502919889919
"Ecuador","ECU",2,15,497,2735.21560011248,278.312096186053,0,278.312096186053
"Ecuador","ECU",2,15,976,8866.91575379247,619.086228936721,0,619.086228936721
"Ecuador","ECU",2,16,429,6625.17928093876,167.629522550658,0,167.629522550658
"Ecuador","ECU",2,16,441,3402.21685305195,158.800220199387,0,158.800220199387
"Ecuador","ECU",2,16,493,8702.09058475222,25.8861532318144,0,25.8861532318144
"Ecuador","ECU",2,16,495,1834.42789340012,173.824175820013,0,173.824175820013
"Ecuador","ECU",2,16,496,3545.76414214738,320.728579812625,0,320.728579812625
"Ecuador","ECU",2,16,497,3412.16108750638,308.643647974016,0,308.643647974016
"Ecuador","ECU",2,16,976,13216.5693300853,899.350960333618,0,899.350960333618
"Ecuador","ECU",2,17,429,5903.9393145959,139.918820867361,0.117951970992091,140.036772838353
"Ecuador","ECU",2,17,441,3572.77259653305,159.365809620361,0.119197312418081,159.485006932779
"Ecuador","ECU",2,17,493,11970.857717979,25.1086237557822,0.0187082311792923,25.1273319869615
"Ecuador","ECU",2,17,495,3053.20119111829,226.538162490892,0.133623306700817,226.671785797592
"Ecuador","ECU",2,17,496,4381.54573039481,331.317885030851,0.191089739249152,331.5089747701
"Ecuador","ECU",2,17,497,2908.61965476709,219.940124256049,0.126851893282492,220.066976149331
"Ecuador","ECU",2,17,976,16867.2943221317,1102.6525276904,0.694724826025529,1103.34725251643
"Ecuador","ECU",2,18,429,4150.17519010732,101.23672103161,0,101.23672103161
"Ecuador","ECU",2,18,441,3380.10630427384,152.730602618936,0,152.730602618936
"Ecuador","ECU",2,18,493,11222.6143987714,19.0157112927537,0,19.0157112927537
"Ecuador","ECU",2,18,495,3298.61585342609,202.585192055237,0,202.585192055237
"Ecuador","ECU",2,18,496,4113.28363307023,277.063711675354,0,277.063711675354
"Ecuador","ECU",2,18,497,2800.97092646315,188.668584617244,0,188.668584617244
"Ecuador","ECU",2,18,976,16770.017485486,1100.60882724443,0,1100.60882724443
"Ecuador","ECU",2,19,429,3022.80184349316,72.8441355737596,0,72.8441355737596
"Ecuador","ECU",2,19,441,3191.26604714366,142.429028937098,0,142.429028937098
"Ecuador","ECU",2,19,493,12071.5027673688,15.6614092889518,0,15.6614092889518
"Ecuador","ECU",2,19,495,4254.14877406271,215.955762855207,0,215.955762855207
"Ecuador","ECU",2,19,496,2996.61050852051,173.904897918762,0,173.904897918762
"Ecuador","ECU",2,19,497,1816.39649025699,105.412513678362,0,105.412513678362
"Ecuador","ECU",2,19,976,16128.8211209929,1046.21681350854,0,1046.21681350854
"Ecuador","ECU",2,20,429,2171.91565974576,51.9649844105831,0,51.9649844105831
"Ecuador","ECU",2,20,441,2637.41068617885,117.347124277017,0,117.347124277017
"Ecuador","ECU",2,20,493,12206.2883281264,14.5952878404683,0,14.5952878404683
"Ecuador","ECU",2,20,495,4833.50541964723,185.346392800297,0,185.346392800297
"Ecuador","ECU",2,20,496,2856.14436664421,141.282886847175,0,141.282886847175
"Ecuador","ECU",2,20,497,1415.64268017895,70.0266019237496,0,70.0266019237496
"Ecuador","ECU",2,20,976,13647.4158647003,878.817282063151,0,878.817282063151
"Ecuador","ECU",2,30,429,1233.94143369379,28.7567461131548,0,28.7567461131548
"Ecuador","ECU",2,30,441,2529.00680549625,109.139192076981,0,109.139192076981
"Ecuador","ECU",2,30,493,13174.8701762223,14.797338615827,0,14.797338615827
"Ecuador","ECU",2,30,495,6055.97479238779,226.261497742564,0,226.261497742564
"Ecuador","ECU",2,30,496,2101.15750942425,101.477892888269,0,101.477892888269
"Ecuador","ECU",2,30,497,965.483145528544,46.6291531158088,0,46.6291531158088
"Ecuador","ECU",2,30,976,10009.1437261869,628.574682891152,0,628.574682891152
"Ecuador","ECU",2,31,429,918.105457488682,21.6909365967205,0,21.6909365967205
"Ecuador","ECU",2,31,441,1832.36099867424,80.1238613087198,0,80.1238613087198
"Ecuador","ECU",2,31,493,15260.1753665589,17.7167539724725,0,17.7167539724725
"Ecuador","ECU",2,31,495,5711.51968367866,214.827479164545,0,214.827479164545
"Ecuador","ECU",2,31,496,1578.45060577655,76.3106150923802,0,76.3106150923802
"Ecuador","ECU",2,31,497,594.799606783636,28.7557454660007,0,28.7557454660007
"Ecuador","ECU",2,31,976,7344.5022723015,462.078796550232,0,462.078796550232
"Ecuador","ECU",2,32,429,324.58005856931,7.41138261594421,0,7.41138261594421
"Ecuador","ECU",2,32,441,818.138781371914,34.8518470612644,0,34.8518470612644
"Ecuador","ECU",2,32,493,7737.44567817305,8.47329972482381,0,8.47329972482381
"Ecuador","ECU",2,32,495,2745.27413903514,100.485902912447,0,100.485902912447
"Ecuador","ECU",2,32,496,543.54387031865,25.6489776920726,0,25.6489776920726
"Ecuador","ECU",2,32,497,232.978854397258,10.9939045686537,0,10.9939045686537
"Ecuador","ECU",2,32,976,3165.26240398082,194.791077229598,0,194.791077229598
"Egypt","EGY",1,5,429,0,0,0,0
"Egypt","EGY",1,5,441,0,0,0,0
"Egypt","EGY",1,5,493,0,0,0,0
"Egypt","EGY",1,5,495,17200.4666976358,0,0,0
"Egypt","EGY",1,5,496,25457.4347556895,0,0,0
"Egypt","EGY",1,5,497,11207.7105980147,0,0,0
"Egypt","EGY",1,5,976,0,0,0,0
"Egypt","EGY",1,6,429,0,0,0,0
"Egypt","EGY",1,6,441,426.372570642936,0,0,0
"Egypt","EGY",1,6,493,0,0,0,0
"Egypt","EGY",1,6,495,5524.31096106025,0,0,0
"Egypt","EGY",1,6,496,16294.4909244747,0,0,0
"Egypt","EGY",1,6,497,7808.90072299053,0,0,0
"Egypt","EGY",1,6,976,0,0,0,0
"Egypt","EGY",1,7,429,0,0,0,0
"Egypt","EGY",1,7,441,440.933105813839,0,0,0
"Egypt","EGY",1,7,493,0,0,0,0
"Egypt","EGY",1,7,495,7491.91179022015,0,0,0
"Egypt","EGY",1,7,496,15825.3075398305,0,0,0
"Egypt","EGY",1,7,497,4881.23710632376,0,0,0
"Egypt","EGY",1,7,976,0,0,0,0
"Egypt","EGY",1,8,429,28.101739000798,0,0,0
"Egypt","EGY",1,8,441,844.807882658026,0,0,0
"Egypt","EGY",1,8,493,31051.5773154015,0,0,0
"Egypt","EGY",1,8,495,14088.185636459,0,0,0
"Egypt","EGY",1,8,496,22318.7005995071,0,0,0
"Egypt","EGY",1,8,497,2291.72530104641,0,0,0
"Egypt","EGY",1,8,976,1780.7501500813,0,0,0
"Egypt","EGY",1,9,429,28.1560193058298,0,0,0
"Egypt","EGY",1,9,441,1569.05891860926,0,0,0
"Egypt","EGY",1,9,493,47148.9326074291,0,0,0
"Egypt","EGY",1,9,495,16314.0878592399,0,0,0
"Egypt","EGY",1,9,496,29244.8660703266,0,0,0
"Egypt","EGY",1,9,497,3789.82992521799,0,0,0
"Egypt","EGY",1,9,976,4695.02574655211,0,0,0
"Egypt","EGY",1,10,429,31.2151962835763,0.705553084754625,0,0.705553084754625
"Egypt","EGY",1,10,441,3399.94693444176,126.824908488867,0,126.824908488867
"Egypt","EGY",1,10,493,78594.9229270837,374.453695621344,0,374.453695621344
"Egypt","EGY",1,10,495,21960.8884648366,3954.97943872044,0,3954.97943872044
"Egypt","EGY",1,10,496,37982.6307035865,4878.8865633181,0,4878.8865633181
"Egypt","EGY",1,10,497,5766.20428154011,740.671619354077,0,740.671619354077
"Egypt","EGY",1,10,976,11251.3251224808,685.567546053499,0,685.567546053499
"Egypt","EGY",1,11,429,30.6426805805664,0.683253807871843,0,0.683253807871843
"Egypt","EGY",1,11,441,6781.57881098019,249.259376117437,0,249.259376117437
"Egypt","EGY",1,11,493,119753.883499645,553.884514139131,0,553.884514139131
"Egypt","EGY",1,11,495,20765.4668377126,3696.22975047065,0,3696.22975047065
"Egypt","EGY",1,11,496,28418.5708337744,3606.76524135378,0,3606.76524135378
"Egypt","EGY",1,11,497,4026.001443003,510.963135732565,0,510.963135732565
"Egypt","EGY",1,11,976,19198.3960522086,1154.52315298256,0,1154.52315298256
"Egypt","EGY",1,12,429,22.3879750333879,0.491705415903812,0,0.491705415903812
"Egypt","EGY",1,12,441,7410.0823669543,267.826271822696,0,267.826271822696
"Egypt","EGY",1,12,493,130070.652000169,581.49354711692,0,581.49354711692
"Egypt","EGY",1,12,495,19367.4270485277,3402.53509630307,0,3402.53509630307
"Egypt","EGY",1,12,496,20304.0272786594,2542.74787718091,0,2542.74787718091
"Egypt","EGY",1,12,497,3341.67334469493,418.4900210603,0,418.4900210603
"Egypt","EGY",1,12,976,24790.2911592691,1469.139762664,0,1469.139762664
"Egypt","EGY",1,13,429,10.8465100935952,0.233307588601073,0,0.233307588601073
"Egypt","EGY",1,13,441,6499.15847882992,229.636422885338,0,229.636422885338
"Egypt","EGY",1,13,493,99551.6215136327,278.863765298083,0,278.863765298083
"Egypt","EGY",1,13,495,14820.0097752023,2037.17008523553,0,2037.17008523553
"Egypt","EGY",1,13,496,8475.7600621137,864.590887908909,0,864.590887908909
"Egypt","EGY",1,13,497,1940.38918405706,197.934202388731,0,197.934202388731
"Egypt","EGY",1,13,976,27952.2523021901,1623.45760249958,0,1623.45760249958
"Egypt","EGY",1,14,429,19.5528291657321,0.412939379051433,0,0.412939379051433
"Egypt","EGY",1,14,441,8216.60509674587,284.072923173411,0,284.072923173411
"Egypt","EGY",1,14,493,134549.945807074,309.484013276119,0,309.484013276119
"Egypt","EGY",1,14,495,21861.7243186876,2519.86996551027,0,2519.86996551027
"Egypt","EGY",1,14,496,7301.85384234564,682.745259379003,0,682.745259379003
"Egypt","EGY",1,14,497,1553.18051151445,145.22704152836,0,145.22704152836
"Egypt","EGY",1,14,976,46739.5492624948,2666.59133735106,0,2666.59133735106
"Egypt","EGY",1,15,429,68.2372506123281,1.41542932406572,0,1.41542932406572
"Egypt","EGY",1,15,441,14667.582443524,497.188559729639,0,497.188559729639
"Egypt","EGY",1,15,493,339657.278013537,627.715191873821,0,627.715191873821
"Egypt","EGY",1,15,495,46568.4935181264,4468.63943604906,0,4468.63943604906
"Egypt","EGY",1,15,496,18017.4513699894,1529.39730741408,0,1529.39730741408
"Egypt","EGY",1,15,497,2229.58253880424,189.256374915731,0,189.256374915731
"Egypt","EGY",1,15,976,88465.1293279745,4959.90924303239,0,4959.90924303239
"Egypt","EGY",1,16,429,93.5017200300719,1.90450517302523,0,1.90450517302523
"Egypt","EGY",1,16,441,18696.8860634408,620.172398005253,0,620.172398005253
"Egypt","EGY",1,16,493,551015.037548148,778.770669671269,0,778.770669671269
"Egypt","EGY",1,16,495,65122.2099646719,5012.4665035855,0,5012.4665035855
"Egypt","EGY",1,16,496,31620.6830167122,2416.54100276653,0,2416.54100276653
"Egypt","EGY",1,16,497,2702.78784324164,206.554603565026,0,206.554603565026
"Egypt","EGY",1,16,976,119138.577168669,6562.17583977253,0,6562.17583977253
"Egypt","EGY",1,17,429,125.753467275439,2.51082308292848,0,2.51082308292848
"Egypt","EGY",1,17,441,21023.3522528396,679.709768548882,0,679.709768548882
"Egypt","EGY",1,17,493,702571.683338327,742.473586641838,0,742.473586641838
"Egypt","EGY",1,17,495,101597.258759199,6227.02570730282,0,6227.02570730282
"Egypt","EGY",1,17,496,35613.2348104898,2304.15721663985,0,2304.15721663985
"Egypt","EGY",1,17,497,2197.71591503665,142.191042535243,0,142.191042535243
"Egypt","EGY",1,17,976,135606.435771863,7324.54334184009,0,7324.54334184009
"Egypt","EGY",1,18,429,98.3625119340261,1.9396800430505,0,1.9396800430505
"Egypt","EGY",1,18,441,14175.0182596161,451.268948743598,0,451.268948743598
"Egypt","EGY",1,18,493,564506.344899191,445.981200178007,0,445.981200178007
"Egypt","EGY",1,18,495,93875.0021788203,4676.57702451946,0,4676.57702451946
"Egypt","EGY",1,18,496,28320.12560623,1608.35052576274,0,1608.35052576274
"Egypt","EGY",1,18,497,2207.60550388984,125.373860350282,0,125.373860350282
"Egypt","EGY",1,18,976,105568.503651277,5633.20280082802,0,5633.20280082802
"Egypt","EGY",1,19,429,26.0416545871457,0.501269033656444,0,0.501269033656444
"Egypt","EGY",1,19,441,6948.19997997734,216.299427425164,0,216.299427425164
"Egypt","EGY",1,19,493,275218.162126107,156.514154874245,0,156.514154874245
"Egypt","EGY",1,19,495,58327.3853860825,2410.87714075845,0,2410.87714075845
"Egypt","EGY",1,19,496,8933.24510458778,432.200553935945,0,432.200553935945
"Egypt","EGY",1,19,497,1345.51941904258,65.0977591494855,0,65.0977591494855
"Egypt","EGY",1,19,976,58605.258769945,3055.28701868434,0,3055.28701868434
"Egypt","EGY",1,20,429,25.6141979239733,0.475287010733444,0,0.475287010733444
"Egypt","EGY",1,20,441,4141.52191637011,123.52155891518,0,123.52155891518
"Egypt","EGY",1,20,493,232902.593821445,119.619430305692,0,119.619430305692
"Egypt","EGY",1,20,495,54046.6290240669,1591.51783557357,0,1591.51783557357
"Egypt","EGY",1,20,496,8517.83596989578,339.981883378804,0,339.981883378804
"Egypt","EGY",1,20,497,933.648645985605,37.2657593076589,0,37.2657593076589
"Egypt","EGY",1,20,976,36352.9888858475,1828.56703717928,0,1828.56703717928
"Egypt","EGY",1,30,429,11.3995127539498,0.206551291864638,0,0.206551291864638
"Egypt","EGY",1,30,441,1963.95370454565,57.0083429823025,0,57.0083429823025
"Egypt","EGY",1,30,493,126816.542866797,61.5500505105533,0,61.5500505105533
"Egypt","EGY",1,30,495,29990.6872875565,862.073497943153,0,862.073497943153
"Egypt","EGY",1,30,496,3071.04142432737,119.782405365512,0,119.782405365512
"Egypt","EGY",1,30,497,478.250732603964,18.6536145899329,0,18.6536145899329
"Egypt","EGY",1,30,976,18474.2891998367,907.945499622028,0,907.945499622028
"Egypt","EGY",1,31,429,6.08843702613645,0.109229768056424,0,0.109229768056424
"Egypt","EGY",1,31,441,823.141408462898,23.357694410679,0,23.357694410679
"Egypt","EGY",1,31,493,69953.23657131,32.2041344789374,0,32.2041344789374
"Egypt","EGY",1,31,495,13938.0715068438,395.872611569832,0,395.872611569832
"Egypt","EGY",1,31,496,1545.59555120022,59.7463916753592,0,59.7463916753592
"Egypt","EGY",1,31,497,171.837579572571,6.64253680448035,0,6.64253680448035
"Egypt","EGY",1,31,976,8432.35323994823,410.205961394504,0,410.205961394504
"Egypt","EGY",1,32,429,2.04018120465704,0.0334045096685074,0,0.0334045096685074
"Egypt","EGY",1,32,441,220.221815418493,5.67883075072412,0,5.67883075072412
"Egypt","EGY",1,32,493,21684.6105426983,8.20833080093374,0,8.20833080093374
"Egypt","EGY",1,32,495,3685.87817217926,95.5470575449399,0,95.5470575449399
"Egypt","EGY",1,32,496,392.596102499144,13.8799581479466,0,13.8799581479466
"Egypt","EGY",1,32,497,32.5501908303832,1.1507890260688,0,1.1507890260688
"Egypt","EGY",1,32,976,2551.58004390253,113.567015733899,0,113.567015733899
"Egypt","EGY",2,5,429,0,0,0,0
"Egypt","EGY",2,5,441,0,0,0,0
"Egypt","EGY",2,5,493,0,0,0,0
"Egypt","EGY",2,5,495,13560.3522040234,0,0,0
"Egypt","EGY",2,5,496,26788.9463579397,0,0,0
"Egypt","EGY",2,5,497,14781.5011456714,0,0,0
"Egypt","EGY",2,5,976,0,0,0,0
"Egypt","EGY",2,6,429,0,0,0,0
"Egypt","EGY",2,6,441,187.28393621515,0,0,0
"Egypt","EGY",2,6,493,0,0,0,0
"Egypt","EGY",2,6,495,5254.41034549269,0,0,0
"Egypt","EGY",2,6,496,9390.69400593116,0,0,0
"Egypt","EGY",2,6,497,6304.77005467035,0,0,0
"Egypt","EGY",2,6,976,0,0,0,0
"Egypt","EGY",2,7,429,0,0,0,0
"Egypt","EGY",2,7,441,203.467952298529,0,0,0
