"iso3c","year","units","scenario","nutrient","nutrient_supply_dis","nutrient_supply"
"AFG","2019","ug/p/d","high","Vitamin B12",3.8835671053256,3.8687939
"AFG","2020","g/p/d","base","Omega-3 fatty acids",0.162223252364566,0.156269901
"AFG","2020","g/p/d","base","Protein",106.558013148595,106.524155509
"AFG","2020","g/p/d","high","Omega-3 fatty acids",0.162157897991268,0.156162054
"AFG","2020","g/p/d","high","Protein",106.597558202115,106.563430439
"AFG","2020","mg/p/d","base","Calcium",645.23904455784,644.142711746
"AFG","2020","mg/p/d","base","Iron",38.7043774977823,38.683206276
"AFG","2020","mg/p/d","base","Zinc",9.90018301688685,9.855422768
"AFG","2020","mg/p/d","high","Calcium",645.553311226689,644.444393605
"AFG","2020","mg/p/d","high","Iron",38.7152350198577,38.69386026
"AFG","2020","mg/p/d","high","Zinc",9.90430631957095,9.859113061
"AFG","2020","mg/p/d retinol","base","Vitamin A",403.673428868024,403.244668825
"AFG","2020","mg/p/d retinol","high","Vitamin A",403.879968315855,403.446235175
"AFG","2020","ug/p/d","base","Vitamin B12",3.904381735708,3.88985958
"AFG","2020","ug/p/d","high","Vitamin B12",3.90674724600262,3.892110201
"AFG","2021","g/p/d","base","Omega-3 fatty acids",0.163674637976418,0.157742628
"AFG","2021","g/p/d","base","Protein",106.87743112074,106.843597564
"AFG","2021","g/p/d","high","Omega-3 fatty acids",0.163597640720022,0.157600236
"AFG","2021","g/p/d","high","Protein",106.930399182495,106.896141522
"AFG","2021","mg/p/d","base","Calcium",649.466785891126,648.357038803
"AFG","2021","mg/p/d","base","Iron",38.8069737581224,38.785697357
"AFG","2021","mg/p/d","base","Zinc",9.92838294170751,9.883270519
"AFG","2021","mg/p/d","high","Calcium",649.867341062137,648.738905309
"AFG","2021","mg/p/d","high","Iron",38.8216477327519,38.800056121
"AFG","2021","mg/p/d","high","Zinc",9.93412379556727,9.88837167
"AFG","2021","mg/p/d retinol","base","Vitamin A",406.459369649926,406.029427037
"AFG","2021","mg/p/d retinol","high","Vitamin A",406.721743351978,406.283838384
"AFG","2021","ug/p/d","base","Vitamin B12",3.92332362476359,3.908825229
"AFG","2021","ug/p/d","high","Vitamin B12",3.92663528014357,3.91197174
"AFG","2022","g/p/d","base","Omega-3 fatty acids",0.165300918351516,0.159379626
"AFG","2022","g/p/d","base","Protein",107.20498378649,107.171139523
"AFG","2022","g/p/d","high","Omega-3 fatty acids",0.165255225151337,0.159240355
"AFG","2022","g/p/d","high","Protein",107.272457167097,107.238003502
"AFG","2022","mg/p/d","base","Calcium",654.273569439808,653.15484
"AFG","2022","mg/p/d","base","Iron",38.9084733862504,38.88711274
"AFG","2022","mg/p/d","base","Zinc",9.95801147861552,9.91265392
"AFG","2022","mg/p/d","high","Calcium",654.769086149676,653.623424044
"AFG","2022","mg/p/d","high","Iron",38.9275362473564,38.905714736
"AFG","2022","mg/p/d","high","Zinc",9.96540390009689,9.919126808
"AFG","2022","mg/p/d retinol","base","Vitamin A",409.460720248496,409.029516232
"AFG","2022","mg/p/d retinol","high","Vitamin A",409.791306923317,409.348704986
"AFG","2022","ug/p/d","base","Vitamin B12",3.94541975413884,3.930942777
"AFG","2022","ug/p/d","high","Vitamin B12",3.94963711420696,3.934932274
"AFG","2023","g/p/d","base","Omega-3 fatty acids",0.167149680106702,0.161229181
"AFG","2023","g/p/d","base","Protein",107.522208194227,107.488318596
"AFG","2023","g/p/d","high","Omega-3 fatty acids",0.167156620282019,0.161115064
"AFG","2023","g/p/d","high","Protein",107.603339383212,107.568653001
"AFG","2023","mg/p/d","base","Calcium",659.380716959228,658.253650368
"AFG","2023","mg/p/d","base","Iron",39.002520057173,38.981087863
"AFG","2023","mg/p/d","base","Zinc",9.98659069852831,9.941047423
"AFG","2023","mg/p/d","high","Calcium",659.933078270013,658.770237255
"AFG","2023","mg/p/d","high","Iron",39.0265046488605,39.004455875
"AFG","2023","mg/p/d","high","Zinc",9.99546364237582,9.948693245
"AFG","2023","mg/p/d retinol","base","Vitamin A",412.561252816079,412.126282996
"AFG","2023","mg/p/d retinol","high","Vitamin A",412.938799244641,412.489334852
"AFG","2023","ug/p/d","base","Vitamin B12",3.96930043962207,3.95483415
"AFG","2023","ug/p/d","high","Vitamin B12",3.97417973654411,3.959422103
"AFG","2024","g/p/d","base","Omega-3 fatty acids",0.168942780779362,0.163007502
"AFG","2024","g/p/d","base","Protein",107.973646084283,107.939568257
"AFG","2024","g/p/d","high","Omega-3 fatty acids",0.168995447236568,0.162912293
"AFG","2024","g/p/d","high","Protein",108.064507752953,108.029458745
"AFG","2024","mg/p/d","base","Calcium",665.316455718203,664.178374223
"AFG","2024","mg/p/d","base","Iron",39.1372584253026,39.115700316
"AFG","2024","mg/p/d","base","Zinc",10.0298064539685,9.983953798
"AFG","2024","mg/p/d","high","Calcium",665.921519889013,664.738647812
"AFG","2024","mg/p/d","high","Iron",39.1645378411348,39.142206899
"AFG","2024","mg/p/d","high","Zinc",10.0397712950637,9.992383673
"AFG","2024","mg/p/d retinol","base","Vitamin A",416.090478777453,415.649323802
"AFG","2024","mg/p/d retinol","high","Vitamin A",416.508901698752,416.050371362
"AFG","2024","ug/p/d","base","Vitamin B12",3.9978524566917,3.983369462
"AFG","2024","ug/p/d","high","Vitamin B12",4.00324510218901,3.988406941
"AFG","2025","g/p/d","base","Omega-3 fatty acids",0.170566079496472,0.164615267
"AFG","2025","g/p/d","base","Protein",108.436487329688,108.402256178
"AFG","2025","g/p/d","high","Omega-3 fatty acids",0.170647260373132,0.164521026
"AFG","2025","g/p/d","high","Protein",108.535749258833,108.500358681
"AFG","2025","mg/p/d","base","Calcium",671.317467898749,670.166695474
"AFG","2025","mg/p/d","base","Iron",39.278793698517,39.25710464
"AFG","2025","mg/p/d","base","Zinc",10.073384863175,10.027191278
"AFG","2025","mg/p/d","high","Calcium",671.975197472306,670.77055679
"AFG","2025","mg/p/d","high","Iron",39.3086778860855,39.28605498
"AFG","2025","mg/p/d","high","Zinc",10.0843640232458,10.036321308
"AFG","2025","mg/p/d retinol","base","Vitamin A",419.659527597983,419.212411757
"AFG","2025","mg/p/d retinol","high","Vitamin A",420.116102383019,419.648532555
"AFG","2025","ug/p/d","base","Vitamin B12",4.02669280969945,4.012185898
"AFG","2025","ug/p/d","high","Vitamin B12",4.03260489540227,4.017678587
"AFG","2026","g/p/d","base","Omega-3 fatty acids",0.172135645144681,0.16617335
"AFG","2026","g/p/d","base","Protein",108.911777430701,108.87737746
"AFG","2026","g/p/d","high","Omega-3 fatty acids",0.172238053305363,0.166072296
"AFG","2026","g/p/d","high","Protein",109.020317117515,108.984572926
"AFG","2026","mg/p/d","base","Calcium",677.338828533443,676.175799465
"AFG","2026","mg/p/d","base","Iron",39.4275425465249,39.40572324
"AFG","2026","mg/p/d","base","Zinc",10.117636502074,10.071094973
"AFG","2026","mg/p/d","high","Calcium",678.055975620628,676.829754084
"AFG","2026","mg/p/d","high","Iron",39.4603774074998,39.437462332
"AFG","2026","mg/p/d","high","Zinc",10.1297429049917,10.081036316
"AFG","2026","mg/p/d retinol","base","Vitamin A",423.255816348764,422.802931631
"AFG","2026","mg/p/d retinol","high","Vitamin A",423.749996849841,423.273480395
"AFG","2026","ug/p/d","base","Vitamin B12",4.05566144563966,4.041144002
"AFG","2026","ug/p/d","high","Vitamin B12",4.06214603361448,4.047143187
"AFG","2027","g/p/d","base","Omega-3 fatty acids",0.173632850795779,0.167639472
"AFG","2027","g/p/d","base","Protein",109.400777163233,109.366089992
"AFG","2027","g/p/d","high","Omega-3 fatty acids",0.173761800083617,0.167538563
"AFG","2027","g/p/d","high","Protein",109.518161332138,109.481953921
"AFG","2027","mg/p/d","base","Calcium",683.14869764773,681.966596768
"AFG","2027","mg/p/d","base","Iron",39.5863590172645,39.564329675
"AFG","2027","mg/p/d","base","Zinc",10.1626351500392,10.115514012
"AFG","2027","mg/p/d","high","Calcium",683.922501129706,682.668537394
"AFG","2027","mg/p/d","high","Iron",39.6218256199324,39.598544059
"AFG","2027","mg/p/d","high","Zinc",10.1758250371643,10.126244634
"AFG","2027","mg/p/d retinol","base","Vitamin A",426.80374925205,426.342683555
"AFG","2027","mg/p/d retinol","high","Vitamin A",427.339528311815,426.851858793
"AFG","2027","ug/p/d","base","Vitamin B12",4.08389252397087,4.069314141
"AFG","2027","ug/p/d","high","Vitamin B12",4.09095880201467,4.075833714
"AFG","2028","g/p/d","base","Omega-3 fatty acids",0.174958986256445,0.168989056
"AFG","2028","g/p/d","base","Protein",109.895374406995,109.860749265
"AFG","2028","g/p/d","high","Omega-3 fatty acids",0.175125623863001,0.168889454
"AFG","2028","g/p/d","high","Protein",110.019925223683,109.983540109
"AFG","2028","mg/p/d","base","Calcium",688.790867762825,687.60786227
"AFG","2028","mg/p/d","base","Iron",39.751387790588,39.729389652
"AFG","2028","mg/p/d","base","Zinc",10.2070590553029,10.159923989
"AFG","2028","mg/p/d","high","Calcium",689.60243473256,688.33525482
"AFG","2028","mg/p/d","high","Iron",39.7890163672393,39.765563704
"AFG","2028","mg/p/d","high","Zinc",10.2212046531588,10.171205182
"AFG","2028","mg/p/d retinol","base","Vitamin A",430.29393998595,429.832941983
"AFG","2028","mg/p/d retinol","high","Vitamin A",430.865013433737,430.372768763
"AFG","2028","ug/p/d","base","Vitamin B12",4.11126961889462,4.096772663
"AFG","2028","ug/p/d","high","Vitamin B12",4.11882656878528,4.103698398
"AFG","2029","g/p/d","base","Omega-3 fatty acids",0.176195285271609,0.170223568
"AFG","2029","g/p/d","base","Protein",110.392344086231,110.357588541
"AFG","2029","g/p/d","high","Omega-3 fatty acids",0.176403394297151,0.17013454
"AFG","2029","g/p/d","high","Protein",110.523220864756,110.486504058
"AFG","2029","mg/p/d","base","Calcium",694.18892600102,692.994064615
"AFG","2029","mg/p/d","base","Iron",39.9215510720054,39.899392003
"AFG","2029","mg/p/d","base","Zinc",10.2514623538389,10.203903309
"AFG","2029","mg/p/d","high","Calcium",695.048130085834,693.758708207
"AFG","2029","mg/p/d","high","Iron",39.9612329853395,39.937459305
"AFG","2029","mg/p/d","high","Zinc",10.2663686067663,10.215615721
"AFG","2029","mg/p/d retinol","base","Vitamin A",433.714963477852,433.252228836
"AFG","2029","mg/p/d retinol","high","Vitamin A",434.320468408322,433.82206878
"AFG","2029","ug/p/d","base","Vitamin B12",4.13789611051034,4.123423834
"AFG","2029","ug/p/d","high","Vitamin B12",4.14582086190126,4.130644139
"AFG","2030","g/p/d","base","Omega-3 fatty acids",0.177288141368261,0.171326395
"AFG","2030","g/p/d","base","Protein",110.881193994353,110.846364476
"AFG","2030","g/p/d","high","Omega-3 fatty acids",0.177542955174186,0.17124503
"AFG","2030","g/p/d","high","Protein",111.018796212824,110.981761776
"AFG","2030","mg/p/d","base","Calcium",699.025626239203,697.823865211
"AFG","2030","mg/p/d","base","Iron",40.0983043557433,40.076054179
"AFG","2030","mg/p/d","base","Zinc",10.2935891223777,10.245773926
"AFG","2030","mg/p/d","high","Calcium",699.918380396829,698.609824612
"AFG","2030","mg/p/d","high","Iron",40.1400579939181,40.115977201
"AFG","2030","mg/p/d","high","Zinc",10.3094351416408,10.25802785
"AFG","2030","mg/p/d retinol","base","Vitamin A",436.994759863883,436.531004612
"AFG","2030","mg/p/d retinol","high","Vitamin A",437.62748338375,437.123325805
"AFG","2030","ug/p/d","base","Vitamin B12",4.16209528180218,4.147679737
"AFG","2030","ug/p/d","high","Vitamin B12",4.17051775020531,4.155310031
"AGO","2010","g/p/d","base","Omega-3 fatty acids",1.81588649954556,1.54
"AGO","2010","g/p/d","base","Protein",109.345573315828,108.2
"AGO","2010","g/p/d","high","Omega-3 fatty acids",1.81588649954556,1.54
"AGO","2010","g/p/d","high","Protein",109.345573315828,108.2
"AGO","2010","mg/p/d","base","Calcium",792.860985554075,750.18
"AGO","2010","mg/p/d","base","Iron",28.7275693213135,27.66
"AGO","2010","mg/p/d","base","Zinc",16.2733645177423,15.06
"AGO","2010","mg/p/d","high","Calcium",792.860985554075,750.18
"AGO","2010","mg/p/d","high","Iron",28.7275693213135,27.66
"AGO","2010","mg/p/d","high","Zinc",16.2733645177423,15.06
"AGO","2010","mg/p/d retinol","base","Vitamin A",2188.49385526277,2177.64
