,countries,products,elements,country_codes,,product_codes,,ele_codes,,_2010,_2011,_2012,_2013,_2014,_2015,_2016,_2017,_2018,_2019,_2020,_2021,_2022,_2023,_2024,_2025,_2026,_2027,_2028,_2029,_2030
JAM_VL_FO..PC,Jamaica,Vegetable Oils,Per-capita food consumption [kg/p/d],109,JAM,12,VL,211,FO..PC,9.745086221,9.593645999,10.2435484,10.20458966,10.8165187,9.488944623,9.685829275,9.565772977,9.310923697,9.676116813,10.16999105,10.2569486,10.35411534,10.45804769,10.56138492,10.66272387,10.77044711,10.88238331,10.99861673,11.11879497,11.24235154
JAM_WT_FO..PC,Jamaica,Wheat and products,Per-capita food consumption [kg/p/d],109,JAM,2,WT,211,FO..PC,77.70200157,78.86662898,80.34482173,79.93911772,80.85474939,77.77656893,77.64231356,79.84091843,84.64950642,84.8616799,85.44034815,86.03244274,86.63189251,87.2233946,87.84441449,88.4674391,89.10787639,89.75542629,90.41506245,91.07742266,91.7490037
JOR_BT_FO..PC,Jordan,Bovine,Per-capita food consumption [kg/p/d],112,JOR,19,BT,211,FO..PC,0.463607585,0.406173644,0.401562023,0.380314963,0.434951231,0.408564776,0.387552624,0.428173796,0.380193984,0.372456414,0.377293847,0.37835333,0.379864781,0.382118105,0.384586687,0.386749733,0.388268641,0.389215069,0.38962659,0.389606615,0.389246013
JOR_BV_FO..PC,Jordan,Butter,Per-capita food consumption [kg/p/d],112,JOR,14,BV,211,FO..PC,5.090925824,5.119049639,4.937513471,4.711501969,4.601683536,4.503881736,4.396180903,4.462662068,4.555177886,4.564618613,4.608436991,4.674843953,4.759069402,4.849543159,4.941259329,5.028925158,5.109680341,5.181706199,5.242705342,5.298620453,5.354355993
JOR_CN_FO..PC,Jordan,Coconuts,Per-capita food consumption [kg/p/d],112,JOR,11,CN,211,FO..PC,0.139229418,0.132014197,0.125116151,0.11885711,0.113516324,0.109178628,0.105755178,0.103067786,0.100971326,0.099306898,0.097956029,0.096895906,0.096104186,0.095475105,0.09488634,0.094248521,0.093523763,0.092715546,0.091830255,0.090890016,0.089911373
JOR_EG_FO..PC,Jordan,Eggs,Per-capita food consumption [kg/p/d],112,JOR,20,EG,211,FO..PC,4.298247245,3.954834279,3.758770116,3.483858031,3.417553024,3.201541245,3.24772624,3.149099862,3.108916417,3.089868031,3.073488153,3.079604139,3.089248577,3.101761307,3.11814589,3.12981075,3.136955459,3.139035231,3.137589123,3.132962371,3.125756064
JOR_FH_FO..PC,Jordan,Fish,Per-capita food consumption [kg/p/d],112,JOR,21,FH,211,FO..PC,5.496872518,5.228623624,5.945659402,5.706106356,5.936068296,5.294661923,5.3112751,5.268098733,5.429044335,5.412893727,5.548555968,5.535991671,5.610735943,5.695447499,5.77472394,5.862066441,5.925692369,6.007185836,6.082019818,6.150333721,6.204832949
JOR_HFCS_FO..PC,Jordan,HFCS,Per-capita food consumption [kg/p/d],112,JOR,8,HFCS,211,FO..PC,0.103223981,0.097874652,0.092760476,0.088120055,0.084160424,0.080944478,0.07840635,0.076413931,0.074859626,0.073625628,0.0726241,0.07183813,0.071251153,0.070784756,0.070348248,0.069875373,0.069338041,0.068738833,0.068082483,0.067385394,0.066659833
JOR_MA_FO..PC,Jordan,Maize and products,Per-capita food consumption [kg/p/d],112,JOR,1,MA,211,FO..PC,1.915499081,1.81042112,1.75713437,1.674464942,1.611717619,1.552533817,1.492212213,1.442949011,1.41359857,1.390296572,1.389727598,1.393838752,1.40284889,1.414378327,1.425974653,1.435477124,1.442204129,1.446383467,1.448257438,1.448355701,1.447165464
JOR_MK_FO..PC,Jordan,Milk and Dairy,Per-capita food consumption [kg/p/d],112,JOR,18,MK,211,FO..PC,7.897983855,7.94293556,8.564092398,7.809346684,8.076885135,7.734640455,7.370086703,7.809103565,7.104850226,6.846743683,6.896776842,6.974149029,7.063430473,7.163008065,7.27121526,7.372075163,7.463028684,7.543817047,7.615948246,7.680939811,7.740379194
JOR_OCG_FO..PC,Jordan,Other Coarse Grains,Per-capita food consumption [kg/p/d],112,JOR,3,OCG,211,FO..PC,2.63990528,2.218181267,2.33078306,2.119662742,1.9038149,1.630527469,1.45357863,1.671570041,1.46264346,1.345257028,1.341154874,1.342300869,1.348205108,1.356174438,1.364363964,1.370630459,1.374255912,1.375472911,1.374458518,1.371787922,1.36784411
JOR_OOS_FO..PC,Jordan,Other Oilseeds,Per-capita food consumption [kg/p/d],112,JOR,10,OOS,211,FO..PC,1.31733E-17,1.37405E-17,1.32989E-17,1.29712E-17,1.20301E-17,1.13637E-17,1.10074E-17,1.07276E-17,1.05094E-17,1.03362E-17,1.03334E-17,1.03263E-17,1.03713E-17,1.04408E-17,1.05022E-17,1.05502E-17,1.05785E-17,1.05898E-17,1.05834E-17,1.05642E-17,1.05355E-17
JOR_PK_FO..PC,Jordan,Ovine,Per-capita food consumption [kg/p/d],112,JOR,16,PK,211,FO..PC,8.82891E-06,8.26719E-06,8.41054E-06,8.69928E-06,8.95431E-06,7.3237E-06,6.64223E-06,6.60664E-06,7.3536E-06,7.06966E-06,6.97349E-06,6.89802E-06,6.84166E-06,6.79688E-06,6.75496E-06,6.70956E-06,6.65796E-06,6.60042E-06,6.5374E-06,6.47046E-06,6.40079E-06
JOR_PS_FO..PC,Jordan,Pork,Per-capita food consumption [kg/p/d],112,JOR,6,PS,211,FO..PC,6.750875367,6.960056013,6.998979489,6.966507745,6.491407728,6.767973881,6.818671875,6.797791814,6.832105008,6.893873118,6.973369869,7.091891082,7.231843494,7.390657356,7.55107916,7.704566711,7.847291454,7.97825228,8.099191406,8.212028281,8.319290536
JOR_PT_FO..PC,Jordan,Poultry,Per-capita food consumption [kg/p/d],112,JOR,17,PT,211,FO..PC,26.45136894,27.38184884,27.00500428,25.85833202,24.63865621,23.84540532,24.29600345,24.69956061,23.25737431,23.77920109,24.03276881,24.37775593,24.77806499,25.22688561,25.69885397,26.16124485,26.6029186,27.02374086,27.42666962,27.81550931,28.19398724
JOR_RI_FO..PC,Jordan,Pulses,Per-capita food consumption [kg/p/d],112,JOR,4,RI,211,FO..PC,23.05858921,22.84239842,22.41707815,21.09280234,20.21411516,19.22547071,18.34545271,18.55699873,18.71752697,18.89722611,19.11500454,19.4048529,19.76366069,20.16570144,20.57302762,20.9586831,21.30912022,21.62679305,21.91421935,22.17880149,22.42621117
JOR_RT_FO..PC,Jordan,Rice and products,Per-capita food consumption [kg/p/d],112,JOR,5,RT,211,FO..PC,3.348187749,3.611795889,3.34917035,3.154967622,3.172367234,3.190707968,3.149989852,3.097090515,3.075975097,3.06809023,3.059433969,3.065331639,3.081588529,3.104262472,3.126734847,3.144912099,3.156735876,3.163378359,3.164473554,3.162011819,3.156067812
JOR_SB_FO..PC,Jordan,Roots and Tubers,Per-capita food consumption [kg/p/d],112,JOR,9,SB,211,FO..PC,1.25306E-05,1.18813E-05,1.12605E-05,1.06971E-05,1.02165E-05,9.82608E-06,9.51797E-06,9.2761E-06,9.08742E-06,8.93762E-06,8.81604E-06,8.72063E-06,8.64938E-06,8.59276E-06,8.53977E-06,8.48237E-06,8.41714E-06,8.3444E-06,8.26472E-06,8.1801E-06,8.09202E-06
JOR_SH_FO..PC,Jordan,Soybeans,Per-capita food consumption [kg/p/d],112,JOR,15,SH,211,FO..PC,4.549502696,4.564314816,4.565749979,4.522673425,4.668792895,4.516085251,4.33033576,4.23911474,4.137719972,4.040848659,4.065409099,4.084606929,4.122440933,4.165275042,4.207714675,4.247063381,4.280629167,4.310677786,4.336478334,4.357736154,4.37609467
JOR_SU_FO..PC,Jordan,Sugar,Per-capita food consumption [kg/p/d],112,JOR,7,SU,211,FO..PC,40.94057681,39.50941762,36.22049948,34.6611546,33.07472026,32.42090208,32.57130201,32.57641324,32.76070855,33.02531556,33.42243272,33.97306999,34.65182273,35.38186075,36.12189292,36.83185244,37.50064372,38.10319605,38.63893632,39.13868644,39.60672323
JOR_VL_FO..PC,Jordan,Vegetable Oils,Per-capita food consumption [kg/p/d],112,JOR,12,VL,211,FO..PC,42.16206785,39.97848926,38.05086238,37.84377462,38.13469237,32.91782088,37.16197043,36.87546179,36.55235372,37.19040087,37.54247269,38.00023162,38.56535702,39.19651126,39.82223535,40.40073692,40.9396562,41.43105294,41.87470109,42.27885331,42.64705936
JOR_WT_FO..PC,Jordan,Wheat and products,Per-capita food consumption [kg/p/d],112,JOR,2,WT,211,FO..PC,117.1468465,114.7460316,112.1140939,108.4911132,105.5836059,103.4668128,102.0034906,101.4186727,101.0357597,101.4310834,101.8090319,102.5923836,103.7035986,104.9998368,106.3220264,107.4941862,108.4704281,109.2599474,109.878516,110.3640537,110.7554854
JPN_BT_FO..PC,Japan,Bovine,Per-capita food consumption [kg/p/d],110,JPN,19,BT,211,FO..PC,0.666550757,0.655413834,0.600201345,0.548777969,0.587702311,0.621079921,0.56559997,0.552252498,0.522093736,0.543005537,0.536708167,0.530173126,0.528819908,0.527765411,0.526624803,0.525857271,0.525208762,0.524632407,0.524147008,0.523721122,0.52338211
JPN_BV_FO..PC,Japan,Butter,Per-capita food consumption [kg/p/d],110,JPN,14,BV,211,FO..PC,6.706715777,6.722201951,6.730898334,6.726926357,6.688867627,6.291550771,6.873438827,7.000469825,7.35554946,7.541268984,7.642400484,7.657033274,7.671118513,7.597778056,7.604774334,7.618358257,7.625731394,7.636900602,7.651878896,7.666048506,7.679649542
JPN_CN_FO..PC,Japan,Coconuts,Per-capita food consumption [kg/p/d],110,JPN,11,CN,211,FO..PC,0.007779537,0.007782164,0.007786733,0.00779337,0.007802221,0.007813407,0.007826976,0.007842969,0.0078615,0.007882687,0.00790661,0.00793331,0.007962745,0.007994799,0.008029296,0.008066079,0.0081051,0.008146308,0.008189513,0.008234482,0.008281021
JPN_EG_FO..PC,Japan,Eggs,Per-capita food consumption [kg/p/d],110,JPN,20,EG,211,FO..PC,20.44462405,20.48671738,20.44217412,20.60252277,20.50423727,20.73678257,20.73365892,21.2544472,21.50120214,21.48707934,21.47238917,21.42810971,21.39633885,21.38392928,21.37662174,21.37327558,21.37516835,21.38262118,21.39845587,21.41221089,21.42698258
JPN_FH_FO..PC,Japan,Fish,Per-capita food consumption [kg/p/d],110,JPN,21,FH,211,FO..PC,52.70640183,51.10365727,51.43647173,48.41775259,49.0356098,47.61441646,45.3501711,45.83943511,44.56510536,45.79228681,44.99461983,44.64764422,44.76543399,44.83926569,44.64625121,44.2017479,43.81934467,43.78206966,43.87400641,43.93954953,43.89150168
JPN_HFCS_FO..PC,Japan,HFCS,Per-capita food consumption [kg/p/d],110,JPN,8,HFCS,211,FO..PC,0.007779537,0.007782164,0.007786733,0.00779337,0.007802221,0.007813407,0.007826976,0.007842969,0.0078615,0.007882687,0.00790661,0.00793331,0.007962745,0.007994799,0.008029296,0.008066079,0.0081051,0.008146308,0.008189513,0.008234482,0.008281021
JPN_MA_FO..PC,Japan,Maize and products,Per-capita food consumption [kg/p/d],110,JPN,1,MA,211,FO..PC,0.762394656,0.832691525,0.85654058,0.740370186,0.85824433,0.734460272,0.829659436,0.831354761,0.833318986,0.835564797,0.838020442,0.840792806,0.843954214,0.847345071,0.851042419,0.854873481,0.858997098,0.863346224,0.867941446,0.872706307,0.877652598
JPN_MK_FO..PC,Japan,Milk and Dairy,Per-capita food consumption [kg/p/d],110,JPN,18,MK,211,FO..PC,5.704472184,5.680246707,5.589976937,5.550786905,5.586173621,5.673430382,5.619908138,5.752376084,5.773303411,5.982464089,6.01241864,6.064196549,6.102926197,6.14043794,6.18185837,6.222397616,6.265200724,6.31053472,6.357911262,6.407090869,6.458019133
JPN_OCG_FO..PC,Japan,Other Coarse Grains,Per-capita food consumption [kg/p/d],110,JPN,3,OCG,211,FO..PC,3.438555491,3.424152067,3.620830634,3.725231042,3.651439514,3.805129281,3.858699073,3.921484723,4.032949433,4.043818311,4.059694249,4.076275607,4.092563983,4.108542208,4.125098287,4.141161268,4.157826713,4.174499609,4.191371755,4.2083122,4.225174437
JPN_OOS_FO..PC,Japan,Other Oilseeds,Per-capita food consumption [kg/p/d],110,JPN,10,OOS,211,FO..PC,0.209874852,0.22519875,0.155016765,0.198986618,0.193673027,0.169104059,0.067177419,0.066530392,0.068259882,0.100563427,0.100961956,0.101151258,0.101559174,0.101989433,0.102431878,0.102916703,0.103417505,0.103949488,0.104501613,0.105095817,0.105776725
JPN_PK_FO..PC,Japan,Ovine,Per-capita food consumption [kg/p/d],110,JPN,16,PK,211,FO..PC,14.71611152,14.97197328,14.88745929,14.8608992,15.05443392,15.34344926,15.77127575,16.35088646,16.41278571,16.56997014,16.54230808,16.52638073,16.4779733,16.43306666,16.39822387,16.36948172,16.34213658,16.32049798,16.29579359,16.27926384,16.26092531
JPN_PS_FO..PC,Japan,Pork,Per-capita food consumption [kg/p/d],110,JPN,6,PS,211,FO..PC,1.48936037,1.670939516,2.02820244,1.772407259,1.606387149,1.593311154,1.58082048,1.568908848,1.557583738,1.546853554,1.551216488,1.556795157,1.562565471,1.568852365,1.575610044,1.582762748,1.590382114,1.598463614,1.606914468,1.615733864,1.62481271
JPN_PT_FO..PC,Japan,Poultry,Per-capita food consumption [kg/p/d],110,JPN,17,PT,211,FO..PC,14.60257273,14.5348298,15.4626521,15.38310779,15.63223388,16.18593937,16.68559869,17.2812326,17.76930256,18.10439495,18.14023268,18.18742214,18.24693797,18.3110817,18.38055666,18.45517739,18.53420236,18.61846707,18.70730752,18.79993235,18.89588927
JPN_RI_FO..PC,Japan,Pulses,Per-capita food consumption [kg/p/d],110,JPN,4,RI,211,FO..PC,59.28292162,57.51207368,55.85269078,56.45104455,54.75502079,54.21057518,54.02106695,53.8116957,53.46874924,52.98021696,52.79941442,52.61251501,52.4733895,52.33712658,52.21710899,52.11327714,52.0163298,51.93721456,51.86883271,51.80805593,51.75747725
JPN_RT_FO..PC,Japan,Rice and products,Per-capita food consumption [kg/p/d],110,JPN,5,RT,211,FO..PC,6.400342038,6.504937291,6.814146291,6.615550522,6.553647098,6.49425548,6.437348563,6.382894661,6.330917959,6.281446476,6.272896505,6.294364274,6.288202473,6.292153128,6.293047336,6.296730658,6.296479903,6.30026693,6.2986006,6.29931807,6.293256575
JPN_SB_FO..PC,Japan,Roots and Tubers,Per-capita food consumption [kg/p/d],110,JPN,9,SB,211,FO..PC,0.007779537,0.007782164,0.007786733,0.00779337,0.007802221,0.007813407,0.007826976,0.007842969,0.0078615,0.007882687,0.00790661,0.00793331,0.007962745,0.007994799,0.008029296,0.008066079,0.0081051,0.008146308,0.008189513,0.008234482,0.008281021
JPN_SH_FO..PC,Japan,Soybeans,Per-capita food consumption [kg/p/d],110,JPN,15,SH,211,FO..PC,0.221390073,0.223145764,0.19241083,0.127430958,0.143178561,0.130128383,0.141216646,0.15664606,0.17380597,0.177360448,0.163932029,0.16146566,0.159307029,0.157120737,0.154883545,0.152681658,0.150444761,0.148283143,0.146144652,0.143977017,0.141820708
JPN_SU_FO..PC,Japan,Sugar,Per-capita food consumption [kg/p/d],110,JPN,7,SU,211,FO..PC,17.30947052,17.28418577,17.16974526,17.02851428,16.54070891,16.44722205,16.54622686,16.50945068,16.43053473,16.47481534,16.47039281,16.47808089,16.48374737,16.48400565,16.4813432,16.48127319,16.4813683,16.48015619,16.47892534,16.47686398,16.47594362
JPN_VL_FO..PC,Japan,Vegetable Oils,Per-capita food consumption [kg/p/d],110,JPN,12,VL,211,FO..PC,17.12940372,17.25028505,17.16595929,17.66455619,17.53243271,17.7274621,17.72710455,18.72853096,18.87003511,19.65446182,19.47164189,19.57332049,19.67933381,19.80165957,19.93291979,20.06169266,20.19903508,20.34662014,20.50527698,20.66834236,20.83494352
JPN_WT_FO..PC,Japan,Wheat and products,Per-capita food consumption [kg/p/d],110,JPN,2,WT,211,FO..PC,41.74499721,41.80033635,41.93934149,41.60880446,40.48884661,40.63753058,40.4732919,40.77127355,40.7280483,40.63243728,40.5628631,40.61869476,40.67530943,40.71475984,40.76072009,40.82593858,40.89460199,40.97920483,41.07173299,41.17524086,41.28653147
KAZ_BT_FO..PC,Kazakhstan,Bovine,Per-capita food consumption [kg/p/d],108,KAZ,19,BT,211,FO..PC,1.161657859,1.317624687,1.109497112,1.178049415,1.470055149,1.333653811,1.562013618,1.44747726,1.368226131,1.246103638,1.283000032,1.304607394,1.326195304,1.353606092,1.376412127,1.400048213,1.423774908,1.447857466,1.472172743,1.496630664,1.521203059
KAZ_BV_FO..PC,Kazakhstan,Butter,Per-capita food consumption [kg/p/d],108,KAZ,14,BV,211,FO..PC,18.48640364,18.63108693,18.06962077,18.32237905,18.37843413,18.46210651,18.40258796,19.15530431,19.77865036,19.69776675,19.83567018,19.92828517,20.07547703,20.28413937,20.39889116,20.50516208,20.60124451,20.69797508,20.79512305,20.89073049,20.98499972
KAZ_CN_FO..PC,Kazakhstan,Coconuts,Per-capita food consumption [kg/p/d],108,KAZ,11,CN,211,FO..PC,0.060979415,0.060069509,0.059097534,0.058115012,0.057182789,0.056339144,0.055593432,0.054931479,0.054336429,0.053783767,0.05325625,0.052751332,0.05227351,0.051821605,0.051395323,0.05099372,0.050614747,0.050255138,0.049911524,0.049580133,0.049257875
KAZ_EG_FO..PC,Kazakhstan,Eggs,Per-capita food consumption [kg/p/d],108,KAZ,20,EG,211,FO..PC,8.165870969,7.459603602,7.481518514,7.646649461,8.266170325,8.878203988,8.662097119,9.085030384,9.184990308,9.281596976,9.410260715,9.535534752,9.657032329,9.820228082,9.950387356,10.08202796,10.21637063,10.35156957,10.4879698,10.62494846,10.76237879
KAZ_FH_FO..PC,Kazakhstan,Fish,Per-capita food consumption [kg/p/d],108,KAZ,21,FH,211,FO..PC,5.144612355,4.797838332,4.841301129,4.730905402,4.771898563,5.040355747,4.173595358,3.948359503,3.945889878,4.527306357,4.454920815,4.456993819,4.508729241,4.578941598,4.610898319,4.635841067,4.649170128,4.676270196,4.708731782,4.740724067,4.766073041
KAZ_HFCS_FO..PC,Kazakhstan,HFCS,Per-capita food consumption [kg/p/d],108,KAZ,8,HFCS,211,FO..PC,0.060979415,0.060069509,0.059097534,0.058115012,0.057182789,0.056339144,0.055593432,0.054931479,0.054336429,0.053783767,0.05325625,0.052751332,0.05227351,0.051821605,0.051395323,0.05099372,0.050614747,0.050255138,0.049911524,0.049580133,0.049257875
KAZ_MA_FO..PC,Kazakhstan,Maize and products,Per-capita food consumption [kg/p/d],108,KAZ,1,MA,211,FO..PC,0.609793537,0.600693815,0.590974295,0.581149169,0.571827011,0.563390613,0.555933609,0.549314125,0.543363673,0.537837039,0.544100668,0.549345875,0.554633037,0.559931511,0.565251399,0.570631308,0.576067167,0.581557514,0.587114136,0.592746398,0.598428088
KAZ_MK_FO..PC,Kazakhstan,Milk and Dairy,Per-capita food consumption [kg/p/d],108,KAZ,18,MK,211,FO..PC,33.2977496,31.98371962,29.57412729,28.96323932,29.1065874,29.07339462,29.52500309,30.03217567,29.5479829,29.24076944,29.30471222,29.21989545,29.09386906,29.04284598,28.92113278,28.80346318,28.69322541,28.58859042,28.48694143,28.38504795,28.28322208
KAZ_OCG_FO..PC,Kazakhstan,Other Coarse Grains,Per-capita food consumption [kg/p/d],108,KAZ,3,OCG,211,FO..PC,2.805058583,2.763202834,2.718491901,2.673295796,2.630413455,2.591605694,2.557302883,2.526852971,2.499480627,2.474058111,2.450772674,2.424742905,2.399549152,2.373895834,2.348857201,2.324297152,2.300055413,2.276116169,2.252445852,2.229046577,2.205891751
KAZ_OOS_FO..PC,Kazakhstan,Other Oilseeds,Per-capita food consumption [kg/p/d],108,KAZ,10,OOS,211,FO..PC,5.444406099,5.665917587,6.01037811,5.800615595,6.326857522,6.057736206,6.017582536,7.537845187,7.017695872,7.067331527,7.189268264,7.268072408,7.354024792,7.437705055,7.511121021,7.586282066,7.66227847,7.739879087,7.817188648,7.894662117,7.972331964
KAZ_PK_FO..PC,Kazakhstan,Ovine,Per-capita food consumption [kg/p/d],108,KAZ,16,PK,211,FO..PC,6.753348271,7.233426147,7.11198641,6.752127578,6.304654131,5.703234086,5.383667974,5.418792637,4.93174818,4.823328205,4.783527408,4.770931944,4.743434571,4.716522477,4.695712326,4.676693597,4.659302648,4.643911443,4.628114807,4.61481491,4.601147197
KAZ_PS_FO..PC,Kazakhstan,Pork,Per-capita food consumption [kg/p/d],108,KAZ,6,PS,211,FO..PC,0.609855131,1.202531507,0.70207871,0.465733709,0.47201076,0.478998365,0.486838032,0.495472468,0.504808378,0.514664129,0.519157898,0.524252142,0.529198495,0.534422058,0.53960978,0.544932342,0.55039276,0.555907363,0.561506654,0.567159187,0.57289141
KAZ_PT_FO..PC,Kazakhstan,Poultry,Per-capita food consumption [kg/p/d],108,KAZ,17,PT,211,FO..PC,13.13401475,14.14390059,17.36309793,15.88185654,14.49693501,14.81135251,15.02533699,16.79499205,17.78775273,16.86893961,17.14977968,17.43030202,17.69644302,18.08785673,18.40373621,18.73259093,19.06395105,19.39811668,19.73535675,20.07412905,20.41460689
KAZ_RI_FO..PC,Kazakhstan,Pulses,Per-capita food consumption [kg/p/d],108,KAZ,4,RI,211,FO..PC,11.58047878,11.51772772,11.46022934,11.19517137,10.95750333,11.25748494,11.38012011,11.49691683,11.50928159,11.53608014,11.64488414,11.76187855,11.88268886,12.00101511,12.12001614,12.24124267,12.36366178,12.48772477,12.61353735,12.74107901,12.86923518
KAZ_RT_FO..PC,Kazakhstan,Rice and products,Per-capita food consumption [kg/p/d],108,KAZ,5,RT,211,FO..PC,22.55260561,20.92877759,21.59978096,21.276936,21.42735115,21.60593261,21.81841728,22.06152351,22.33044311,22.61659381,22.77888003,23.00676429,23.23830022,23.47700688,23.72211227,23.97125999,24.22189602,24.47953335,24.73674536,24.99854908,25.25981829
KAZ_SB_FO..PC,Kazakhstan,Roots and Tubers,Per-capita food consumption [kg/p/d],108,KAZ,9,SB,211,FO..PC,0.060979415,0.060069509,0.059097534,0.058115012,0.057182789,0.056339144,0.055593432,0.054931479,0.054336429,0.053783767,0.05325625,0.052751332,0.05227351,0.051821605,0.051395323,0.05099372,0.050614747,0.050255138,0.049911524,0.049580133,0.049257875
KAZ_SH_FO..PC,Kazakhstan,Soybeans,Per-capita food consumption [kg/p/d],108,KAZ,15,SH,211,FO..PC,7.830543542,8.066187776,8.179802031,8.217770755,8.347492126,8.375084188,8.454960491,8.434723088,8.266869294,8.371615408,8.431612038,8.488670618,8.545199911,8.602945493,8.660401628,8.716923967,8.774032852,8.831201417,8.888934293,8.946753617,9.004920871
KAZ_SU_FO..PC,Kazakhstan,Sugar,Per-capita food consumption [kg/p/d],108,KAZ,7,SU,211,FO..PC,26.46506618,27.57190479,27.5985486,27.3140558,27.33337331,27.04278914,26.90722118,26.64176725,26.62485025,26.62296456,26.55764769,26.5089281,26.46698618,26.40642416,26.34482331,26.28968152,26.2475699,26.19818529,26.14028985,26.08481993,26.02848643
KAZ_VL_FO..PC,Kazakhstan,Vegetable Oils,Per-capita food consumption [kg/p/d],108,KAZ,12,VL,211,FO..PC,16.41088281,18.17023761,18.42684121,17.76109082,15.86275567,14.54613616,14.72167728,16.892423,18.72521097,18.71868961,18.67303097,18.70224387,18.72465677,18.83391612,18.86471815,18.88804711,18.91739231,18.94707547,18.97579827,19.00428199,19.03235465
KAZ_WT_FO..PC,Kazakhstan,Wheat and products,Per-capita food consumption [kg/p/d],108,KAZ,2,WT,211,FO..PC,146.9603729,144.1668146,144.1979728,143.544072,142.9569639,142.8197223,142.5971457,142.2725229,141.9810817,141.9891352,141.9825181,141.9880581,142.0039224,141.9894981,141.9937233,141.9907774,141.9897114,141.9834326,141.9868471,141.9850642,141.9912987
KEN_BT_FO..PC,Kenya,Bovine,Per-capita food consumption [kg/p/d],114,KEN,19,BT,211,FO..PC,0.375921033,0.377307331,0.386128343,0.406001978,0.350227953,0.339208276,0.373937769,0.352702198,0.354238923,0.353431205,0.351860384,0.349006748,0.346085233,0.343578091,0.340920199,0.338525942,0.336108366,0.333743806,0.331434698,0.329131972,0.326871258
KEN_BV_FO..PC,Kenya,Butter,Per-capita food consumption [kg/p/d],114,KEN,14,BV,211,FO..PC,8.682288025,8.901315949,8.253729506,8.163987844,7.25999098,7.498967882,7.901934959,8.344927309,8.131115759,8.012717818,7.963160146,7.9076252,7.851704793,7.789315827,7.732631706,7.678493627,7.615862767,7.556215577,7.496976391,7.440183951,7.385049058
KEN_CN_FO..PC,Kenya,Coconuts,Per-capita food consumption [kg/p/d],114,KEN,11,CN,211,FO..PC,0.024183708,0.0235367,0.022911277,0.02230806,0.021727676,0.021170178,0.020634909,0.02012078,0.019626747,0.019151662,0.018694491,0.018254554,0.017831105,0.017423077,0.017029373,0.016649142,0.016281825,0.015927048,0.01558442,0.015253612,0.014934291
KEN_EG_FO..PC,Kenya,Eggs,Per-capita food consumption [kg/p/d],114,KEN,20,EG,211,FO..PC,1.467921164,1.370494545,1.417400604,1.419567864,1.327467354,1.372287687,1.362188163,1.320043754,1.319308763,1.315897146,1.310302451,1.300900735,1.292841778,1.28528416,1.27907848,1.27268909,1.266686369,1.260468953,1.255028371,1.249548974,1.244666707
KEN_FH_FO..PC,Kenya,Fish,Per-capita food consumption [kg/p/d],114,KEN,21,FH,211,FO..PC,2.337569888,2.649842183,2.449640979,2.547192557,2.541647231,2.711748019,2.775247166,2.75900499,2.833998811,2.867150349,2.926705692,2.889754824,2.874292004,2.869705841,2.873720548,2.875926007,2.869909741,2.881993068,2.886917203,2.880854317,2.894920479
KEN_HFCS_FO..PC,Kenya,HFCS,Per-capita food consumption [kg/p/d],114,KEN,8,HFCS,211,FO..PC,2.17653E-06,2.1183E-06,2.06201E-06,2.00773E-06,1.95549E-06,1.90532E-06,1.85714E-06,1.81087E-06,1.76641E-06,1.72365E-06,1.6825E-06,1.64291E-06,1.6048E-06,1.56808E-06,1.53264E-06,1.49842E-06,1.46536E-06,1.43343E-06,1.4026E-06,1.37283E-06,1.34409E-06
KEN_MA_FO..PC,Kenya,Maize and products,Per-capita food consumption [kg/p/d],114,KEN,1,MA,211,FO..PC,81.72146903,80.99240424,82.29627114,80.91957007,80.83509722,78.70640005,82.52555188,80.1863077,82.76669356,83.18242065,83.13175214,83.02348533,82.95526583,82.88981826,82.83738727,82.78653689,82.72790672,82.67574058,82.63099008,82.58752013,82.55471738
KEN_MK_FO..PC,Kenya,Milk and Dairy,Per-capita food consumption [kg/p/d],114,KEN,18,MK,211,FO..PC,11.474717,11.31267737,11.14698434,10.78236363,9.831152934,9.612137537,10.47449552,9.5534774,9.65410099,9.548397754,9.607354643,9.598717029,9.600704639,9.604493948,9.609271819,9.622189923,9.637028954,9.655552782,9.675729029,9.697218477,9.720256356
KEN_OCG_FO..PC,Kenya,Other Coarse Grains,Per-capita food consumption [kg/p/d],114,KEN,3,OCG,211,FO..PC,7.858551071,8.048096405,7.797828679,7.983397892,7.828115542,7.62440511,7.035807428,7.171000522,7.349763372,6.817830987,6.798229554,6.779326877,6.761089327,6.73827828,6.719809221,6.701635171,6.683465331,6.666386273,6.649351974,6.632969704,6.616344626
KEN_OOS_FO..PC,Kenya,Other Oilseeds,Per-capita food consumption [kg/p/d],114,KEN,10,OOS,211,FO..PC,0.302377735,0.315860943,0.334455736,0.32330386,0.31569443,0.314417943,0.304866086,0.297765254,0.290454114,0.283423388,0.287363908,0.288414837,0.29088959,0.293133165,0.29537715,0.297801763,0.300279926,0.302872725,0.30545584,0.308111324,0.310823106
KEN_PK_FO..PC,Kenya,Ovine,Per-capita food consumption [kg/p/d],114,KEN,16,PK,211,FO..PC,0.208696485,0.204460807,0.204919081,0.222570588,0.218920314,0.244246907,0.222426152,0.216627909,0.20500366,0.199891936,0.203076925,0.203960328,0.204235937,0.204603739,0.204909901,0.205319007,0.205768255,0.206254055,0.206588529,0.207223701,0.207699766
