"","iso3","country","nutrient","units","scenario","year","intake_orig","intake","intake_diff","intake_diff_cap"
"1390","LTU","Lithuania","Iron","mg/p/d","High",2030,0,0,0,0
"1391","LTU","Lithuania","Omega-3 fatty acids","g/p/d","Base",2030,0,0,0,0
"1392","LTU","Lithuania","Omega-3 fatty acids","g/p/d","High",2030,0,0,0,0
"1393","LTU","Lithuania","Protein","g/p/d","Base",2030,0,0,0,0
"1394","LTU","Lithuania","Protein","g/p/d","High",2030,0,0,0,0
"1395","LTU","Lithuania","Vitamin A","mg/p/d retinol","Base",2030,0,0,0,0
"1396","LTU","Lithuania","Vitamin A","mg/p/d retinol","High",2030,0,0,0,0
"1397","LTU","Lithuania","Vitamin B12","ug/p/d","Base",2030,0,0,0,0
"1398","LTU","Lithuania","Vitamin B12","ug/p/d","High",2030,0,0,0,0
"1399","LTU","Lithuania","Zinc","mg/p/d","Base",2030,0,0,0,0
"1400","LTU","Lithuania","Zinc","mg/p/d","High",2030,0,0,0,0
"1401","LUX","Luxembourg","Calcium","mg/p/d","Base",2030,0,0,0,0
"1402","LUX","Luxembourg","Calcium","mg/p/d","High",2030,0,0,0,0
"1403","LUX","Luxembourg","Iron","mg/p/d","Base",2030,0,0,0,0
"1404","LUX","Luxembourg","Iron","mg/p/d","High",2030,0,0,0,0
"1405","LUX","Luxembourg","Omega-3 fatty acids","g/p/d","Base",2030,0,0,0,0
"1406","LUX","Luxembourg","Omega-3 fatty acids","g/p/d","High",2030,0,0,0,0
"1407","LUX","Luxembourg","Protein","g/p/d","Base",2030,0,0,0,0
"1408","LUX","Luxembourg","Protein","g/p/d","High",2030,0,0,0,0
"1409","LUX","Luxembourg","Vitamin A","mg/p/d retinol","Base",2030,0,0,0,0
"1410","LUX","Luxembourg","Vitamin A","mg/p/d retinol","High",2030,0,0,0,0
"1411","LUX","Luxembourg","Vitamin B12","ug/p/d","Base",2030,0,0,0,0
"1412","LUX","Luxembourg","Vitamin B12","ug/p/d","High",2030,0,0,0,0
"1413","LUX","Luxembourg","Zinc","mg/p/d","Base",2030,0,0,0,0
"1414","LUX","Luxembourg","Zinc","mg/p/d","High",2030,0,0,0,0
"1415","MAC","Macao SAR China","Calcium","mg/p/d","Base",2030,1067.971082153,1497.34765197359,429.37656982059,217.803035844886
"1416","MAC","Macao SAR China","Calcium","mg/p/d","High",2030,1072.875911637,1512.06861059809,439.19269896109,217.803035844886
"1417","MAC","Macao SAR China","Iron","mg/p/d","Base",2030,37.744785342,47.6499373993326,9.9051520573326,3.96167470982138
"1418","MAC","Macao SAR China","Iron","mg/p/d","High",2030,37.854167021,47.9834358406426,10.1292688196426,3.96167470982138
"1419","MAC","Macao SAR China","Omega-3 fatty acids","g/p/d","Base",2030,2.151118349,8.62579967365065,6.47468132465065,3.53128696217079
"1420","MAC","Macao SAR China","Omega-3 fatty acids","g/p/d","High",2030,2.199411697,8.8368377115791,6.6374260145791,3.53128696217079
"1421","MAC","Macao SAR China","Protein","g/p/d","Base",2030,181.73136562,191.409801381373,9.67843576137301,1.68029227215039
"1422","MAC","Macao SAR China","Protein","g/p/d","High",2030,183.599937104,192.904243803157,9.304306699157,1.68029227215039
"1423","MAC","Macao SAR China","Vitamin A","mg/p/d retinol","Base",2030,2167.714228123,2322.39698231124,154.68275418824,90.8913862073486
"1424","MAC","Macao SAR China","Vitamin A","mg/p/d retinol","High",2030,2169.230393845,2326.10269849253,156.87230464753,90.8913862073486
"1425","MAC","Macao SAR China","Vitamin B12","ug/p/d","Base",2030,24.121674282,40.1726181233445,16.0509438413445,8.92886461569528
"1426","MAC","Macao SAR China","Vitamin B12","ug/p/d","High",2030,24.616435317,40.9511616632461,16.3347263462461,8.92886461569528
"1427","MAC","Macao SAR China","Zinc","mg/p/d","Base",2030,21.371389063,28.7611829857996,7.3897939227996,3.60004538744873
"1428","MAC","Macao SAR China","Zinc","mg/p/d","High",2030,21.426655083,28.9900982956204,7.5634432126204,3.60004538744873
"1429","MDG","Madagascar","Calcium","mg/p/d","Base",2030,520.454895966,520.454895966,0,0
"1430","MDG","Madagascar","Calcium","mg/p/d","High",2030,521.159381041,521.159381041,0,0
"1431","MDG","Madagascar","Iron","mg/p/d","Base",2030,22.700719584,22.700719584,0,0
"1432","MDG","Madagascar","Iron","mg/p/d","High",2030,22.726575823,22.726575823,0,0
"1433","MDG","Madagascar","Omega-3 fatty acids","g/p/d","Base",2030,0.465566734,0.465566734,0,0
"1434","MDG","Madagascar","Omega-3 fatty acids","g/p/d","High",2030,0.469140018,0.469140018,0,0
"1435","MDG","Madagascar","Protein","g/p/d","Base",2030,91.680854164,91.680854164,0,0
"1436","MDG","Madagascar","Protein","g/p/d","High",2030,91.933235866,91.933235866,0,0
"1437","MDG","Madagascar","Vitamin A","mg/p/d retinol","Base",2030,1193.720521145,1193.720521145,0,0
"1438","MDG","Madagascar","Vitamin A","mg/p/d retinol","High",2030,1195.328627005,1195.328627005,0,0
"1439","MDG","Madagascar","Vitamin B12","ug/p/d","Base",2030,6.861497154,6.861497154,0,0
"1440","MDG","Madagascar","Vitamin B12","ug/p/d","High",2030,6.887520634,6.887520634,0,0
"1441","MDG","Madagascar","Zinc","mg/p/d","Base",2030,18.846668992,18.846668992,0,0
"1442","MDG","Madagascar","Zinc","mg/p/d","High",2030,18.86711296,18.86711296,0,0
"1443","MWI","Malawi","Calcium","mg/p/d","Base",2030,669.924655966,711.511661208293,41.587005242293,41.587005242293
"1444","MWI","Malawi","Calcium","mg/p/d","High",2030,671.673722691,714.464478043306,42.7907553523061,42.7907553523061
"1445","MWI","Malawi","Iron","mg/p/d","Base",2030,37.651143786,38.7505811607932,1.0994373747932,1.0994373747932
"1446","MWI","Malawi","Iron","mg/p/d","High",2030,37.69625474,38.8293029931374,1.1330482531374,1.1330482531374
"1447","MWI","Malawi","Omega-3 fatty acids","g/p/d","Base",2030,0.523943364,1.11571263574959,0.59176927174959,0.59176927174959
"1448","MWI","Malawi","Omega-3 fatty acids","g/p/d","High",2030,0.534823141,1.1442817028085,0.6094585618085,0.6094585618085
"1449","MWI","Malawi","Protein","g/p/d","Base",2030,126.786852778,126.507547171408,-0.27930560659199,-0.27930560659199
"1450","MWI","Malawi","Protein","g/p/d","High",2030,127.236033383,126.899755216716,-0.336278166284004,-0.336278166284004
"1451","MWI","Malawi","Vitamin A","mg/p/d retinol","Base",2030,4569.292709385,4582.1563818582,12.8636724731996,12.8636724731996
"1452","MWI","Malawi","Vitamin A","mg/p/d retinol","High",2030,4574.118964074,4587.26749722778,13.1485331537797,13.1485331537797
"1453","MWI","Malawi","Vitamin B12","ug/p/d","Base",2030,4.014619138,5.5483174227102,1.5336982847102,1.5336982847102
"1454","MWI","Malawi","Vitamin B12","ug/p/d","High",2030,4.056916131,5.63562616467468,1.57871003367468,1.57871003367468
"1455","MWI","Malawi","Zinc","mg/p/d","Base",2030,21.877324412,22.5361165469638,0.6587921349638,0.6587921349638
"1456","MWI","Malawi","Zinc","mg/p/d","High",2030,21.908232579,22.5869143417293,0.678681762729301,0.678681762729301
"1457","MYS","Malaysia","Calcium","mg/p/d","Base",2030,852.976737855,852.976737855,0,0
"1458","MYS","Malaysia","Calcium","mg/p/d","High",2030,855.995580524,855.995580524,0,0
"1459","MYS","Malaysia","Iron","mg/p/d","Base",2030,37.124907223,37.124907223,0,0
"1460","MYS","Malaysia","Iron","mg/p/d","High",2030,37.213942303,37.213942303,0,0
"1461","MYS","Malaysia","Omega-3 fatty acids","g/p/d","Base",2030,2.132343263,2.132343263,0,0
"1462","MYS","Malaysia","Omega-3 fatty acids","g/p/d","High",2030,2.17976089,2.17976089,0,0
"1463","MYS","Malaysia","Protein","g/p/d","Base",2030,181.297389913,181.297389913,0,0
"1464","MYS","Malaysia","Protein","g/p/d","High",2030,183.901339125,183.901339125,0,0
"1465","MYS","Malaysia","Vitamin A","mg/p/d retinol","Base",2030,1339.114949985,1339.114949985,0,0
"1466","MYS","Malaysia","Vitamin A","mg/p/d retinol","High",2030,1336.562190722,1336.562190722,0,0
"1467","MYS","Malaysia","Vitamin B12","ug/p/d","Base",2030,12.909470957,12.909470957,0,0
"1468","MYS","Malaysia","Vitamin B12","ug/p/d","High",2030,13.274632465,13.274632465,0,0
"1469","MYS","Malaysia","Zinc","mg/p/d","Base",2030,20.860268739,20.860268739,0,0
"1470","MYS","Malaysia","Zinc","mg/p/d","High",2030,20.917258076,20.917258076,0,0
"1471","MDV","Maldives","Calcium","mg/p/d","Base",2030,1131.914445598,2303.68582827504,1171.77138267704,217.803035844886
"1472","MDV","Maldives","Calcium","mg/p/d","High",2030,1137.906534045,2339.63459231013,1201.72805826513,217.803035844886
"1473","MDV","Maldives","Iron","mg/p/d","Base",2030,32.103695303,58.3313568369596,26.2276615339596,3.96167470982138
"1474","MDV","Maldives","Iron","mg/p/d","High",2030,32.379102178,59.2398489609537,26.8607467829537,3.96167470982138
"1475","MDV","Maldives","Omega-3 fatty acids","g/p/d","Base",2030,1.315635993,18.3419819983677,17.0263460053677,3.53128696217079
"1476","MDV","Maldives","Omega-3 fatty acids","g/p/d","High",2030,1.378982017,18.853000940068,17.474018923068,3.53128696217079
"1477","MDV","Maldives","Protein","g/p/d","Base",2030,177.984727339,205.880814273761,27.896086934761,1.68029227215039
"1478","MDV","Maldives","Protein","g/p/d","High",2030,183.100097286,210.247544970419,27.147447684419,1.68029227215039
"1479","MDV","Maldives","Vitamin A","mg/p/d retinol","Base",2030,1037.953559777,1537.43798218871,499.48442241171,90.8913862073486
"1480","MDV","Maldives","Vitamin A","mg/p/d retinol","High",2030,1040.997720827,1552.84487392197,511.84715309497,90.8913862073486
"1481","MDV","Maldives","Vitamin B12","ug/p/d","Base",2030,11.291092646,59.1353987187373,47.8443060727373,8.92886461569528
"1482","MDV","Maldives","Vitamin B12","ug/p/d","High",2030,11.768779234,60.7822920273964,49.0135127933964,8.92886461569528
"1483","MDV","Maldives","Zinc","mg/p/d","Base",2030,15.254407622,34.5295594599255,19.2751518379255,3.60004538744873
"1484","MDV","Maldives","Zinc","mg/p/d","High",2030,15.43895148,35.1839585394872,19.7450070594872,3.60004538744873
"1485","MLI","Mali","Calcium","mg/p/d","Base",2030,1321.545079788,1321.545079788,0,0
"1486","MLI","Mali","Calcium","mg/p/d","High",2030,1322.872585391,1322.872585391,0,0
"1487","MLI","Mali","Iron","mg/p/d","Base",2030,56.323203657,56.323203657,0,0
"1488","MLI","Mali","Iron","mg/p/d","High",2030,56.376000702,56.376000702,0,0
"1489","MLI","Mali","Omega-3 fatty acids","g/p/d","Base",2030,0.198179492,0.198179492,0,0
"1490","MLI","Mali","Omega-3 fatty acids","g/p/d","High",2030,0.206669526,0.206669526,0,0
"1491","MLI","Mali","Protein","g/p/d","Base",2030,178.266462995,178.266462995,0,0
"1492","MLI","Mali","Protein","g/p/d","High",2030,178.70595188,178.70595188,0,0
"1493","MLI","Mali","Vitamin A","mg/p/d retinol","Base",2030,1466.555120396,1466.555120396,0,0
"1494","MLI","Mali","Vitamin A","mg/p/d retinol","High",2030,1468.33450056,1468.33450056,0,0
"1495","MLI","Mali","Vitamin B12","ug/p/d","Base",2030,10.992304626,10.992304626,0,0
"1496","MLI","Mali","Vitamin B12","ug/p/d","High",2030,11.031894687,11.031894687,0,0
"1497","MLI","Mali","Zinc","mg/p/d","Base",2030,29.667185238,29.667185238,0,0
"1498","MLI","Mali","Zinc","mg/p/d","High",2030,29.701027982,29.701027982,0,0
"1499","MLT","Malta","Calcium","mg/p/d","Base",2030,0,0,0,0
"1500","MLT","Malta","Calcium","mg/p/d","High",2030,0,0,0,0
"1501","MLT","Malta","Iron","mg/p/d","Base",2030,0,0,0,0
"1502","MLT","Malta","Iron","mg/p/d","High",2030,0,0,0,0
"1503","MLT","Malta","Omega-3 fatty acids","g/p/d","Base",2030,0,0,0,0
"1504","MLT","Malta","Omega-3 fatty acids","g/p/d","High",2030,0,0,0,0
"1505","MLT","Malta","Protein","g/p/d","Base",2030,0,0,0,0
"1506","MLT","Malta","Protein","g/p/d","High",2030,0,0,0,0
"1507","MLT","Malta","Vitamin A","mg/p/d retinol","Base",2030,0,0,0,0
"1508","MLT","Malta","Vitamin A","mg/p/d retinol","High",2030,0,0,0,0
"1509","MLT","Malta","Vitamin B12","ug/p/d","Base",2030,0,0,0,0
"1510","MLT","Malta","Vitamin B12","ug/p/d","High",2030,0,0,0,0
"1511","MLT","Malta","Zinc","mg/p/d","Base",2030,0,0,0,0
"1512","MLT","Malta","Zinc","mg/p/d","High",2030,0,0,0,0
"1513","MRT","Mauritania","Calcium","mg/p/d","Base",2030,1055.490141743,1128.28421045205,72.79406870905,72.79406870905
"1514","MRT","Mauritania","Calcium","mg/p/d","High",2030,1057.79851604,1143.21413812398,85.41562208398,85.41562208398
"1515","MRT","Mauritania","Iron","mg/p/d","Base",2030,65.874635841,67.6088929660816,1.7342571250816,1.7342571250816
"1516","MRT","Mauritania","Iron","mg/p/d","High",2030,65.957415258,67.9923495136657,2.0349342556657,2.0349342556657
"1517","MRT","Mauritania","Omega-3 fatty acids","g/p/d","Base",2030,3.209017878,4.22575352808033,1.01673565008033,1.01673565008033
"1518","MRT","Mauritania","Omega-3 fatty acids","g/p/d","High",2030,3.227481743,4.42053396399475,1.19305222099475,1.19305222099475
"1519","MRT","Mauritania","Protein","g/p/d","Base",2030,160.9516004,162.124556393283,1.17295599328301,1.17295599328301
"1520","MRT","Mauritania","Protein","g/p/d","High",2030,162.101550708,163.475460419098,1.37390971109801,1.37390971109801
"1521","MRT","Mauritania","Vitamin A","mg/p/d retinol","Base",2030,978.358435743,1005.54398460148,27.18554885848,27.18554885848
"1522","MRT","Mauritania","Vitamin A","mg/p/d retinol","High",2030,980.584583788,1012.48085338171,31.8962695937099,31.8962695937099
"1523","MRT","Mauritania","Vitamin B12","ug/p/d","Base",2030,10.870064832,13.236296960286,2.366232128286,2.366232128286
"1524","MRT","Mauritania","Vitamin B12","ug/p/d","High",2030,11.052703208,13.8289891969784,2.7762859889784,2.7762859889784
"1525","MRT","Mauritania","Zinc","mg/p/d","Base",2030,24.204273038,25.2637361081793,1.0594630701793,1.0594630701793
"1526","MRT","Mauritania","Zinc","mg/p/d","High",2030,24.248206903,25.4913523462792,1.2431454432792,1.2431454432792
"1527","MUS","Mauritius","Calcium","mg/p/d","Base",2030,1736.664797291,1736.664797291,0,0
"1528","MUS","Mauritius","Calcium","mg/p/d","High",2030,1740.265426744,1740.265426744,0,0
"1529","MUS","Mauritius","Iron","mg/p/d","Base",2030,79.106842848,79.106842848,0,0
"1530","MUS","Mauritius","Iron","mg/p/d","High",2030,79.2826864,79.2826864,0,0
"1531","MUS","Mauritius","Omega-3 fatty acids","g/p/d","Base",2030,9.041459907,9.041459907,0,0
"1532","MUS","Mauritius","Omega-3 fatty acids","g/p/d","High",2030,9.058555206,9.058555206,0,0
"1533","MUS","Mauritius","Protein","g/p/d","Base",2030,254.104063191,254.104063191,0,0
"1534","MUS","Mauritius","Protein","g/p/d","High",2030,256.470345442,256.470345442,0,0
"1535","MUS","Mauritius","Vitamin A","mg/p/d retinol","Base",2030,1884.120809841,1884.120809841,0,0
"1536","MUS","Mauritius","Vitamin A","mg/p/d retinol","High",2030,1887.951695023,1887.951695023,0,0
"1537","MUS","Mauritius","Vitamin B12","ug/p/d","Base",2030,16.401271882,16.401271882,0,0
"1538","MUS","Mauritius","Vitamin B12","ug/p/d","High",2030,16.741059677,16.741059677,0,0
"1539","MUS","Mauritius","Zinc","mg/p/d","Base",2030,30.004909099,30.004909099,0,0
"1540","MUS","Mauritius","Zinc","mg/p/d","High",2030,30.107206939,30.107206939,0,0
"1541","MEX","Mexico","Calcium","mg/p/d","Base",2030,1247.705455586,1247.705455586,0,0
"1542","MEX","Mexico","Calcium","mg/p/d","High",2030,1247.793317543,1247.793317543,0,0
"1543","MEX","Mexico","Iron","mg/p/d","Base",2030,38.385286199,38.385286199,0,0
"1544","MEX","Mexico","Iron","mg/p/d","High",2030,38.36870218,38.36870218,0,0
"1545","MEX","Mexico","Omega-3 fatty acids","g/p/d","Base",2030,2.245660425,2.245660425,0,0
"1546","MEX","Mexico","Omega-3 fatty acids","g/p/d","High",2030,2.254215914,2.254215914,0,0
"1547","MEX","Mexico","Protein","g/p/d","Base",2030,183.078130806,183.078130806,0,0
"1548","MEX","Mexico","Protein","g/p/d","High",2030,183.356629634,183.356629634,0,0
"1549","MEX","Mexico","Vitamin A","mg/p/d retinol","Base",2030,1839.708957473,1839.708957473,0,0
"1550","MEX","Mexico","Vitamin A","mg/p/d retinol","High",2030,1834.930499431,1834.930499431,0,0
"1551","MEX","Mexico","Vitamin B12","ug/p/d","Base",2030,18.067667664,18.067667664,0,0
"1552","MEX","Mexico","Vitamin B12","ug/p/d","High",2030,18.12932289,18.12932289,0,0
"1553","MEX","Mexico","Zinc","mg/p/d","Base",2030,26.678829678,26.678829678,0,0
"1554","MEX","Mexico","Zinc","mg/p/d","High",2030,26.654464536,26.654464536,0,0
"1555","MDA","Moldova","Calcium","mg/p/d","Base",2030,1145.048904272,1245.39086320242,100.34195893042,100.34195893042
"1556","MDA","Moldova","Calcium","mg/p/d","High",2030,1145.717965551,1262.5683402032,116.8503746522,116.8503746522
"1557","MDA","Moldova","Iron","mg/p/d","Base",2030,29.517438256,31.9390948856654,2.4216566296654,2.4216566296654
"1558","MDA","Moldova","Iron","mg/p/d","High",2030,29.55492918,32.3750914814046,2.8201623014046,2.8201623014046
"1559","MDA","Moldova","Omega-3 fatty acids","g/p/d","Base",2030,0.6673087,2.05612509499046,1.38881639499046,1.38881639499046
"1560","MDA","Moldova","Omega-3 fatty acids","g/p/d","High",2030,0.692234017,2.30845321614498,1.61621919914498,1.61621919914498
"1561","MDA","Moldova","Protein","g/p/d","Base",2030,137.545588345,138.733921157509,1.188332812509,1.188332812509
"1562","MDA","Moldova","Protein","g/p/d","High",2030,138.549774427,140.079960693472,1.53018626647201,1.53018626647201
"1563","MDA","Moldova","Vitamin A","mg/p/d retinol","Base",2030,1280.418193931,1319.27077575417,38.8525818231701,38.8525818231701
"1564","MDA","Moldova","Vitamin A","mg/p/d retinol","High",2030,1279.917679785,1325.27460414917,45.35692436417,45.35692436417
"1565","MDA","Moldova","Vitamin B12","ug/p/d","Base",2030,6.591312412,10.1575264476078,3.5662140356078,3.5662140356078
"1566","MDA","Moldova","Vitamin B12","ug/p/d","High",2030,6.682892983,10.8376727139256,4.1547797309256,4.1547797309256
"1567","MDA","Moldova","Zinc","mg/p/d","Base",2030,18.375683936,19.835787905047,1.460103969047,1.460103969047
"1568","MDA","Moldova","Zinc","mg/p/d","High",2030,18.389233045,20.090376283443,1.701143238443,1.701143238443
"1569","MNG","Mongolia","Calcium","mg/p/d","Base",2030,1556.001100644,1556.001100644,0,0
"1570","MNG","Mongolia","Calcium","mg/p/d","High",2030,1553.881140607,1553.881140607,0,0
"1571","MNG","Mongolia","Iron","mg/p/d","Base",2030,34.907924614,34.907924614,0,0
"1572","MNG","Mongolia","Iron","mg/p/d","High",2030,34.877420079,34.877420079,0,0
"1573","MNG","Mongolia","Omega-3 fatty acids","g/p/d","Base",2030,0.475928286,0.475928286,0,0
"1574","MNG","Mongolia","Omega-3 fatty acids","g/p/d","High",2030,0.475421639,0.475421639,0,0
"1575","MNG","Mongolia","Protein","g/p/d","Base",2030,166.461957302,166.461957302,0,0
"1576","MNG","Mongolia","Protein","g/p/d","High",2030,166.206690001,166.206690001,0,0
"1577","MNG","Mongolia","Vitamin A","mg/p/d retinol","Base",2030,2826.838829753,2826.838829753,0,0
"1578","MNG","Mongolia","Vitamin A","mg/p/d retinol","High",2030,2825.038683767,2825.038683767,0,0
"1579","MNG","Mongolia","Vitamin B12","ug/p/d","Base",2030,30.936226737,30.936226737,0,0
"1580","MNG","Mongolia","Vitamin B12","ug/p/d","High",2030,30.897552979,30.897552979,0,0
"1581","MNG","Mongolia","Zinc","mg/p/d","Base",2030,23.306748605,23.306748605,0,0
"1582","MNG","Mongolia","Zinc","mg/p/d","High",2030,23.261290699,23.261290699,0,0
"1583","MNE","Montenegro","Calcium","mg/p/d","Base",2030,2857.573278011,2984.65065180582,127.07737379482,127.07737379482
"1584","MNE","Montenegro","Calcium","mg/p/d","High",2030,2854.527615833,3002.41135319909,147.88373736609,147.88373736609
"1585","MNE","Montenegro","Iron","mg/p/d","Base",2030,49.137226921,51.998848122291,2.861621201291,2.861621201291
"1586","MNE","Montenegro","Iron","mg/p/d","High",2030,49.188016457,52.5249724640958,3.33695600709579,3.33695600709579
"1587","MNE","Montenegro","Omega-3 fatty acids","g/p/d","Base",2030,0.598072491,2.36221223599968,1.76413974499968,1.76413974499968
"1588","MNE","Montenegro","Omega-3 fatty acids","g/p/d","High",2030,0.616528504,2.66799396592512,2.05146546192512,2.05146546192512
"1589","MNE","Montenegro","Protein","g/p/d","Base",2030,239.862794836,242.431800700348,2.56900586434799,1.68029227215039
"1590","MNE","Montenegro","Protein","g/p/d","High",2030,240.587173829,243.723071222646,3.13589739364602,1.68029227215039
"1591","MNE","Montenegro","Vitamin A","mg/p/d retinol","Base",2030,2374.633282259,2424.01147773128,49.3781954722799,49.3781954722799
"1592","MNE","Montenegro","Vitamin A","mg/p/d retinol","High",2030,2370.57968576,2428.17570256459,57.5960168045904,57.5960168045904
"1593","MNE","Montenegro","Vitamin B12","ug/p/d","Base",2030,20.037525243,23.6011508320152,3.5636255890152,3.5636255890152
"1594","MNE","Montenegro","Vitamin B12","ug/p/d","High",2030,20.343790524,24.5242212095311,4.1804306855311,4.1804306855311
"1595","MNE","Montenegro","Zinc","mg/p/d","Base",2030,28.784090041,30.5798861523834,1.7957961113834,1.7957961113834
"1596","MNE","Montenegro","Zinc","mg/p/d","High",2030,28.772429181,30.8650038421546,2.0925746611546,2.0925746611546
"1597","MAR","Morocco","Calcium","mg/p/d","Base",2030,1055.39371795,1055.39371795,0,0
"1598","MAR","Morocco","Calcium","mg/p/d","High",2030,1055.738815152,1055.738815152,0,0
"1599","MAR","Morocco","Iron","mg/p/d","Base",2030,60.424603675,60.424603675,0,0
"1600","MAR","Morocco","Iron","mg/p/d","High",2030,60.494086603,60.494086603,0,0
"1601","MAR","Morocco","Omega-3 fatty acids","g/p/d","Base",2030,3.100928927,3.100928927,0,0
"1602","MAR","Morocco","Omega-3 fatty acids","g/p/d","High",2030,3.139343514,3.139343514,0,0
"1603","MAR","Morocco","Protein","g/p/d","Base",2030,201.428399619,201.428399619,0,0
"1604","MAR","Morocco","Protein","g/p/d","High",2030,204.499585615,204.499585615,0,0
"1605","MAR","Morocco","Vitamin A","mg/p/d retinol","Base",2030,1634.232743381,1634.232743381,0,0
"1606","MAR","Morocco","Vitamin A","mg/p/d retinol","High",2030,1627.598222404,1627.598222404,0,0
"1607","MAR","Morocco","Vitamin B12","ug/p/d","Base",2030,11.067015419,11.067015419,0,0
"1608","MAR","Morocco","Vitamin B12","ug/p/d","High",2030,11.329957275,11.329957275,0,0
"1609","MAR","Morocco","Zinc","mg/p/d","Base",2030,21.7647199,21.7647199,0,0
"1610","MAR","Morocco","Zinc","mg/p/d","High",2030,21.800507957,21.800507957,0,0
"1611","MOZ","Mozambique","Calcium","mg/p/d","Base",2030,500.994774001,500.994774001,0,0
"1612","MOZ","Mozambique","Calcium","mg/p/d","High",2030,502.231237002,502.231237002,0,0
"1613","MOZ","Mozambique","Iron","mg/p/d","Base",2030,24.544948001,24.544948001,0,0
"1614","MOZ","Mozambique","Iron","mg/p/d","High",2030,24.580635745,24.580635745,0,0
"1615","MOZ","Mozambique","Omega-3 fatty acids","g/p/d","Base",2030,0.813986874,0.813986874,0,0
"1616","MOZ","Mozambique","Omega-3 fatty acids","g/p/d","High",2030,0.822676518,0.822676518,0,0
"1617","MOZ","Mozambique","Protein","g/p/d","Base",2030,94.216834278,94.216834278,0,0
"1618","MOZ","Mozambique","Protein","g/p/d","High",2030,94.6483746,94.6483746,0,0
"1619","MOZ","Mozambique","Vitamin A","mg/p/d retinol","Base",2030,917.433644575,917.433644575,0,0
"1620","MOZ","Mozambique","Vitamin A","mg/p/d retinol","High",2030,918.982142303,918.982142303,0,0
"1621","MOZ","Mozambique","Vitamin B12","ug/p/d","Base",2030,2.196216762,2.196216762,0,0
"1622","MOZ","Mozambique","Vitamin B12","ug/p/d","High",2030,2.218755051,2.218755051,0,0
"1623","MOZ","Mozambique","Zinc","mg/p/d","Base",2030,15.455826858,15.455826858,0,0
"1624","MOZ","Mozambique","Zinc","mg/p/d","High",2030,15.478110321,15.478110321,0,0
"1625","MMR","Myanmar (Burma)","Calcium","mg/p/d","Base",2030,1033.418086362,1036.46132589659,3.04323953459016,3.04323953459016
"1626","MMR","Myanmar (Burma)","Calcium","mg/p/d","High",2030,1042.290254134,1041.32468307436,-0.965571059639842,0
"1627","MMR","Myanmar (Burma)","Iron","mg/p/d","Base",2030,33.026925659,33.572209106356,0.545283447355999,0.545283447355999
"1628","MMR","Myanmar (Burma)","Iron","mg/p/d","High",2030,33.210109879,33.6851208368228,0.475010957822796,0.475010957822796
"1629","MMR","Myanmar (Burma)","Omega-3 fatty acids","g/p/d","Base",2030,2.062832239,2.28514327993804,0.22231104093804,0.22231104093804
"1630","MMR","Myanmar (Burma)","Omega-3 fatty acids","g/p/d","High",2030,2.143941726,2.322279041157,0.178337315157,0.178337315157
"1631","MMR","Myanmar (Burma)","Protein","g/p/d","Base",2030,211.813683214,193.808740510846,-18.004942703154,-6.27902305249535
"1632","MMR","Myanmar (Burma)","Protein","g/p/d","High",2030,214.675668825,195.423925292166,-19.251743532834,-6.27902305249535
"1633","MMR","Myanmar (Burma)","Vitamin A","mg/p/d retinol","Base",2030,1584.291975802,1556.433944821,-27.858030981,-2.56785617420951
"1634","MMR","Myanmar (Burma)","Vitamin A","mg/p/d retinol","High",2030,1595.564012325,1564.37735529348,-31.1866570315201,-2.56785617420951
"1635","MMR","Myanmar (Burma)","Vitamin B12","ug/p/d","Base",2030,15.138695808,15.7848568166205,0.646161008620501,0.646161008620501
"1636","MMR","Myanmar (Burma)","Vitamin B12","ug/p/d","High",2030,15.384365097,15.9160643144293,0.531699217429301,0.531699217429301
"1637","MMR","Myanmar (Burma)","Zinc","mg/p/d","Base",2030,25.875315478,26.1402606959109,0.264945217910899,0.264945217910899
"1638","MMR","Myanmar (Burma)","Zinc","mg/p/d","High",2030,26.010192896,26.2282156542119,0.218022758211902,0.218022758211902
"1639","NAM","Namibia","Calcium","mg/p/d","Base",2030,810.693006596,810.693006596,0,0
"1640","NAM","Namibia","Calcium","mg/p/d","High",2030,812.101437777,812.101437777,0,0
"1641","NAM","Namibia","Iron","mg/p/d","Base",2030,44.168020674,44.168020674,0,0
"1642","NAM","Namibia","Iron","mg/p/d","High",2030,44.234954202,44.234954202,0,0
"1643","NAM","Namibia","Omega-3 fatty acids","g/p/d","Base",2030,0.434408268,0.434408268,0,0
"1644","NAM","Namibia","Omega-3 fatty acids","g/p/d","High",2030,0.44641915,0.44641915,0,0
"1645","NAM","Namibia","Protein","g/p/d","Base",2030,139.648750959,139.648750959,0,0
"1646","NAM","Namibia","Protein","g/p/d","High",2030,140.575500459,140.575500459,0,0
"1647","NAM","Namibia","Vitamin A","mg/p/d retinol","Base",2030,967.321282222,967.321282222,0,0
"1648","NAM","Namibia","Vitamin A","mg/p/d retinol","High",2030,968.911751102,968.911751102,0,0
"1649","NAM","Namibia","Vitamin B12","ug/p/d","Base",2030,11.210490739,11.210490739,0,0
"1650","NAM","Namibia","Vitamin B12","ug/p/d","High",2030,11.368368857,11.368368857,0,0
"1651","NAM","Namibia","Zinc","mg/p/d","Base",2030,18.189211823,18.189211823,0,0
