"iso3c","year","units","scenario","nutrient","nutrient_supply_dis","nutrient_supply"
"MUS","2022","g/p/d","base","Protein",96.2165774922867,96.083445171
"MUS","2022","g/p/d","high","Omega-3 fatty acids",3.67173652506078,3.518653862
"MUS","2022","g/p/d","high","Protein",96.5172218087392,96.380431182
"MUS","2022","mg/p/d","base","Calcium",707.221039939625,643.123851876
"MUS","2022","mg/p/d","base","Iron",32.6086537329763,29.579157863
"MUS","2022","mg/p/d","base","Zinc",11.6701634802451,11.031679268
"MUS","2022","mg/p/d","high","Calcium",709.273610447498,643.682391619
"MUS","2022","mg/p/d","high","Iron",32.7045776144987,29.604546549
"MUS","2022","mg/p/d","high","Zinc",11.7006214764665,11.047260972
"MUS","2022","mg/p/d retinol","base","Vitamin A",691.637637920709,701.927547327
"MUS","2022","mg/p/d retinol","high","Vitamin A",692.266855409436,702.797536386
"MUS","2022","ug/p/d","base","Vitamin B12",6.88583834993013,6.01514075
"MUS","2022","ug/p/d","high","Vitamin B12",6.94497697100892,6.053872613
"MUS","2023","g/p/d","base","Omega-3 fatty acids",3.71522964258614,3.566374495
"MUS","2023","g/p/d","base","Protein",96.7030154993385,96.551673876
"MUS","2023","g/p/d","high","Omega-3 fatty acids",3.71921305155416,3.565983755
"MUS","2023","g/p/d","high","Protein",97.0757044505605,96.918904853
"MUS","2023","mg/p/d","base","Calcium",710.313766570438,646.287905245
"MUS","2023","mg/p/d","base","Iron",32.7393628534548,29.690987627
"MUS","2023","mg/p/d","base","Zinc",11.7321181457369,11.090981029
"MUS","2023","mg/p/d","high","Calcium",712.895196609809,646.960872429
"MUS","2023","mg/p/d","high","Iron",32.8606984965706,29.721937361
"MUS","2023","mg/p/d","high","Zinc",11.7696673039367,11.10950096
"MUS","2023","mg/p/d retinol","base","Vitamin A",697.448761345093,707.771987321
"MUS","2023","mg/p/d retinol","high","Vitamin A",698.100548290819,708.732410473
"MUS","2023","ug/p/d","base","Vitamin B12",6.92214504318554,6.048356933
"MUS","2023","ug/p/d","high","Vitamin B12",6.99676794642675,6.096953521
"MUS","2024","g/p/d","base","Omega-3 fatty acids",3.76070037439616,3.612239176
"MUS","2024","g/p/d","base","Protein",97.2125548781236,97.042700526
"MUS","2024","g/p/d","high","Omega-3 fatty acids",3.76661388293855,3.612868725
"MUS","2024","g/p/d","high","Protein",97.6535118258334,97.476300834
"MUS","2024","mg/p/d","base","Calcium",713.66765883311,649.552811373
"MUS","2024","mg/p/d","base","Iron",32.8810806924835,29.805109314
"MUS","2024","mg/p/d","base","Zinc",11.7964242485033,11.150814849
"MUS","2024","mg/p/d","high","Calcium",716.740393030336,650.308601471
"MUS","2024","mg/p/d","high","Iron",33.0271750938947,29.840715144
"MUS","2024","mg/p/d","high","Zinc",11.8407354389107,11.171911125
"MUS","2024","mg/p/d retinol","base","Vitamin A",703.252376750267,713.6364946
"MUS","2024","mg/p/d retinol","high","Vitamin A",703.887401685415,714.647867618
"MUS","2024","ug/p/d","base","Vitamin B12",6.96541389477701,6.085791146
"MUS","2024","ug/p/d","high","Vitamin B12",7.05534975365626,6.143995379
"MUS","2025","g/p/d","base","Omega-3 fatty acids",3.80535469451278,3.657419551
"MUS","2025","g/p/d","base","Protein",97.738177030505,97.548373043
"MUS","2025","g/p/d","high","Omega-3 fatty acids",3.81293322782651,3.658773337
"MUS","2025","g/p/d","high","Protein",98.2513342539839,98.051932414
"MUS","2025","mg/p/d","base","Calcium",717.37283892685,653.183303208
"MUS","2025","mg/p/d","base","Iron",33.0252344328485,29.925514043
"MUS","2025","mg/p/d","base","Zinc",11.8633158425747,11.21401174
"MUS","2025","mg/p/d","high","Calcium",720.953520676119,654.020189904
"MUS","2025","mg/p/d","high","Iron",33.1972807516459,29.965873935
"MUS","2025","mg/p/d","high","Zinc",11.9147582721292,11.23783974
"MUS","2025","mg/p/d retinol","base","Vitamin A",709.181776556288,719.621181575
"MUS","2025","mg/p/d retinol","high","Vitamin A",709.800123634628,720.687103339
"MUS","2025","ug/p/d","base","Vitamin B12",7.00750505038024,6.123810214
"MUS","2025","ug/p/d","high","Vitamin B12",7.11353738258056,6.19213368
"MUS","2026","g/p/d","base","Omega-3 fatty acids",3.8526786969243,3.705671556
"MUS","2026","g/p/d","base","Protein",98.2435838272462,98.034886313
"MUS","2026","g/p/d","high","Omega-3 fatty acids",3.86189707379133,3.707629414
"MUS","2026","g/p/d","high","Protein",98.8388347312374,98.617679514
"MUS","2026","mg/p/d","base","Calcium",721.020352244964,656.946287283
"MUS","2026","mg/p/d","base","Iron",33.1652934471324,30.049821941
"MUS","2026","mg/p/d","base","Zinc",11.9292233350462,11.277918094
"MUS","2026","mg/p/d","high","Calcium",725.177535805728,657.881621671
"MUS","2026","mg/p/d","high","Iron",33.3663750086241,30.095640226
"MUS","2026","mg/p/d","high","Zinc",11.9886778350869,11.304873289
"MUS","2026","mg/p/d retinol","base","Vitamin A",715.328242868043,725.793175685
"MUS","2026","mg/p/d retinol","high","Vitamin A",715.939794985412,726.932126617
"MUS","2026","ug/p/d","base","Vitamin B12",7.04395133422625,6.158278814
"MUS","2026","ug/p/d","high","Vitamin B12",7.16790357559101,6.237967183
"MUS","2027","g/p/d","base","Omega-3 fatty acids",3.90386749716361,3.756834788
"MUS","2027","g/p/d","base","Protein",98.8387441056298,98.610526603
"MUS","2027","g/p/d","high","Omega-3 fatty acids",3.91503409650719,3.759663444
"MUS","2027","g/p/d","high","Protein",99.5250136182545,99.280853536
"MUS","2027","mg/p/d","base","Calcium",725.395434836093,661.043466256
"MUS","2027","mg/p/d","base","Iron",33.3380799058122,30.185841542
"MUS","2027","mg/p/d","base","Zinc",12.0055829374015,11.347914145
"MUS","2027","mg/p/d","high","Calcium",730.185892965242,662.104259616
"MUS","2027","mg/p/d","high","Iron",33.5702194983241,30.237837019
"MUS","2027","mg/p/d","high","Zinc",12.0738657830935,11.378553288
"MUS","2027","mg/p/d retinol","base","Vitamin A",721.665909214871,732.222625301
"MUS","2027","mg/p/d retinol","high","Vitamin A",722.317101056859,733.486167696
"MUS","2027","ug/p/d","base","Vitamin B12",7.09782780629251,6.203916373
"MUS","2027","ug/p/d","high","Vitamin B12",7.2409706950185,6.295981003
"MUS","2028","g/p/d","base","Omega-3 fatty acids",3.95625229875634,3.809171964
"MUS","2028","g/p/d","base","Protein",99.4157991304471,99.173384675
"MUS","2028","g/p/d","high","Omega-3 fatty acids",3.96925763943538,3.812852976
"MUS","2028","g/p/d","high","Protein",100.182808585429,99.921111181
"MUS","2028","mg/p/d","base","Calcium",729.801360261357,665.21779839
"MUS","2028","mg/p/d","base","Iron",33.499113229544,30.322881758
"MUS","2028","mg/p/d","base","Zinc",12.0803830515441,11.418544309
"MUS","2028","mg/p/d","high","Calcium",735.165658343549,666.382435591
"MUS","2028","mg/p/d","high","Iron",33.7591530481286,30.380223978
"MUS","2028","mg/p/d","high","Zinc",12.1563953874165,11.452240518
"MUS","2028","mg/p/d retinol","base","Vitamin A",728.16342227529,738.785859098
"MUS","2028","mg/p/d retinol","high","Vitamin A",728.815429608239,740.128314001
"MUS","2028","ug/p/d","base","Vitamin B12",7.14555157575499,6.246797404
"MUS","2028","ug/p/d","high","Vitamin B12",7.30592056118087,6.349970156
"MUS","2029","g/p/d","base","Omega-3 fatty acids",4.00915093870982,3.862578649
"MUS","2029","g/p/d","base","Protein",99.9626756186039,99.706947207
"MUS","2029","g/p/d","high","Omega-3 fatty acids",4.02435274999636,3.867542149
"MUS","2029","g/p/d","high","Protein",100.824068864835,100.545541616
"MUS","2029","mg/p/d","base","Calcium",734.022461640195,669.450123553
"MUS","2029","mg/p/d","base","Iron",33.6498364796517,30.461666886
"MUS","2029","mg/p/d","base","Zinc",12.1534399291164,11.489940627
"MUS","2029","mg/p/d","high","Calcium",740.010402531343,670.794337457
"MUS","2029","mg/p/d","high","Iron",33.9390001664504,30.52691144
"MUS","2029","mg/p/d","high","Zinc",12.2386688240108,11.528466418
"MUS","2029","mg/p/d retinol","base","Vitamin A",734.791227242599,745.439325886
"MUS","2029","mg/p/d retinol","high","Vitamin A",735.666474964017,747.079001492
"MUS","2029","ug/p/d","base","Vitamin B12",7.18496099025692,6.284786734
"MUS","2029","ug/p/d","high","Vitamin B12",7.36293416529509,6.3998846
"MUS","2030","g/p/d","base","Omega-3 fatty acids",4.06593256437441,3.918861205
"MUS","2030","g/p/d","base","Protein",100.592734325938,100.321250963
"MUS","2030","g/p/d","high","Omega-3 fatty acids",4.08315268982817,3.924629326
"MUS","2030","g/p/d","high","Protein",101.533337968557,101.234744756
"MUS","2030","mg/p/d","base","Calcium",738.959253441841,673.935554225
"MUS","2030","mg/p/d","base","Iron",33.8280023315578,30.606328059
"MUS","2030","mg/p/d","base","Zinc",12.2345768278038,11.564912893
"MUS","2030","mg/p/d","high","Calcium",745.561501686825,675.313088319
"MUS","2030","mg/p/d","high","Iron",34.1480858452665,30.674410201
"MUS","2030","mg/p/d","high","Zinc",12.3271851908736,11.605013895
"MUS","2030","mg/p/d retinol","base","Vitamin A",741.532941175931,752.281807687
"MUS","2030","mg/p/d retinol","high","Vitamin A",742.129810165178,753.740028566
"MUS","2030","ug/p/d","base","Vitamin B12",7.24188963940759,6.334419283
"MUS","2030","ug/p/d","high","Vitamin B12",7.43969726592692,6.461770906
"MWI","2010","g/p/d","base","Omega-3 fatty acids",0.328888865284279,0.31
"MWI","2010","g/p/d","base","Protein",57.2177644802102,56.68
"MWI","2010","g/p/d","high","Omega-3 fatty acids",0.328888865284279,0.31
"MWI","2010","g/p/d","high","Protein",57.2177644802102,56.68
"MWI","2010","mg/p/d","base","Calcium",253.24482975939,213.46
"MWI","2010","mg/p/d","base","Iron",17.598446117964,17.34
"MWI","2010","mg/p/d","base","Zinc",10.0210757366978,9.88
"MWI","2010","mg/p/d","high","Calcium",253.24482975939,213.46
"MWI","2010","mg/p/d","high","Iron",17.598446117964,17.34
"MWI","2010","mg/p/d","high","Zinc",10.0210757366978,9.88
"MWI","2010","mg/p/d retinol","base","Vitamin A",149.985832871677,157.42
"MWI","2010","mg/p/d retinol","high","Vitamin A",149.985832871677,157.42
"MWI","2010","ug/p/d","base","Vitamin B12",1.6728216141158,1.45
"MWI","2010","ug/p/d","high","Vitamin B12",1.6728216141158,1.45
"MWI","2011","g/p/d","base","Omega-3 fatty acids",0.344823942940332,0.33
"MWI","2011","g/p/d","base","Protein",58.4127356589485,57.99
"MWI","2011","g/p/d","high","Omega-3 fatty acids",0.344823942940332,0.33
"MWI","2011","g/p/d","high","Protein",58.4127356589485,57.99
"MWI","2011","mg/p/d","base","Calcium",249.636430365478,217.59
"MWI","2011","mg/p/d","base","Iron",18.0422356226011,17.83
"MWI","2011","mg/p/d","base","Zinc",10.3038458551948,10.19
"MWI","2011","mg/p/d","high","Calcium",249.636430365478,217.59
"MWI","2011","mg/p/d","high","Iron",18.0422356226011,17.83
"MWI","2011","mg/p/d","high","Zinc",10.3038458551948,10.19
"MWI","2011","mg/p/d retinol","base","Vitamin A",144.324330510945,150.37
"MWI","2011","mg/p/d retinol","high","Vitamin A",144.324330510945,150.37
"MWI","2011","ug/p/d","base","Vitamin B12",1.61422954147071,1.44
"MWI","2011","ug/p/d","high","Vitamin B12",1.61422954147071,1.44
"MWI","2012","g/p/d","base","Omega-3 fatty acids",0.390917623817051,0.37
"MWI","2012","g/p/d","base","Protein",58.1471689167448,57.52
"MWI","2012","g/p/d","high","Omega-3 fatty acids",0.390917623817051,0.37
"MWI","2012","g/p/d","high","Protein",58.1471689167448,57.52
"MWI","2012","mg/p/d","base","Calcium",263.974154720724,218.13
"MWI","2012","mg/p/d","base","Iron",17.9205821975377,17.61
"MWI","2012","mg/p/d","base","Zinc",10.1640947830497,10
"MWI","2012","mg/p/d","high","Calcium",263.974154720724,218.13
"MWI","2012","mg/p/d","high","Iron",17.9205821975377,17.61
"MWI","2012","mg/p/d","high","Zinc",10.1640947830497,10
"MWI","2012","mg/p/d retinol","base","Vitamin A",144.580131407155,153.43
"MWI","2012","mg/p/d retinol","high","Vitamin A",144.580131407155,153.43
"MWI","2012","ug/p/d","base","Vitamin B12",1.82767018578471,1.58
"MWI","2012","ug/p/d","high","Vitamin B12",1.82767018578471,1.58
"MWI","2013","g/p/d","base","Omega-3 fatty acids",0.273880584258505,0.25
"MWI","2013","g/p/d","base","Protein",59.5763383660008,59.03
"MWI","2013","g/p/d","high","Omega-3 fatty acids",0.273880584258505,0.25
"MWI","2013","g/p/d","high","Protein",59.5763383660008,59.03
"MWI","2013","mg/p/d","base","Calcium",267.716925607729,227.12
"MWI","2013","mg/p/d","base","Iron",18.0360205681703,17.76
"MWI","2013","mg/p/d","base","Zinc",10.3405819602032,10.19
"MWI","2013","mg/p/d","high","Calcium",267.716925607729,227.12
"MWI","2013","mg/p/d","high","Iron",18.0360205681703,17.76
"MWI","2013","mg/p/d","high","Zinc",10.3405819602032,10.19
"MWI","2013","mg/p/d retinol","base","Vitamin A",152.551591406584,160.38
"MWI","2013","mg/p/d retinol","high","Vitamin A",152.551591406584,160.38
"MWI","2013","ug/p/d","base","Vitamin B12",1.86648709918416,1.64
"MWI","2013","ug/p/d","high","Vitamin B12",1.86648709918416,1.64
"MWI","2014","g/p/d","base","Omega-3 fatty acids",0.287365077140459,0.27
"MWI","2014","g/p/d","base","Protein",62.3506591718489,61.87
"MWI","2014","g/p/d","high","Omega-3 fatty acids",0.287365077140459,0.27
"MWI","2014","g/p/d","high","Protein",62.3506591718489,61.87
"MWI","2014","mg/p/d","base","Calcium",346.833448863877,305.41
"MWI","2014","mg/p/d","base","Iron",19.0668955385792,18.79
"MWI","2014","mg/p/d","base","Zinc",10.9372484057986,10.79
"MWI","2014","mg/p/d","high","Calcium",346.833448863877,305.41
"MWI","2014","mg/p/d","high","Iron",19.0668955385792,18.79
"MWI","2014","mg/p/d","high","Zinc",10.9372484057986,10.79
"MWI","2014","mg/p/d retinol","base","Vitamin A",1622.8026679043,1631.06
"MWI","2014","mg/p/d retinol","high","Vitamin A",1622.8026679043,1631.06
"MWI","2014","ug/p/d","base","Vitamin B12",1.900220712115,1.68
"MWI","2014","ug/p/d","high","Vitamin B12",1.900220712115,1.68
"MWI","2015","g/p/d","base","Omega-3 fatty acids",0.290543227890867,0.27
"MWI","2015","g/p/d","base","Protein",63.1750289241772,62.66
"MWI","2015","g/p/d","high","Omega-3 fatty acids",0.290543227890867,0.27
"MWI","2015","g/p/d","high","Protein",63.1750289241772,62.66
"MWI","2015","mg/p/d","base","Calcium",366.180025424861,318.34
"MWI","2015","mg/p/d","base","Iron",19.0000785746813,18.68
"MWI","2015","mg/p/d","base","Zinc",10.8814102707044,10.71
"MWI","2015","mg/p/d","high","Calcium",366.180025424861,318.34
"MWI","2015","mg/p/d","high","Iron",19.0000785746813,18.68
"MWI","2015","mg/p/d","high","Zinc",10.8814102707044,10.71
"MWI","2015","mg/p/d retinol","base","Vitamin A",1960.86492299282,1970.61
"MWI","2015","mg/p/d retinol","high","Vitamin A",1960.86492299282,1970.61
"MWI","2015","ug/p/d","base","Vitamin B12",2.07669641745366,1.82
"MWI","2015","ug/p/d","high","Vitamin B12",2.07669641745366,1.82
"MWI","2016","g/p/d","base","Omega-3 fatty acids",0.310890623114735,0.29
"MWI","2016","g/p/d","base","Protein",62.3956470418172,61.82
"MWI","2016","g/p/d","high","Omega-3 fatty acids",0.310890623114735,0.29
"MWI","2016","g/p/d","high","Protein",62.3956470418172,61.82
"MWI","2016","mg/p/d","base","Calcium",363.892375000305,313.17
"MWI","2016","mg/p/d","base","Iron",18.735049986723,18.39
"MWI","2016","mg/p/d","base","Zinc",10.6919873472251,10.51
"MWI","2016","mg/p/d","high","Calcium",363.892375000305,313.17
"MWI","2016","mg/p/d","high","Iron",18.735049986723,18.39
"MWI","2016","mg/p/d","high","Zinc",10.6919873472251,10.51
"MWI","2016","mg/p/d retinol","base","Vitamin A",1950.73334796705,1961.12
"MWI","2016","mg/p/d retinol","high","Vitamin A",1950.73334796705,1961.12
"MWI","2016","ug/p/d","base","Vitamin B12",2.09201032382527,1.82
"MWI","2016","ug/p/d","high","Vitamin B12",2.09201032382527,1.82
"MWI","2017","g/p/d","base","Omega-3 fatty acids",0.354555184217916,0.28
"MWI","2017","g/p/d","base","Protein",65.757651321805,63.92
"MWI","2017","g/p/d","high","Omega-3 fatty acids",0.354555184217916,0.28
"MWI","2017","g/p/d","high","Protein",65.757651321805,63.92
"MWI","2017","mg/p/d","base","Calcium",400.786490497536,334.94
"MWI","2017","mg/p/d","base","Iron",19.3735084303342,18.89
"MWI","2017","mg/p/d","base","Zinc",11.1742957062257,10.9
"MWI","2017","mg/p/d","high","Calcium",400.786490497536,334.94
"MWI","2017","mg/p/d","high","Iron",19.3735084303342,18.89
"MWI","2017","mg/p/d","high","Zinc",11.1742957062257,10.9
"MWI","2017","mg/p/d retinol","base","Vitamin A",2237.31510065879,2247.16
"MWI","2017","mg/p/d retinol","high","Vitamin A",2237.31510065879,2247.16
"MWI","2017","ug/p/d","base","Vitamin B12",2.44703992618608,1.98
"MWI","2017","ug/p/d","high","Vitamin B12",2.44703992618608,1.98
"MWI","2018","g/p/d","base","Omega-3 fatty acids",0.36356664195138,0.28033776
"MWI","2018","g/p/d","base","Protein",66.6825140872165,64.62785169
"MWI","2018","g/p/d","high","Omega-3 fatty acids",0.36356664195138,0.28033776
"MWI","2018","g/p/d","high","Protein",66.6825140872165,64.62785169
"MWI","2018","mg/p/d","base","Calcium",414.335856588092,342.23069525
"MWI","2018","mg/p/d","base","Iron",19.5740992792716,19.0569059
"MWI","2018","mg/p/d","base","Zinc",11.280823665744,10.98254657
"MWI","2018","mg/p/d","high","Calcium",414.335856588092,342.23069525
"MWI","2018","mg/p/d","high","Iron",19.5740992792716,19.0569059
"MWI","2018","mg/p/d","high","Zinc",11.280823665744,10.98254657
"MWI","2018","mg/p/d retinol","base","Vitamin A",2304.10929567408,2314.20605857
"MWI","2018","mg/p/d retinol","high","Vitamin A",2304.10929567408,2314.20605857
"MWI","2018","ug/p/d","base","Vitamin B12",2.53971799648995,2.03875055
"MWI","2018","ug/p/d","high","Vitamin B12",2.53971799648995,2.03875055
"MWI","2019","g/p/d","base","Omega-3 fatty acids",0.356576392493865,0.28085844
"MWI","2019","g/p/d","base","Protein",67.1864015194129,65.36126036
"MWI","2019","g/p/d","high","Omega-3 fatty acids",0.356576392493865,0.28085844
"MWI","2019","g/p/d","high","Protein",67.1864015194129,65.36126036
"MWI","2019","mg/p/d","base","Calcium",419.673773726683,349.75225008
"MWI","2019","mg/p/d","base","Iron",19.7287629714811,19.23121834
"MWI","2019","mg/p/d","base","Zinc",11.3554618020757,11.06884346
"MWI","2019","mg/p/d","high","Calcium",419.673773726683,349.75225008
"MWI","2019","mg/p/d","high","Iron",19.7287629714811,19.23121834
"MWI","2019","mg/p/d","high","Zinc",11.3554618020757,11.06884346
"MWI","2019","mg/p/d retinol","base","Vitamin A",2372.79181463516,2383.25644119
"MWI","2019","mg/p/d retinol","high","Vitamin A",2372.79181463516,2383.25644119
"MWI","2019","ug/p/d","base","Vitamin B12",2.56933998562304,2.09926215
"MWI","2019","ug/p/d","high","Vitamin B12",2.56933998562304,2.09926215
"MWI","2020","g/p/d","base","Omega-3 fatty acids",0.365366395405666,0.291092978
"MWI","2020","g/p/d","base","Protein",67.389251827126,65.596477108
"MWI","2020","g/p/d","high","Omega-3 fatty acids",0.366982328034515,0.292126101
"MWI","2020","g/p/d","high","Protein",67.4640650402515,65.656273992
"MWI","2020","mg/p/d","base","Calcium",420.276473805949,351.66307342
"MWI","2020","mg/p/d","base","Iron",19.7852391736144,19.29690187
"MWI","2020","mg/p/d","base","Zinc",11.3892372246685,11.107989883
"MWI","2020","mg/p/d","high","Calcium",420.995190883875,351.85568092
"MWI","2020","mg/p/d","high","Iron",19.794816242348,19.302678238
"MWI","2020","mg/p/d","high","Zinc",11.3962412904712,11.112845803
"MWI","2020","mg/p/d retinol","base","Vitamin A",2369.12931349932,2379.405397063
"MWI","2020","mg/p/d retinol","high","Vitamin A",2369.37163536043,2379.731469097
"MWI","2020","ug/p/d","base","Vitamin B12",2.58187912579714,2.120862172
"MWI","2020","ug/p/d","high","Vitamin B12",2.59053539724796,2.126100919
"MWI","2021","g/p/d","base","Omega-3 fatty acids",0.363878182736008,0.290432812
"MWI","2021","g/p/d","base","Protein",67.522566398951,65.750185299
"MWI","2021","g/p/d","high","Omega-3 fatty acids",0.366663298710045,0.292254225
"MWI","2021","g/p/d","high","Protein",67.6371376674901,65.839428261
"MWI","2021","mg/p/d","base","Calcium",420.714545790957,352.883457551
"MWI","2021","mg/p/d","base","Iron",19.8274157881395,19.344633997
"MWI","2021","mg/p/d","base","Zinc",11.4113203780044,11.133270928
"MWI","2021","mg/p/d","high","Calcium",421.923970048828,353.195590063
"MWI","2021","mg/p/d","high","Iron",19.843018511689,19.353771917
"MWI","2021","mg/p/d","high","Zinc",11.4217772750442,11.14006923
"MWI","2021","mg/p/d retinol","base","Vitamin A",2373.51453711678,2383.673649059
"MWI","2021","mg/p/d retinol","high","Vitamin A",2373.95835924068,2384.259264378
"MWI","2021","ug/p/d","base","Vitamin B12",2.58752470041007,2.131749414
"MWI","2021","ug/p/d","high","Vitamin B12",2.60143168680659,2.139840238
"MWI","2022","g/p/d","base","Omega-3 fatty acids",0.363336980511527,0.290406796
"MWI","2022","g/p/d","base","Protein",67.7182813273079,65.958970423
"MWI","2022","g/p/d","high","Omega-3 fatty acids",0.366945605508876,0.292801845
"MWI","2022","g/p/d","high","Protein",67.8622292732232,66.070213439
"MWI","2022","mg/p/d","base","Calcium",422.141221373944,354.812787709
"MWI","2022","mg/p/d","base","Iron",19.8946912733947,19.415472503
"MWI","2022","mg/p/d","base","Zinc",11.4450604993109,11.169060466
"MWI","2022","mg/p/d","high","Calcium",423.685169558815,355.204876683
"MWI","2022","mg/p/d","high","Iron",19.9141850407331,19.426662306
"MWI","2022","mg/p/d","high","Zinc",11.4579580090371,11.177268588
"MWI","2022","mg/p/d retinol","base","Vitamin A",2390.06944173032,2400.153502142
"MWI","2022","mg/p/d retinol","high","Vitamin A",2390.54997138983,2400.816859891
"MWI","2022","ug/p/d","base","Vitamin B12",2.59717501867401,2.144752773
"MWI","2022","ug/p/d","high","Vitamin B12",2.61482734793218,2.154992613
"MWI","2023","g/p/d","base","Omega-3 fatty acids",0.363078687692864,0.290656773
"MWI","2023","g/p/d","base","Protein",67.8721879710874,66.123590738
"MWI","2023","g/p/d","high","Omega-3 fatty acids",0.367522490069595,0.293630827
"MWI","2023","g/p/d","high","Protein",68.0437736375014,66.255370136
"MWI","2023","mg/p/d","base","Calcium",422.985355229013,356.114980932
"MWI","2023","mg/p/d","base","Iron",19.9398866250902,19.46386278
"MWI","2023","mg/p/d","base","Zinc",11.4704011208479,11.196285706
"MWI","2023","mg/p/d","high","Calcium",424.864723383328,356.589610743
"MWI","2023","mg/p/d","high","Iron",19.9629628858688,19.47681816
"MWI","2023","mg/p/d","high","Zinc",11.4854156261274,11.205583637
"MWI","2023","mg/p/d retinol","base","Vitamin A",2395.38451027441,2405.405030442
"MWI","2023","mg/p/d retinol","high","Vitamin A",2395.91545574964,2406.158645136
"MWI","2023","ug/p/d","base","Vitamin B12",2.60677995104594,2.15758645
"MWI","2023","ug/p/d","high","Vitamin B12",2.62811400134498,2.169888712
"MWI","2024","g/p/d","base","Omega-3 fatty acids",0.362004237200893,0.290326753
"MWI","2024","g/p/d","base","Protein",67.9892786321075,66.255871261
"MWI","2024","g/p/d","high","Omega-3 fatty acids",0.36716924181545,0.293796159
"MWI","2024","g/p/d","high","Protein",68.1845835894409,66.405171231
"MWI","2024","mg/p/d","base","Calcium",423.616884348916,357.375707386
"MWI","2024","mg/p/d","base","Iron",19.9813322238366,19.509718476
"MWI","2024","mg/p/d","base","Zinc",11.4924705138253,11.220947579
"MWI","2024","mg/p/d","high","Calcium",425.777992815958,357.915192607
"MWI","2024","mg/p/d","high","Iron",20.0075209119724,19.524224575
"MWI","2024","mg/p/d","high","Zinc",11.5094064880052,11.231286663
"MWI","2024","mg/p/d retinol","base","Vitamin A",2404.09516264858,2414.02668884
"MWI","2024","mg/p/d retinol","high","Vitamin A",2404.65389067103,2414.842651034
"MWI","2024","ug/p/d","base","Vitamin B12",2.61290952070512,2.168171194
"MWI","2024","ug/p/d","high","Vitamin B12",2.63741248504943,2.182255865
"MWI","2025","g/p/d","base","Omega-3 fatty acids",0.361038140258078,0.290012213
"MWI","2025","g/p/d","base","Protein",68.1093595587966,66.388783378
"MWI","2025","g/p/d","high","Omega-3 fatty acids",0.366948607171894,0.293991132
"MWI","2025","g/p/d","high","Protein",68.3302728586628,66.557174725
"MWI","2025","mg/p/d","base","Calcium",424.336552530783,358.652294804
"MWI","2025","mg/p/d","base","Iron",20.0226756459732,19.554939203
"MWI","2025","mg/p/d","base","Zinc",11.5144577116344,11.245234113
"MWI","2025","mg/p/d","high","Calcium",426.799916072904,359.263766368
"MWI","2025","mg/p/d","high","Iron",20.0522879982996,19.57121305
"MWI","2025","mg/p/d","high","Zinc",11.5334755277489,11.256720072
"MWI","2025","mg/p/d retinol","base","Vitamin A",2413.10164699479,2422.956793019
"MWI","2025","mg/p/d retinol","high","Vitamin A",2413.72847328772,2423.877315489
"MWI","2025","ug/p/d","base","Vitamin B12",2.61990283024593,2.179157334
"MWI","2025","ug/p/d","high","Vitamin B12",2.64773564179256,2.195099609
"MWI","2026","g/p/d","base","Omega-3 fatty acids",0.359939251362284,0.289588298
"MWI","2026","g/p/d","base","Protein",68.2138225197163,66.507308165
"MWI","2026","g/p/d","high","Omega-3 fatty acids",0.366569213034686,0.294061666
"MWI","2026","g/p/d","high","Protein",68.4604625859561,66.694978776
"MWI","2026","mg/p/d","base","Calcium",424.991357908252,359.916283792
"MWI","2026","mg/p/d","base","Iron",20.061101622662,19.597611784
"MWI","2026","mg/p/d","base","Zinc",11.5341424777667,11.267430203
"MWI","2026","mg/p/d","high","Calcium",427.754978828786,360.601031412
"MWI","2026","mg/p/d","high","Iron",20.094273710857,19.615811686
"MWI","2026","mg/p/d","high","Zinc",11.5553003726924,11.280135794
"MWI","2026","mg/p/d retinol","base","Vitamin A",2422.02693964377,2431.798274633
"MWI","2026","mg/p/d retinol","high","Vitamin A",2422.76005348498,2432.861146829
"MWI","2026","ug/p/d","base","Vitamin B12",2.62619352264195,2.189754048
"MWI","2026","ug/p/d","high","Vitamin B12",2.65727749195203,2.20751054
"MWI","2027","g/p/d","base","Omega-3 fatty acids",0.359520930199508,0.289567618
"MWI","2027","g/p/d","base","Protein",68.3341052018078,66.636119634
"MWI","2027","g/p/d","high","Omega-3 fatty acids",0.366845581116274,0.294527735
"MWI","2027","g/p/d","high","Protein",68.606369068896,66.843067196
"MWI","2027","mg/p/d","base","Calcium",426.002475589201,361.275397557
"MWI","2027","mg/p/d","base","Iron",20.1030665791672,19.642018358
"MWI","2027","mg/p/d","base","Zinc",11.5555000624407,11.290216381
"MWI","2027","mg/p/d","high","Calcium",429.055795540825,362.038247658
"MWI","2027","mg/p/d","high","Iron",20.1397681192245,19.662211144
"MWI","2027","mg/p/d","high","Zinc",11.5787310951973,11.304140905
"MWI","2027","mg/p/d retinol","base","Vitamin A",2433.05993435209,2442.781518528
"MWI","2027","mg/p/d retinol","high","Vitamin A",2433.93184427271,2444.018128532
"MWI","2027","ug/p/d","base","Vitamin B12",2.63530857566606,2.201302636
"MWI","2027","ug/p/d","high","Vitamin B12",2.66951325939546,2.220876806
"MWI","2028","g/p/d","base","Omega-3 fatty acids",0.358658158133909,0.289233664
"MWI","2028","g/p/d","base","Protein",68.4319588131917,66.74539325
