"iso3c","year","units","scenario","nutrient","nutrient_supply_dis","nutrient_supply"
"AGO","2013","mg/p/d","base","Zinc",18.8194475842587,15.84
"AGO","2013","mg/p/d","high","Calcium",1685.90756649449,766.5
"AGO","2013","mg/p/d","high","Iron",30.1674796130339,28.66
"AGO","2013","mg/p/d","high","Zinc",18.8194475842587,15.84
"AGO","2013","mg/p/d retinol","base","Vitamin A",2337.11649999689,2331.66
"AGO","2013","mg/p/d retinol","high","Vitamin A",2337.11649999689,2331.66
"AGO","2013","ug/p/d","base","Vitamin B12",7.25480954290996,5.98
"AGO","2013","ug/p/d","high","Vitamin B12",7.25480954290996,5.98
"AGO","2014","g/p/d","base","Omega-3 fatty acids",3.20230127735372,1.46
"AGO","2014","g/p/d","base","Protein",114.244190991836,117.36
"AGO","2014","g/p/d","high","Omega-3 fatty acids",3.20230127735372,1.46
"AGO","2014","g/p/d","high","Protein",114.244190991836,117.36
"AGO","2014","mg/p/d","base","Calcium",1605.18036687042,577
"AGO","2014","mg/p/d","base","Iron",27.9638867035024,26.52
"AGO","2014","mg/p/d","base","Zinc",19.0686325347356,15.8
"AGO","2014","mg/p/d","high","Calcium",1605.18036687042,577
"AGO","2014","mg/p/d","high","Iron",27.9638867035024,26.52
"AGO","2014","mg/p/d","high","Zinc",19.0686325347356,15.8
"AGO","2014","mg/p/d retinol","base","Vitamin A",1806.82564096047,1804.1
"AGO","2014","mg/p/d retinol","high","Vitamin A",1806.82564096047,1804.1
"AGO","2014","ug/p/d","base","Vitamin B12",10.6655204302541,9.62
"AGO","2014","ug/p/d","high","Vitamin B12",10.6655204302541,9.62
"AGO","2015","g/p/d","base","Omega-3 fatty acids",2.70601787955269,1.18
"AGO","2015","g/p/d","base","Protein",106.689838350694,109.28
"AGO","2015","g/p/d","high","Omega-3 fatty acids",2.70601787955269,1.18
"AGO","2015","g/p/d","high","Protein",106.689838350694,109.28
"AGO","2015","mg/p/d","base","Calcium",1425.56498006526,530.56
"AGO","2015","mg/p/d","base","Iron",26.9516615057057,25.68
"AGO","2015","mg/p/d","base","Zinc",18.0571762572087,15.12
"AGO","2015","mg/p/d","high","Calcium",1425.56498006526,530.56
"AGO","2015","mg/p/d","high","Iron",26.9516615057057,25.68
"AGO","2015","mg/p/d","high","Zinc",18.0571762572087,15.12
"AGO","2015","mg/p/d retinol","base","Vitamin A",1623.93931856446,1621.74
"AGO","2015","mg/p/d retinol","high","Vitamin A",1623.93931856446,1621.74
"AGO","2015","ug/p/d","base","Vitamin B12",8.39826294551739,7.44
"AGO","2015","ug/p/d","high","Vitamin B12",8.39826294551739,7.44
"AGO","2016","g/p/d","base","Omega-3 fatty acids",2.45255348834405,1.14
"AGO","2016","g/p/d","base","Protein",100.482056272349,102.34
