,countries,products,elements,country_codes,,product_codes,,ele_codes,,_2010,_2011,_2012,_2013,_2014,_2015,_2016,_2017,_2018,_2019,_2020,_2021,_2022,_2023,_2024,_2025,_2026,_2027,_2028,_2029,_2030
ISL_EG_FO..PC,Iceland,Eggs,Per-capita food consumption [kg/p/d],99,ISL,20,EG,211,FO..PC,8.64466068,8.335331137,10.4650334,10.37020573,10.37919619,10.37279285,9.753145556,9.582343765,9.739423216,9.888192899,9.944389189,9.992261091,10.04864738,10.10167493,10.15893648,10.21467255,10.27214595,10.32871476,10.38883368,10.44867141,10.5082876
ISL_FH_FO..PC,Iceland,Fish,Per-capita food consumption [kg/p/d],99,ISL,21,FH,211,FO..PC,111.0970926,107.8626342,109.2494081,108.4356756,111.0673732,101.2788793,96.42005814,101.5752603,102.04314,100.7422365,103.7870658,101.9315364,102.2383589,102.4399414,102.2319507,101.7844954,100.9734394,100.5556381,100.2366518,99.86332625,99.4247655
ISL_HFCS_FO..PC,Iceland,HFCS,Per-capita food consumption [kg/p/d],99,ISL,8,HFCS,211,FO..PC,0.293207596,0.290406236,0.288525658,0.287199625,0.285949234,0.284404516,0.282496087,0.280345065,0.278058512,0.275783845,0.273644938,0.271637885,0.269723585,0.267893358,0.26613755,0.264433663,0.262786723,0.261205942,0.259697195,0.258247658,0.256867584
ISL_MA_FO..PC,Iceland,Maize and products,Per-capita food consumption [kg/p/d],99,ISL,1,MA,211,FO..PC,0.000283812,0.000282812,0.000280411,0.000279688,0.000278471,0.000276965,0.000276774,0.000275216,0.000274614,0.000256632,0.000256243,0.000255406,0.000254667,0.000253882,0.000253094,0.000252276,0.000251429,0.000250561,0.000249691,0.000248795,0.000247899
ISL_MK_FO..PC,Iceland,Milk and Dairy,Per-capita food consumption [kg/p/d],99,ISL,18,MK,211,FO..PC,29.86223612,29.31188874,28.60047997,28.75641763,28.47833878,28.40878047,28.32209539,28.743836,28.16524247,27.86348227,27.68629007,27.48526571,27.30102506,27.13822621,26.97373593,26.81549147,26.66171071,26.51543356,26.38016896,26.24802265,26.12165722
ISL_OCG_FO..PC,Iceland,Other Coarse Grains,Per-capita food consumption [kg/p/d],99,ISL,3,OCG,211,FO..PC,0.001607156,0.001597173,0.001628905,0.001656051,0.001642459,0.001632153,0.001629566,0.001613328,0.001603132,0.001581198,0.001564076,0.001549666,0.001536609,0.001522452,0.001509049,0.001495528,0.001481851,0.001468196,0.001454504,0.001440735,0.00142696
ISL_OOS_FO..PC,Iceland,Other Oilseeds,Per-capita food consumption [kg/p/d],99,ISL,10,OOS,211,FO..PC,0.000529038,0.00055765,0.000539585,0.000601198,0.000605447,0.000562847,0.000565854,0.000685511,0.000791246,0.000800988,0.000802322,0.000802047,0.000803133,0.000804725,0.000805667,0.000806744,0.000807862,0.000809147,0.000810414,0.000811679,0.000812984
ISL_PK_FO..PC,Iceland,Ovine,Per-capita food consumption [kg/p/d],99,ISL,16,PK,211,FO..PC,17.11391313,18.51185926,18.50659205,18.96133389,16.86140468,16.43673461,17.02590457,17.58051143,17.99701897,17.66011781,17.2711461,17.14527964,16.97942862,16.80621366,16.6383345,16.45839936,16.28283421,16.10809445,15.93435898,15.77140532,15.6075368
ISL_PS_FO..PC,Iceland,Pork,Per-capita food consumption [kg/p/d],99,ISL,6,PS,211,FO..PC,1.160226628,1.183970937,0.924220684,0.944000132,0.939731588,0.92680627,0.913507792,0.900229661,0.887306122,0.875189119,0.875188528,0.877523504,0.879218281,0.881116957,0.882984401,0.884832569,0.886574486,0.888323665,0.889946524,0.891424979,0.892844667
ISL_PT_FO..PC,Iceland,Poultry,Per-capita food consumption [kg/p/d],99,ISL,17,PT,211,FO..PC,24.07989236,25.2356165,27.15770185,27.36202011,29.15036321,28.68767142,29.18330487,30.64241691,30.23108097,31.03876588,31.45047604,31.70848547,31.97302924,32.29867493,32.60686887,32.92835442,33.24912176,33.56576326,33.89691305,34.22349267,34.55166041
ISL_RI_FO..PC,Iceland,Pulses,Per-capita food consumption [kg/p/d],99,ISL,4,RI,211,FO..PC,5.285599353,4.959776722,4.81885891,4.915237689,5.078807177,4.97340265,4.768571838,4.766242149,4.904285922,4.855697423,4.858332067,4.863310705,4.869497023,4.872564953,4.875105748,4.877939685,4.880145828,4.882324707,4.884689274,4.887097971,4.888665778
ISL_RT_FO..PC,Iceland,Rice and products,Per-capita food consumption [kg/p/d],99,ISL,5,RT,211,FO..PC,7.853668929,7.783807516,7.559953428,7.543860736,7.493887319,7.434024897,7.366221191,7.293932391,7.21996583,7.14798431,7.133578239,7.132100547,7.129806228,7.128499728,7.125612087,7.122109509,7.116145542,7.110611641,7.102757438,7.094516001,7.084072876
ISL_SB_FO..PC,Iceland,Roots and Tubers,Per-capita food consumption [kg/p/d],99,ISL,9,SB,211,FO..PC,0.000280962,0.000278278,0.000276476,0.000275205,0.000274007,0.000272527,0.000270698,0.000268637,0.000266446,0.000264266,0.000262216,0.000260293,0.000258459,0.000256705,0.000255023,0.00025339,0.000251812,0.000250297,0.000248851,0.000247462,0.00024614
ISL_SH_FO..PC,Iceland,Soybeans,Per-capita food consumption [kg/p/d],99,ISL,15,SH,211,FO..PC,18.77158585,19.99315074,20.19782843,19.78653266,19.67274698,20.37413508,20.07971597,20.04953313,20.0386497,20.33428887,20.2239143,19.97948424,19.83561472,19.68564271,19.53058731,19.37845453,19.22592726,19.08728062,18.95634193,18.82656865,18.70628638
ISL_SU_FO..PC,Iceland,Sugar,Per-capita food consumption [kg/p/d],99,ISL,7,SU,211,FO..PC,30.33928924,27.6608784,27.78795876,27.58404857,27.84329331,26.8376942,26.73255734,26.55379996,26.60772647,26.46323013,26.27012339,26.10968367,25.96310588,25.79300117,25.62373447,25.46410954,25.32239554,25.17158207,25.01132615,24.85537941,24.70026059
ISL_VL_FO..PC,Iceland,Vegetable Oils,Per-capita food consumption [kg/p/d],99,ISL,12,VL,211,FO..PC,3.257423953,3.243884443,3.079160581,3.228818551,3.170203897,3.253293764,3.457926442,3.335475823,3.597684854,3.582035594,3.556127004,3.561065375,3.569848639,3.58001525,3.588325469,3.594440835,3.601679974,3.609177342,3.616795062,3.624421289,3.631896124
ISL_WT_FO..PC,Iceland,Wheat and products,Per-capita food consumption [kg/p/d],99,ISL,2,WT,211,FO..PC,57.11171553,56.64148779,55.97644763,55.52449662,55.40209797,55.18439033,54.65171664,54.39632589,52.75264329,53.39621492,52.41718383,51.96345562,51.50508178,51.02987677,50.5642399,50.10087647,49.6445768,49.19413237,48.75343746,48.31449807,47.8842293
ISR_BT_FO..PC,Israel,Bovine,Per-capita food consumption [kg/p/d],105,ISR,19,BT,211,FO..PC,0.860764248,0.989195882,0.878413792,0.912530904,0.855650221,0.886224621,1.011617904,0.96640414,0.937909535,0.917995934,0.92300464,0.922426289,0.922029844,0.921853231,0.921485075,0.921402575,0.921437524,0.921584622,0.92180827,0.922075713,0.922412575
ISR_BV_FO..PC,Israel,Butter,Per-capita food consumption [kg/p/d],105,ISR,14,BV,211,FO..PC,18.8930346,19.58310573,18.16511145,23.29784608,18.67162261,18.69968671,20.29632427,20.90897432,22.85083845,23.15959285,23.21760852,23.29501025,23.37856092,23.46688287,23.56300622,23.66438897,23.76687313,23.87441938,23.98595144,24.10173997,24.22181013
ISR_CN_FO..PC,Israel,Coconuts,Per-capita food consumption [kg/p/d],105,ISR,11,CN,211,FO..PC,0.134662742,0.132121795,0.129885227,0.127859171,0.125923506,0.123999527,0.122072874,0.120169627,0.118303423,0.116496946,0.114763674,0.113099957,0.111493827,0.109939851,0.108431445,0.106963837,0.105534719,0.10414282,0.102785342,0.101459712,0.100163823
ISR_EG_FO..PC,Israel,Eggs,Per-capita food consumption [kg/p/d],105,ISR,20,EG,211,FO..PC,9.116376081,10.3959846,10.13321305,10.20602137,9.661708943,9.143936022,9.653846325,9.850637099,9.758201429,9.70543136,9.692538402,9.689509606,9.685952651,9.680818975,9.676420977,9.672152244,9.668576502,9.665178088,9.662212467,9.659581298,9.656947852
ISR_FH_FO..PC,Israel,Fish,Per-capita food consumption [kg/p/d],105,ISR,21,FH,211,FO..PC,22.05015179,23.3811989,20.85485608,21.54328332,24.21203127,24.03375898,24.38184766,25.70957162,24.19109421,23.60557359,23.51727385,23.565574,24.08764428,24.48490133,24.84423221,25.04012724,25.16098185,25.25125271,25.4785122,25.69377245,25.85278845
ISR_HFCS_FO..PC,Israel,HFCS,Per-capita food consumption [kg/p/d],105,ISR,8,HFCS,211,FO..PC,0.134662742,0.132121795,0.129885227,0.127859171,0.125923506,0.123999527,0.122072874,0.120169627,0.118303423,0.116496946,0.114763674,0.113099957,0.111493827,0.109939851,0.108431445,0.106963837,0.105534719,0.10414282,0.102785342,0.101459712,0.100163823
ISR_MA_FO..PC,Israel,Maize and products,Per-capita food consumption [kg/p/d],105,ISR,1,MA,211,FO..PC,2.962580323,2.906679494,2.857474995,3.835775128,5.036940219,4.959981082,4.882914942,4.806785072,4.7321369,4.659877833,4.706584585,4.753630131,4.801419015,4.849572522,4.898321042,4.947526846,4.99721337,5.047405972,5.09810497,5.149301119,5.201023877
ISR_MK_FO..PC,Israel,Milk and Dairy,Per-capita food consumption [kg/p/d],105,ISR,18,MK,211,FO..PC,15.91020041,16.25863341,15.71458057,15.56827436,16.55911164,15.64156204,16.61695942,16.63924724,16.96194074,16.80797308,16.81527032,16.81068566,16.80753025,16.80413165,16.80021896,16.79776585,16.79637362,16.796034,16.79683899,16.79791644,16.79939201
ISR_OCG_FO..PC,Israel,Other Coarse Grains,Per-capita food consumption [kg/p/d],105,ISR,3,OCG,211,FO..PC,0.808037048,0.792790224,0.779369808,0.76721256,0.755597696,0.74405296,0.732492172,0.721071835,0.709873769,0.699034097,0.691983802,0.685049504,0.678233443,0.671438986,0.664747866,0.658130779,0.651581387,0.645101011,0.638682675,0.632329978,0.626035325
ISR_OOS_FO..PC,Israel,Other Oilseeds,Per-capita food consumption [kg/p/d],105,ISR,10,OOS,211,FO..PC,1.499378063,1.389038714,1.447352651,1.367239032,1.346540341,1.325966625,1.360297095,1.285012275,1.265056355,1.245739122,1.239513639,1.232842006,1.225838206,1.218548842,1.211035712,1.203342715,1.195487552,1.187476967,1.179335713,1.171086898,1.16274898
ISR_PK_FO..PC,Israel,Ovine,Per-capita food consumption [kg/p/d],105,ISR,16,PK,211,FO..PC,2.014123702,1.961215931,1.994621458,1.643450642,1.550773157,1.534717349,1.537629917,1.388584073,1.386137542,1.364971416,1.344663018,1.325169578,1.306350869,1.288143245,1.270469554,1.253273882,1.236529194,1.22022059,1.204315298,1.188783153,1.173599477
ISR_PS_FO..PC,Israel,Pork,Per-capita food consumption [kg/p/d],105,ISR,6,PS,211,FO..PC,7.291852825,7.605326908,8.890254149,10.02018438,10.17105102,10.32244339,10.47306643,10.6250467,10.77964811,10.93913771,11.0402602,11.15124838,11.25991539,11.37304881,11.48571993,11.60068221,11.71780145,11.83601152,11.95585104,12.07687794,12.19953174
ISR_PT_FO..PC,Israel,Poultry,Per-capita food consumption [kg/p/d],105,ISR,17,PT,211,FO..PC,64.02239778,64.37873621,64.79970091,58.54996208,63.31958965,66.22798631,69.98668566,67.71816843,66.24350463,65.43516956,65.89176924,66.38183601,66.862485,67.35536884,67.84013503,68.32565532,68.81295014,69.30110883,69.79318267,70.2884451,70.78599298
ISR_RI_FO..PC,Israel,Pulses,Per-capita food consumption [kg/p/d],105,ISR,4,RI,211,FO..PC,13.44340848,12.19819761,13.96915619,14.67507472,15.08563598,14.54582654,14.63613472,14.71597251,14.8352492,14.79511213,14.84007356,14.88700182,14.93451321,14.98112342,15.02788021,15.07507224,15.12239668,15.17000657,15.21786005,15.26602662,15.31407927
ISR_RT_FO..PC,Israel,Rice and products,Per-capita food consumption [kg/p/d],105,ISR,5,RT,211,FO..PC,7.72183082,8.138098447,7.785190496,8.332837761,8.277298463,8.220243212,8.160658223,8.100282886,8.040069876,7.981623033,7.905925367,7.833691372,7.762742117,7.692941368,7.623793073,7.555406883,7.487410239,7.420264647,7.353386864,7.287201955,7.221223044
ISR_SB_FO..PC,Israel,Roots and Tubers,Per-capita food consumption [kg/p/d],105,ISR,9,SB,211,FO..PC,0.134662742,0.132121795,0.129885227,0.127859171,0.125923506,0.123999527,0.122072874,0.120169627,0.118303423,0.116496946,0.114763674,0.113099957,0.111493827,0.109939851,0.108431445,0.106963837,0.105534719,0.10414282,0.102785342,0.101459712,0.100163823
ISR_SH_FO..PC,Israel,Soybeans,Per-capita food consumption [kg/p/d],105,ISR,15,SH,211,FO..PC,1.653604609,1.870567167,1.8126003,1.667641597,1.830071492,1.58940114,1.4746159,1.513812841,1.561214777,1.55173932,1.560411286,1.567574923,1.5756607,1.583629352,1.591553195,1.599484028,1.607393107,1.615457021,1.623564741,1.631691302,1.639910791
ISR_SU_FO..PC,Israel,Sugar,Per-capita food consumption [kg/p/d],105,ISR,7,SU,211,FO..PC,61.81019865,61.70087845,61.43571249,64.1853039,64.97652892,65.09975181,64.57655018,64.17058079,66.24991667,66.86924697,67.19383401,67.53503189,67.88164598,68.21536841,68.55022887,68.89143472,69.24406112,69.59296838,69.93643506,70.28365929,70.63140291
ISR_VL_FO..PC,Israel,Vegetable Oils,Per-capita food consumption [kg/p/d],105,ISR,12,VL,211,FO..PC,13.78419579,13.46275464,13.81248322,14.82634846,12.59034985,18.62131222,18.32579018,18.37952649,18.55238166,18.33561875,18.34990721,18.43041689,18.51244,18.59439121,18.67528682,18.75329464,18.83303218,18.91368164,18.99482934,19.07699296,19.15943033
ISR_WT_FO..PC,Israel,Wheat and products,Per-capita food consumption [kg/p/d],105,ISR,2,WT,211,FO..PC,131.5654989,131.7254299,131.4438498,131.4392277,128.6938226,130.323503,130.1296832,130.2638755,130.2520682,130.4765793,130.4159375,130.3622309,130.3051082,130.2435479,130.1873802,130.1291955,130.0719461,130.014435,129.9570098,129.8989695,129.8420507
JAM_BT_FO..PC,Jamaica,Bovine,Per-capita food consumption [kg/p/d],109,JAM,19,BT,211,FO..PC,0.41690864,0.434721551,0.427887302,0.43138472,0.431537455,0.440834374,0.492143169,0.511277502,0.524666266,0.508332246,0.518673442,0.527224416,0.535813054,0.544995056,0.554087904,0.563598412,0.573202358,0.583013628,0.593033595,0.60317158,0.613500131
JAM_BV_FO..PC,Jamaica,Butter,Per-capita food consumption [kg/p/d],109,JAM,14,BV,211,FO..PC,2.684375454,2.792308892,2.94838216,3.041762509,2.848916327,2.630695755,2.6380791,2.624343236,2.547138538,2.523243067,2.529309312,2.541190848,2.554284716,2.566857992,2.581282717,2.5965174,2.610081174,2.624391292,2.63991332,2.656428391,2.673866371
JAM_CN_FO..PC,Jamaica,Coconuts,Per-capita food consumption [kg/p/d],109,JAM,11,CN,211,FO..PC,0.354961119,0.353420216,0.351989735,0.35065488,0.349395399,0.348197407,0.347058938,0.345984957,0.34498497,0.344075471,0.343269862,0.342568063,0.341970824,0.341478149,0.341089256,0.340805738,0.34062846,0.340559554,0.340599568,0.340742798,0.340990978
JAM_EG_FO..PC,Jamaica,Eggs,Per-capita food consumption [kg/p/d],109,JAM,20,EG,211,FO..PC,1.243991369,1.290736388,1.299431248,1.347420919,1.350446347,1.358172302,1.332648563,1.304555875,1.330315281,1.349434726,1.369966752,1.393681925,1.419203265,1.445018535,1.472109529,1.499441756,1.52827154,1.556991524,1.587624711,1.619201917,1.651484638
JAM_FH_FO..PC,Jamaica,Fish,Per-capita food consumption [kg/p/d],109,JAM,21,FH,211,FO..PC,21.57469151,21.78025562,23.7232356,22.45315267,23.72111987,22.22149632,23.04332196,23.5667711,24.66252278,26.60122264,26.39557347,26.65167652,27.27224448,27.77640601,28.24603943,28.76835791,29.15876743,29.99866057,30.76296899,31.54067528,32.31409006
JAM_HFCS_FO..PC,Jamaica,HFCS,Per-capita food consumption [kg/p/d],109,JAM,8,HFCS,211,FO..PC,0.207009173,0.206110537,0.205276297,0.204497825,0.203763311,0.203064655,0.202400714,0.20177438,0.2011912,0.200660791,0.200190969,0.199781688,0.199433385,0.199146063,0.198919265,0.19875392,0.198650534,0.198610349,0.198633685,0.198717215,0.198861951
JAM_MA_FO..PC,Jamaica,Maize and products,Per-capita food consumption [kg/p/d],109,JAM,1,MA,211,FO..PC,11.12610515,11.21345688,11.68050995,11.9825187,12.12473212,12.11916273,12.35533843,12.73707144,12.80332611,12.69224758,12.8008987,12.92297684,13.05549366,13.19211167,13.33566367,13.48414235,13.63779632,13.79753173,13.96424625,14.13670516,14.3162312
JAM_MK_FO..PC,Jamaica,Milk and Dairy,Per-capita food consumption [kg/p/d],109,JAM,18,MK,211,FO..PC,9.525569024,10.26809831,10.03658428,9.964634745,9.780618455,9.905941948,8.4431391,8.832439618,8.910060793,8.073387438,8.160739104,8.229466458,8.307491268,8.390407859,8.475279888,8.563604835,8.65758073,8.753663009,8.855705166,8.960908589,9.06883346
JAM_OCG_FO..PC,Jamaica,Other Coarse Grains,Per-capita food consumption [kg/p/d],109,JAM,3,OCG,211,FO..PC,0.000282989,0.000281264,0.000262933,0.000266891,0.000225077,0.000219104,0.000187961,0.000191366,0.000185855,0.000186238,0.000185976,0.000185817,0.000185764,0.000185625,0.000185561,0.000185516,0.000185496,0.00018549,0.000185496,0.000185499,0.000185496
JAM_OOS_FO..PC,Jamaica,Other Oilseeds,Per-capita food consumption [kg/p/d],109,JAM,10,OOS,211,FO..PC,0.549884765,0.597329127,0.635099754,0.592655324,0.564017096,0.580643146,0.601180264,0.636132692,0.679480913,0.690002927,0.700110127,0.708215281,0.717829836,0.728010809,0.737800568,0.74793788,0.758315094,0.769038186,0.779913082,0.790967257,0.80220835
JAM_PK_FO..PC,Jamaica,Ovine,Per-capita food consumption [kg/p/d],109,JAM,16,PK,211,FO..PC,2.307132848,2.470668393,2.403324786,2.548186534,2.816166292,2.800686495,2.660134634,2.680438914,2.783597582,2.815462107,2.845887083,2.890918272,2.927424741,2.963797201,3.004449215,3.046137682,3.089101261,3.133759567,3.178900058,3.227343717,3.276636087
JAM_PS_FO..PC,Jamaica,Pork,Per-capita food consumption [kg/p/d],109,JAM,6,PS,211,FO..PC,2.958227173,3.095158579,3.183476397,3.267447081,3.355146287,3.40897546,3.464737045,3.529082369,3.599043882,3.677418649,3.737409167,3.809989663,3.880834469,3.9568436,4.032798626,4.111447771,4.193306222,4.276323588,4.362290861,4.449918772,4.539633822
JAM_PT_FO..PC,Jamaica,Poultry,Per-capita food consumption [kg/p/d],109,JAM,17,PT,211,FO..PC,54.22597445,54.848142,52.26428566,53.85420478,54.07407082,54.38167181,52.63014347,52.8513068,53.34340469,53.6426243,54.04848735,54.44954583,54.87283998,55.30862224,55.76544935,56.22890738,56.70875922,57.20099394,57.73094655,58.27666157,58.83460136
JAM_RI_FO..PC,Jamaica,Pulses,Per-capita food consumption [kg/p/d],109,JAM,4,RI,211,FO..PC,28.43289925,28.73930095,29.12334339,29.39145236,29.74958292,29.92520106,29.34152982,28.9430495,29.13922662,29.6426041,30.0865191,30.55917421,31.05122027,31.53487678,32.02539766,32.53161703,33.04884767,33.5780959,34.12128455,34.67696534,35.2361973
JAM_RT_FO..PC,Jamaica,Rice and products,Per-capita food consumption [kg/p/d],109,JAM,5,RT,211,FO..PC,16.72412948,16.77256073,16.77861901,18.08458679,18.45217487,18.95491908,19.45075089,19.99215996,20.42199805,20.8753865,21.2265016,21.63997391,22.06763573,22.51219588,22.96711221,23.43557194,23.9116328,24.40284525,24.90069336,25.41128786,25.92627377
JAM_SB_FO..PC,Jamaica,Roots and Tubers,Per-capita food consumption [kg/p/d],109,JAM,9,SB,211,FO..PC,3.19465E-05,3.18078E-05,3.16791E-05,3.15589E-05,3.14456E-05,3.13378E-05,3.12353E-05,3.11386E-05,3.10486E-05,3.09668E-05,3.08943E-05,3.08311E-05,3.07774E-05,3.0733E-05,3.0698E-05,3.06725E-05,3.06566E-05,3.06504E-05,3.0654E-05,3.06669E-05,3.06892E-05
JAM_SH_FO..PC,Jamaica,Soybeans,Per-capita food consumption [kg/p/d],109,JAM,15,SH,211,FO..PC,1.140472025,1.187420914,1.12843617,1.00547847,0.978920336,0.952061685,0.952555574,0.96866082,0.951865293,0.949527878,0.951544111,0.947295049,0.947101252,0.946616484,0.945963169,0.945464232,0.945054405,0.945305881,0.94598654,0.946859051,0.948111892
JAM_SU_FO..PC,Jamaica,Sugar,Per-capita food consumption [kg/p/d],109,JAM,7,SU,211,FO..PC,37.89610239,38.58635427,39.39593667,40.15874802,39.15646017,37.77086788,36.61179963,36.68269723,36.00316821,36.35030183,36.45910401,36.60716224,36.76902562,36.89700612,37.02466664,37.16823881,37.34201785,37.50396982,37.65138287,37.80620129,37.95946881
JAM_VL_FO..PC,Jamaica,Vegetable Oils,Per-capita food consumption [kg/p/d],109,JAM,12,VL,211,FO..PC,9.745086221,9.593645999,10.2435484,10.20458966,10.8165187,9.488944623,9.685829275,9.565772977,9.310923697,9.676116813,10.16075872,10.24603968,10.34181453,10.44496167,10.54757747,10.64765146,10.7536717,10.86388932,10.97883446,11.09806175,11.22011585
JAM_WT_FO..PC,Jamaica,Wheat and products,Per-capita food consumption [kg/p/d],109,JAM,2,WT,211,FO..PC,77.70200157,78.86662898,80.34482173,79.93911772,80.85474939,77.77656893,77.64231356,79.84091843,84.64950642,84.8616799,85.43862351,86.0309219,86.62950012,87.22140849,87.84083382,88.46156681,89.09973687,89.74405797,90.40131658,91.06129469,91.72909896
JOR_BT_FO..PC,Jordan,Bovine,Per-capita food consumption [kg/p/d],112,JOR,19,BT,211,FO..PC,0.463607585,0.406173644,0.401562023,0.380314963,0.434951231,0.408564776,0.387552624,0.428173796,0.380193984,0.372456414,0.377422955,0.378471805,0.379994083,0.38226097,0.384729007,0.386887086,0.388407679,0.389358053,0.389770784,0.389745311,0.389380736
JOR_BV_FO..PC,Jordan,Butter,Per-capita food consumption [kg/p/d],112,JOR,14,BV,211,FO..PC,5.090925824,5.119049639,4.937513471,4.711501969,4.601683536,4.503881736,4.396180903,4.462662068,4.555177886,4.564618613,4.60906432,4.673871544,4.756509523,4.846167145,4.937133169,5.024140601,5.103969388,5.174918206,5.234914511,5.289754284,5.344672142
JOR_CN_FO..PC,Jordan,Coconuts,Per-capita food consumption [kg/p/d],112,JOR,11,CN,211,FO..PC,0.139229418,0.132014197,0.125116151,0.11885711,0.113516324,0.109178628,0.105755178,0.103067786,0.100971326,0.099306898,0.097956029,0.096895906,0.096104186,0.095475105,0.09488634,0.094248521,0.093523763,0.092715546,0.091830255,0.090890016,0.089911373
JOR_EG_FO..PC,Jordan,Eggs,Per-capita food consumption [kg/p/d],112,JOR,20,EG,211,FO..PC,4.298247245,3.954834279,3.758770116,3.483858031,3.417553024,3.201541245,3.24772624,3.149099862,3.108916417,3.089868031,3.072008927,3.077786705,3.086684606,3.098434458,3.114102629,3.12512615,3.131590279,3.132981891,3.13098523,3.125832632,3.117797579
JOR_FH_FO..PC,Jordan,Fish,Per-capita food consumption [kg/p/d],112,JOR,21,FH,211,FO..PC,5.496872518,5.228623624,5.945659402,5.706106356,5.936068296,5.294661923,5.3112751,5.268098733,5.429044335,5.412893727,5.59020524,5.601843384,5.69948773,5.809061611,5.914190408,6.029105107,6.122152281,6.234044172,6.336700359,6.431883244,6.521970829
JOR_HFCS_FO..PC,Jordan,HFCS,Per-capita food consumption [kg/p/d],112,JOR,8,HFCS,211,FO..PC,0.103223981,0.097874652,0.092760476,0.088120055,0.084160424,0.080944478,0.07840635,0.076413931,0.074859626,0.073625628,0.0726241,0.07183813,0.071251153,0.070784756,0.070348248,0.069875373,0.069338041,0.068738833,0.068082483,0.067385394,0.066659833
JOR_MA_FO..PC,Jordan,Maize and products,Per-capita food consumption [kg/p/d],112,JOR,1,MA,211,FO..PC,1.915499081,1.81042112,1.75713437,1.674464942,1.611717619,1.552533817,1.492212213,1.442949011,1.41359857,1.390296572,1.389704568,1.393835968,1.402829755,1.41430704,1.425876675,1.435360161,1.44207355,1.446236531,1.448093108,1.448172462,1.446954824
JOR_MK_FO..PC,Jordan,Milk and Dairy,Per-capita food consumption [kg/p/d],112,JOR,18,MK,211,FO..PC,7.897983855,7.94293556,8.564092398,7.809346684,8.076885135,7.734640455,7.370086703,7.809103565,7.104850226,6.846743683,6.89563416,6.972587851,7.061162843,7.159993434,7.267395669,7.367485705,7.457651725,7.537651887,7.609117082,7.673439141,7.731857258
JOR_OCG_FO..PC,Jordan,Other Coarse Grains,Per-capita food consumption [kg/p/d],112,JOR,3,OCG,211,FO..PC,2.63990528,2.218181267,2.33078306,2.119662742,1.9038149,1.630527469,1.45357863,1.671570041,1.46264346,1.345257028,1.341137148,1.342298646,1.34819288,1.356143451,1.364326255,1.370584986,1.374202678,1.375407763,1.374385685,1.371706491,1.36774703
JOR_OOS_FO..PC,Jordan,Other Oilseeds,Per-capita food consumption [kg/p/d],112,JOR,10,OOS,211,FO..PC,1.31733E-17,1.37405E-17,1.32989E-17,1.29712E-17,1.20301E-17,1.13637E-17,1.10074E-17,1.07276E-17,1.05094E-17,1.03362E-17,1.0329E-17,1.03234E-17,1.0369E-17,1.044E-17,1.05015E-17,1.05496E-17,1.0578E-17,1.05897E-17,1.05837E-17,1.05649E-17,1.05367E-17
JOR_PK_FO..PC,Jordan,Ovine,Per-capita food consumption [kg/p/d],112,JOR,16,PK,211,FO..PC,8.82891E-06,8.26719E-06,8.41054E-06,8.69928E-06,8.95431E-06,7.3237E-06,6.64223E-06,6.60664E-06,7.3536E-06,7.06966E-06,6.97349E-06,6.89802E-06,6.84166E-06,6.79688E-06,6.75496E-06,6.70956E-06,6.65796E-06,6.60042E-06,6.5374E-06,6.47046E-06,6.40079E-06
JOR_PS_FO..PC,Jordan,Pork,Per-capita food consumption [kg/p/d],112,JOR,6,PS,211,FO..PC,6.750875367,6.960056013,6.998979489,6.966507745,6.491407728,6.767973881,6.818671875,6.797791814,6.832105008,6.893873118,6.973011611,7.091597818,7.231552062,7.390248194,7.550618479,7.704042144,7.846690767,7.977532349,8.098408041,8.211123464,8.318181559
JOR_PT_FO..PC,Jordan,Poultry,Per-capita food consumption [kg/p/d],112,JOR,17,PT,211,FO..PC,26.45136894,27.38184884,27.00500428,25.85833202,24.63865621,23.84540532,24.29600345,24.69956061,23.25737431,23.77920109,24.02052791,24.36418307,24.76088404,25.20333484,25.6680717,26.12357748,26.55824043,26.97213601,27.36885949,27.75074181,28.11963335
JOR_RI_FO..PC,Jordan,Pulses,Per-capita food consumption [kg/p/d],112,JOR,4,RI,211,FO..PC,23.05858921,22.84239842,22.41707815,21.09280234,20.21411516,19.22547071,18.34545271,18.55699873,18.71752697,18.89722611,19.11476369,19.40441858,19.76282264,20.16431688,20.57123057,20.95658009,21.30670964,21.62405818,21.91118983,22.1754976,22.42250367
JOR_RT_FO..PC,Jordan,Rice and products,Per-capita food consumption [kg/p/d],112,JOR,5,RT,211,FO..PC,3.348187749,3.611795889,3.34917035,3.154967622,3.172367234,3.190707968,3.149989852,3.097090515,3.075975097,3.06809023,3.059502435,3.065528225,3.081861565,3.104539533,3.127055606,3.145274471,3.157171337,3.16384162,3.16500147,3.162492905,3.156561426
JOR_SB_FO..PC,Jordan,Roots and Tubers,Per-capita food consumption [kg/p/d],112,JOR,9,SB,211,FO..PC,1.25306E-05,1.18813E-05,1.12605E-05,1.06971E-05,1.02165E-05,9.82608E-06,9.51797E-06,9.2761E-06,9.08742E-06,8.93762E-06,8.81604E-06,8.72063E-06,8.64938E-06,8.59276E-06,8.53977E-06,8.48237E-06,8.41714E-06,8.3444E-06,8.26472E-06,8.1801E-06,8.09202E-06
