"iso3","country","nutrient","sev_base","sev_high","sev_delta"
"MDA","Moldova","Calcium",81.2003926440036,80.916190830276,-0.284201813727571
"MDA","Moldova","DHA+EPA fatty acids",14.9782044014512,8.32899780437609,-6.64920659707506
"MDA","Moldova","Iron",13.4907794189763,13.1636177663603,-0.32716165261596
"MDA","Moldova","Vitamin A",37.7686361347099,37.92616219325,0.157526058540075
"MDA","Moldova","Vitamin B-12",8.82947198615347,6.91427481595113,-1.91519717020234
"MDA","Moldova","Zinc",5.10136243933417,4.96145782854521,-0.139904610788968
"MDG","Madagascar","Calcium",98.1228800623007,98.118493374404,-0.00438668789669805
"MDG","Madagascar","DHA+EPA fatty acids",85.2634653485638,85.0181605394736,-0.245304809090156
"MDG","Madagascar","Iron",36.4229037057198,36.298351384561,-0.124552321158818
"MDG","Madagascar","Vitamin A",54.2753657383597,54.2055759670021,-0.0697897713575734
"MDG","Madagascar","Vitamin B-12",40.1769311386851,39.9336460509461,-0.243285087738969
"MDG","Madagascar","Zinc",8.09996497215115,8.020652600347,-0.0793123718041537
"MDV","Maldives","Calcium",47.2792037033828,42.1584499159577,-5.12075378742508
"MDV","Maldives","DHA+EPA fatty acids",0,0,0
"MDV","Maldives","Iron",0.672423423158171,0.48844791900119,-0.18397550415698
"MDV","Maldives","Vitamin A",49.5911019607476,49.6152612770447,0.0241593162970664
"MDV","Maldives","Vitamin B-12",0,0,0
"MDV","Maldives","Zinc",2.52790542499775,1.93372758401313,-0.594177840984618
"MEX","Mexico","Calcium",72.7562519773875,72.4100095721404,-0.34624240524708
"MEX","Mexico","DHA+EPA fatty acids",32.6436209725452,29.2875905251882,-3.35603044735702
"MEX","Mexico","Iron",5.56105055230515,5.49410451745583,-0.0669460348493213
"MEX","Mexico","Vitamin A",5.8352941230936,6.08643002245275,0.251135899359145
"MEX","Mexico","Vitamin B-12",1.31362025515863e-09,6.91660064442817e-10,-6.21960190715811e-10
"MEX","Mexico","Zinc",0.113963382127464,0.111489080849493,-0.00247430127797106
"MHL","Marshall Islands","Calcium",98.1073435036375,97.9426568810397,-0.164686622597841
"MHL","Marshall Islands","DHA+EPA fatty acids",0,0,0
"MHL","Marshall Islands","Iron",91.2146284874879,90.3673926305499,-0.84723585693806
"MHL","Marshall Islands","Vitamin A",96.5636308397065,96.558451441282,-0.00517939842451724
"MHL","Marshall Islands","Vitamin B-12",0.499536368363676,0.142237338215107,-0.35729903014857
"MHL","Marshall Islands","Zinc",82.741106899163,82.0121568531194,-0.728950046043598
"MKD","North Macedonia","Calcium",47.8554209343726,47.8052340677225,-0.0501868666500307
"MKD","North Macedonia","DHA+EPA fatty acids",78.9799057560149,77.1950621719784,-1.78484358403651
"MKD","North Macedonia","Iron",0.15143870641966,0.148874911720499,-0.00256379469916142
"MKD","North Macedonia","Vitamin A",0.45291453653958,0.461528195104341,0.00861365856476061
"MKD","North Macedonia","Vitamin B-12",4.9844007002923,4.77149184090559,-0.212908859386708
"MKD","North Macedonia","Zinc",0.0175141415016695,0.0171068515936186,-0.000407289908050943
"MLI","Mali","Calcium",82.3703326195506,82.1900931374094,-0.180239482141255
"MLI","Mali","DHA+EPA fatty acids",68.3478296330673,67.1523008965762,-1.19552873649113
"MLI","Mali","Iron",14.0099144017158,13.9617116270636,-0.0482027746521664
"MLI","Mali","Vitamin A",18.610807045814,18.5406845992364,-0.0701224465776526
"MLI","Mali","Vitamin B-12",0.00186545531403869,0.0015894812139817,-0.000275974100056986
"MLI","Mali","Zinc",5.26516354954204,5.17813557530111,-0.0870279742409342
"MLT","Malta","Calcium",53.4081450761572,53.0573064595953,-0.350838616561881
"MLT","Malta","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"MLT","Malta","Iron",2.49545577599691,2.44194777982605,-0.0535079961708547
"MLT","Malta","Vitamin A",31.7274344494681,31.7426066488691,0.0151721994010089
"MLT","Malta","Vitamin B-12",0.0937644854584949,0.073823058825901,-0.019941426632594
"MLT","Malta","Zinc",0.0108954825240846,0.0102952701998519,-0.000600212324232772
"MMR","Myanmar (Burma)","Calcium",79.59000713223,77.1180918001416,-2.47191533208841
"MMR","Myanmar (Burma)","DHA+EPA fatty acids",0,0,0
"MMR","Myanmar (Burma)","Iron",6.72133690329844,6.40608133828369,-0.315255565014745
"MMR","Myanmar (Burma)","Vitamin A",11.9397934839183,11.5286307266926,-0.411162757225676
"MMR","Myanmar (Burma)","Vitamin B-12",1.70757819134741e-09,2.19729592290007e-10,-1.4878485990574e-09
"MMR","Myanmar (Burma)","Zinc",0.470483531507283,0.41176312684847,-0.0587204046588135
"MNE","Montenegro","Calcium",1.41548705774259,1.32088220853755,-0.0946048492050379
"MNE","Montenegro","DHA+EPA fatty acids",7.47642641080434,3.63558023233479,-3.84084617846955
"MNE","Montenegro","Iron",0.0423647457610798,0.0388131989427991,-0.0035515468182808
"MNE","Montenegro","Vitamin A",0.390649633031646,0.39979791918141,0.00914828614976512
"MNE","Montenegro","Vitamin B-12",8.92699914860844e-16,1.06136321876282e-16,-7.86563592984562e-16
"MNE","Montenegro","Zinc",0,0,0
"MNG","Mongolia","Calcium",56.1672454376518,56.3289093394117,0.16166390175987
"MNG","Mongolia","DHA+EPA fatty acids",96.0673940617685,95.9661440924739,-0.101249969294578
"MNG","Mongolia","Iron",12.2433244217881,12.2817516218196,0.0384272000314792
"MNG","Mongolia","Vitamin A",9.46185957115415e-16,1.10368890354425e-15,1.57502946428839e-16
"MNG","Mongolia","Vitamin B-12",0,0,0
"MNG","Mongolia","Zinc",0.828272040065009,0.84976674264733,0.021494702582321
"MOZ","Mozambique","Calcium",97.4675933467075,97.4419388140667,-0.0256545326408496
"MOZ","Mozambique","DHA+EPA fatty acids",40.1374027036907,37.7575045426881,-2.37989816100263
"MOZ","Mozambique","Iron",77.6121308449592,77.4025971498931,-0.20953369506613
"MOZ","Mozambique","Vitamin A",62.0793828603834,62.026464951772,-0.0529179086114448
"MOZ","Mozambique","Vitamin B-12",66.0619904076972,65.4037412711867,-0.658249136510476
"MOZ","Mozambique","Zinc",76.5782789153838,76.3219610847248,-0.256317830659012
"MRT","Mauritania","Calcium",89.4799721576523,88.9052135167327,-0.574758640919644
"MRT","Mauritania","DHA+EPA fatty acids",59.2146008350084,51.8125267585623,-7.40207407644602
"MRT","Mauritania","Iron",0.000135662560177395,0.00010342710592456,-3.22354542528352e-05
"MRT","Mauritania","Vitamin A",51.5273229106404,51.521702412367,-0.00562049827344628
"MRT","Mauritania","Vitamin B-12",9.56609955911325e-06,1.94319946663685e-06,-7.62290009247638e-06
"MRT","Mauritania","Zinc",0.00866447691482128,0.00722561994197896,-0.00143885697284232
"MUS","Mauritius","Calcium",78.8263500811393,78.1732575886984,-0.653092492440877
"MUS","Mauritius","DHA+EPA fatty acids",33.2320521601179,29.018272839242,-4.21377932087585
"MUS","Mauritius","Iron",0.00775708066888576,0.00583362376012216,-0.00192345690876361
"MUS","Mauritius","Vitamin A",31.5960176447554,31.53331082504,-0.0627068197153397
"MUS","Mauritius","Vitamin B-12",0.195261127306712,0.118162664999979,-0.0770984623067329
"MUS","Mauritius","Zinc",0.0820256749793288,0.0679726605629151,-0.0140530144164137
"MWI","Malawi","Calcium",95.7005574064698,95.617827521965,-0.0827298845048016
"MWI","Malawi","DHA+EPA fatty acids",53.0738006164048,50.8811583518535,-2.19264226455123
"MWI","Malawi","Iron",4.51796732580713,4.46279295018635,-0.0551743756207799
"MWI","Malawi","Vitamin A",8.87498862576077e-12,7.05278134339365e-12,-1.82220728236713e-12
"MWI","Malawi","Vitamin B-12",49.729782927381,48.9189838913999,-0.810799035981148
"MWI","Malawi","Zinc",0.243785909610441,0.232037221082562,-0.0117486885278787
"MYS","Malaysia","Calcium",84.5798046071438,82.8796539806032,-1.70015062654064
"MYS","Malaysia","DHA+EPA fatty acids",0,0,0
"MYS","Malaysia","Iron",3.16995085353726,2.99687366952751,-0.173077184009744
"MYS","Malaysia","Vitamin A",36.1900836164243,36.9911180853273,0.801034468903083
"MYS","Malaysia","Vitamin B-12",4.68659191217773e-10,1.57330249301458e-11,-4.52926166287627e-10
"MYS","Malaysia","Zinc",4.34849934546144,4.04264263340865,-0.3058567120528
"NAM","Namibia","Calcium",96.674823025355,96.6456451219981,-0.0291779033569526
"NAM","Namibia","DHA+EPA fatty acids",66.9345209068149,63.9362678034643,-2.99825310335056
"NAM","Namibia","Iron",2.80210141985514,2.75619979802893,-0.0459016218262084
"NAM","Namibia","Vitamin A",67.3214364356013,67.2805798641987,-0.0408565714025908
"NAM","Namibia","Vitamin B-12",10.4099726626345,9.89299784837853,-0.516974814255994
"NAM","Namibia","Zinc",9.11158604317852,8.8981070356609,-0.213479007517618
"NER","Niger","Calcium",96.2561646210959,96.2362221578414,-0.0199424632545625
"NER","Niger","DHA+EPA fatty acids",84.1917831042694,84.0993399001745,-0.0924432040949493
"NER","Niger","Iron",12.6836812850605,12.6407670423253,-0.0429142427351865
"NER","Niger","Vitamin A",35.333957060636,35.3012865108045,-0.0326705498315312
"NER","Niger","Vitamin B-12",10.029327011394,9.88511149047386,-0.144215520920122
"NER","Niger","Zinc",44.6311833691441,44.4438646494153,-0.187318719728843
"NGA","Nigeria","Calcium",99.5748892736806,99.5576724100647,-0.0172168636159483
"NGA","Nigeria","DHA+EPA fatty acids",58.0443403993707,53.6120786217071,-4.43226177766357
"NGA","Nigeria","Iron",6.15483865553199,6.13719484761836,-0.0176438079136313
"NGA","Nigeria","Vitamin A",71.1555413779623,71.2118004076619,0.0562590296996795
"NGA","Nigeria","Vitamin B-12",73.3983820128901,72.8691271047204,-0.529254908169684
"NGA","Nigeria","Zinc",5.38350255512141,5.35547089157822,-0.0280316635431981
"NIC","Nicaragua","Calcium",87.0418617118871,86.9485389156188,-0.093322796268253
"NIC","Nicaragua","DHA+EPA fatty acids",81.7956726582738,79.3397292070198,-2.45594345125392
"NIC","Nicaragua","Iron",18.0040134578171,17.8356392133033,-0.168374244513745
"NIC","Nicaragua","Vitamin A",49.1275656238687,49.3488376478689,0.221272024000159
"NIC","Nicaragua","Vitamin B-12",2.05666126065768,1.87962009594731,-0.177041164710369
"NIC","Nicaragua","Zinc",11.0084082087931,10.855336839744,-0.153071369049065
"NLD","Netherlands","Calcium",52.2370736223519,51.8843692215275,-0.352704400824363
"NLD","Netherlands","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"NLD","Netherlands","Iron",2.33432627320574,2.28448501136925,-0.0498412618364876
"NLD","Netherlands","Vitamin A",30.3146383920566,30.329941203598,0.0153028115413973
"NLD","Netherlands","Vitamin B-12",0.0937644854584949,0.073823058825901,-0.019941426632594
"NLD","Netherlands","Zinc",0.0082083374529861,0.00769541742801724,-0.000512920024968867
"NOR","Norway","Calcium",32.0243740686242,29.7346328130859,-2.28974125553834
"NOR","Norway","DHA+EPA fatty acids",0,0,0
"NOR","Norway","Iron",0.0118880728972329,0.00849820271225556,-0.00338987018497736
"NOR","Norway","Vitamin A",19.2149025408747,19.724627669187,0.509725128312364
"NOR","Norway","Vitamin B-12",3.89581443913404e-15,1.34410684529302e-17,-3.88237337068111e-15
"NOR","Norway","Zinc",0.00165391007845409,0.001494103293959,-0.000159806784495091
"NPL","Nepal","Calcium",93.3979246540077,93.3269959694599,-0.070928684547778
"NPL","Nepal","DHA+EPA fatty acids",82.749758813168,81.2753119545751,-1.47444685859285
"NPL","Nepal","Iron",6.91503373032111,6.86617781271979,-0.0488559176013188
"NPL","Nepal","Vitamin A",64.1352768738223,64.0611171191967,-0.0741597546255797
"NPL","Nepal","Vitamin B-12",3.38364656799572,3.246593366367,-0.137053201628717
"NPL","Nepal","Zinc",1.52118933493343,1.49305361941615,-0.0281357155172765
"NZL","New Zealand","Calcium",85.2297465577323,85.1182277367626,-0.111518820969727
"NZL","New Zealand","DHA+EPA fatty acids",0.0886344060226972,0,-0.0886344060226972
"NZL","New Zealand","Iron",1.09248643646577,1.08257696780611,-0.00990946865966793
"NZL","New Zealand","Vitamin A",0.178684121187645,0.195516525461905,0.0168324042742599
"NZL","New Zealand","Vitamin B-12",0.0312262900688954,0.0274877729014311,-0.00373851716746433
"NZL","New Zealand","Zinc",0.235119393196343,0.237827959588442,0.00270856639209937
"OMN","Oman","Calcium",50.314757041126,49.4445155303154,-0.870241510810612
"OMN","Oman","DHA+EPA fatty acids",0,0,0
"OMN","Oman","Iron",1.97736768422548,1.916337302829,-0.0610303813964792
"OMN","Oman","Vitamin A",32.7408328632356,32.8225789011038,0.081746037868202
"OMN","Oman","Vitamin B-12",0.00544729865182612,0.00215567540543124,-0.00329162324639488
"OMN","Oman","Zinc",0.0401986269840787,0.0375971026221338,-0.00260152436194463
"PAK","Pakistan","Calcium",87.3172179578504,87.2917148335169,-0.0255031243334772
"PAK","Pakistan","DHA+EPA fatty acids",93.8797128681487,93.5580853613854,-0.321627506763287
"PAK","Pakistan","Iron",19.4092499335688,19.3978412442853,-0.011408689283445
"PAK","Pakistan","Vitamin A",58.6868286907611,58.717180315667,0.0303516249058186
"PAK","Pakistan","Vitamin B-12",7.02400328979135,6.98496877270898,-0.0390345170823742
"PAK","Pakistan","Zinc",37.8645459352238,37.8610257629444,-0.00352017227944952
"PAN","Panama","Calcium",75.292308812812,74.8656482625177,-0.426660550294296
"PAN","Panama","DHA+EPA fatty acids",22.4095689376083,17.7907981462653,-4.61877079134296
"PAN","Panama","Iron",9.77219360565343,9.52855704590518,-0.24363655974826
"PAN","Panama","Vitamin A",15.3559709772346,15.7045901451244,0.348619167889783
"PAN","Panama","Vitamin B-12",5.99564180046538e-10,2.85326016973731e-10,-3.14238163072807e-10
"PAN","Panama","Zinc",0.941412724401903,0.89356563251278,-0.047847091889123
"PER","Peru","Calcium",83.3808564981134,82.5657761739026,-0.815080324210794
"PER","Peru","DHA+EPA fatty acids",0.63758887034881,0,-0.63758887034881
"PER","Peru","Iron",4.55105014559113,4.48766689451278,-0.0633832510783514
"PER","Peru","Vitamin A",3.99293045871848e-06,6.247079924212e-06,2.25414946549353e-06
"PER","Peru","Vitamin B-12",0,0,0
"PER","Peru","Zinc",4.19677154640022e-06,2.29806340018124e-06,-1.89870814621898e-06
"PHL","Philippines","Calcium",95.6679978483145,95.3741878225419,-0.293810025772576
"PHL","Philippines","DHA+EPA fatty acids",9.06658557612866,5.90404465898547,-3.16254091714319
"PHL","Philippines","Iron",13.8366263634003,13.5179810334711,-0.318645329929198
"PHL","Philippines","Vitamin A",81.0789829929614,81.3481415172106,0.269158524249182
"PHL","Philippines","Vitamin B-12",2.49211608945082,1.41467013757697,-1.07744595187385
"PHL","Philippines","Zinc",8.63157566546546,8.40109611513352,-0.230479550331941
"PLW","Palau","Calcium",99.2710779687851,99.2603833445178,-0.010694624267202
"PLW","Palau","DHA+EPA fatty acids",0,0,0
"PLW","Palau","Iron",84.5988683490272,83.0481128462552,-1.550755502772
"PLW","Palau","Vitamin A",96.5483992249332,96.5422405773678,-0.00615864756546038
"PLW","Palau","Vitamin B-12",46.3664688402204,42.5914144981647,-3.77505434205571
"PLW","Palau","Zinc",58.7437541540282,56.6231826151996,-2.12057153882861
"PNG","Papua New Guinea","Calcium",99.3297123929671,99.3235960082237,-0.00611638474333809
"PNG","Papua New Guinea","DHA+EPA fatty acids",32.8896308037422,29.7603675379778,-3.12926326576444
"PNG","Papua New Guinea","Iron",94.8783429937927,94.5605831136396,-0.317759880153155
"PNG","Papua New Guinea","Vitamin A",96.6214520930115,96.6200643034027,-0.00138778960881893
"PNG","Papua New Guinea","Vitamin B-12",9.14523838232586,5.49815322831101,-3.64708515401486
"PNG","Papua New Guinea","Zinc",88.5845809336343,88.4150128738226,-0.169568059811719
"POL","Poland","Calcium",52.7813326347592,52.4209356480715,-0.360396986687754
"POL","Poland","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"POL","Poland","Iron",2.58814194385793,2.53308506016403,-0.0550568836938946
"POL","Poland","Vitamin A",30.9586246055815,30.9740055430486,0.0153809374671594
"POL","Poland","Vitamin B-12",0.0937644854584949,0.073823058825901,-0.019941426632594
"POL","Poland","Zinc",0.00811582010827986,0.00763095847543268,-0.000484861632847156
"PRI","Puerto Rico","Calcium",96.8760312946617,96.8738964243486,-0.00213487031308333
"PRI","Puerto Rico","DHA+EPA fatty acids",90.6870118079197,90.6565333165252,-0.0304784913944891
"PRI","Puerto Rico","Iron",89.2373137861487,89.2308054117967,-0.00650837435200415
"PRI","Puerto Rico","Vitamin A",92.4070123971823,92.4069509470988,-6.14500835492748e-05
"PRI","Puerto Rico","Vitamin B-12",79.8647319323535,79.8457716010943,-0.0189603312591327
"PRI","Puerto Rico","Zinc",81.8762403992089,81.8645891204281,-0.011651278780856
"PRK","North Korea","Calcium",99.267656834472,99.2601273157881,-0.00752951868389964
"PRK","North Korea","DHA+EPA fatty acids",15.139533119293,11.54497693055,-3.59455618874305
"PRK","North Korea","Iron",84.5941944496816,84.4976069517644,-0.0965874979171901
"PRK","North Korea","Vitamin A",92.6086351908686,92.6068980297161,-0.00173716115248652
"PRK","North Korea","Vitamin B-12",75.7363398071124,74.8083921326302,-0.927947674482193
"PRK","North Korea","Zinc",87.7789052013693,87.6735458136419,-0.105359387727396
"PRT","Portugal","Calcium",53.0162124009619,52.663667733253,-0.352544667708945
"PRT","Portugal","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"PRT","Portugal","Iron",6.10112962711924,6.00295504047562,-0.0981745866436233
"PRT","Portugal","Vitamin A",31.4274290033933,31.4426489114351,0.0152199080417269
"PRT","Portugal","Vitamin B-12",0.0937644854584949,0.073823058825901,-0.019941426632594
"PRT","Portugal","Zinc",0.536073266017434,0.505740059607661,-0.0303332064097733
"PRY","Paraguay","Calcium",97.7655887177731,97.7339157958532,-0.0316729219198965
"PRY","Paraguay","DHA+EPA fatty acids",84.6791940952937,83.5864689913589,-1.09272510393479
"PRY","Paraguay","Iron",11.0648743338014,11.0383315236665,-0.0265428101348855
"PRY","Paraguay","Vitamin A",2.13389878913792e-06,2.1133659994836e-06,-2.05327896543187e-08
"PRY","Paraguay","Vitamin B-12",0,0,0
"PRY","Paraguay","Zinc",0.0280084218141523,0.0270552470289601,-0.00095317478519227
"PSE","Palestinian Territories","Calcium",97.0124252067495,97.0074808663498,-0.00494434039969
"PSE","Palestinian Territories","DHA+EPA fatty acids",82.1420809326075,81.2437568086947,-0.89832412391282
"PSE","Palestinian Territories","Iron",95.8797220499831,95.8619410709902,-0.0177809789928514
"PSE","Palestinian Territories","Vitamin A",92.7676680461596,92.7672478963146,-0.000420149845024653
"PSE","Palestinian Territories","Vitamin B-12",80.7857015678454,80.5949969302104,-0.190704637635002
"PSE","Palestinian Territories","Zinc",94.760588558875,94.7431514940896,-0.0174370647854055
"QAT","Qatar","Calcium",96.3367121221917,96.2886137341231,-0.0480983880686374
"QAT","Qatar","DHA+EPA fatty acids",3.79851621982685,2.70558749375237,-1.09292872607448
"QAT","Qatar","Iron",91.9103924816054,91.7509417249684,-0.159450756636998
"QAT","Qatar","Vitamin A",92.7038825835289,92.7001777052401,-0.00370487828877977
"QAT","Qatar","Vitamin B-12",57.0942246887167,55.271883945423,-1.82234074329367
"QAT","Qatar","Zinc",83.2211445283651,82.9592605057966,-0.261884022568526
"ROU","Romania","Calcium",52.5352999513232,52.1731670179949,-0.362132933328382
"ROU","Romania","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"ROU","Romania","Iron",2.56300692185927,2.50740872303694,-0.0555981988223317
"ROU","Romania","Vitamin A",31.2226067781719,31.2379657034707,0.0153589252987574
"ROU","Romania","Vitamin B-12",0.0937644854584949,0.073823058825901,-0.019941426632594
"ROU","Romania","Zinc",0.00823655529841699,0.00774807575982507,-0.000488479538591915
"RUS","Russia","Calcium",60.6577750559557,60.2814641669021,-0.376310889053647
"RUS","Russia","DHA+EPA fatty acids",0.0365070325536947,0,-0.0365070325536947
"RUS","Russia","Iron",0.262470856880212,0.255375039857187,-0.0070958170230235
"RUS","Russia","Vitamin A",0.482384251803084,0.489733177238339,0.00734892543525495
"RUS","Russia","Vitamin B-12",3.7508186524185e-17,6.60852817061228e-18,-3.08996583535725e-17
"RUS","Russia","Zinc",0.0015411007682462,0.00145559790280219,-8.55028654440141e-05
"RWA","Rwanda","Calcium",93.3559951506098,93.2595649991016,-0.0964301515081448
"RWA","Rwanda","DHA+EPA fatty acids",64.3353821133829,62.4744368041947,-1.86094530918814
"RWA","Rwanda","Iron",3.40923557162549,3.33895793038391,-0.0702776412415799
"RWA","Rwanda","Vitamin A",0.695858964929882,0.690372594480993,-0.00548637044888963
"RWA","Rwanda","Vitamin B-12",34.2371695430693,33.3761284026863,-0.861041140383059
"RWA","Rwanda","Zinc",8.83357130186747,8.65417336322782,-0.179397938639647
"SAU","Saudi Arabia","Calcium",76.4791035282664,76.2174259434128,-0.26167758485366
"SAU","Saudi Arabia","DHA+EPA fatty acids",37.42766390824,34.0081514426686,-3.41951246557146
"SAU","Saudi Arabia","Iron",0.500651461449743,0.485735713657484,-0.0149157477922596
"SAU","Saudi Arabia","Vitamin A",53.5886688890551,53.6674598828574,0.0787909938022952
"SAU","Saudi Arabia","Vitamin B-12",11.1086126327038,10.6920332919327,-0.416579340771094
"SAU","Saudi Arabia","Zinc",0.0922689653461774,0.0872705029941027,-0.00499846235207459
"SDN","Sudan","Calcium",99.2555261983342,99.2549752078859,-0.000550990448279976
"SDN","Sudan","DHA+EPA fatty acids",88.5689492119268,88.4177917960531,-0.151157415873658
"SDN","Sudan","Iron",95.7411487461551,95.7323214895146,-0.0088272566404946
"SDN","Sudan","Vitamin A",90.7725267138093,90.7721111273973,-0.000415586412023927
"SDN","Sudan","Vitamin B-12",89.6721357346643,89.6262545645709,-0.0458811700934063
"SDN","Sudan","Zinc",95.1618776670282,95.1505276176526,-0.0113500493756177
"SEN","Senegal","Calcium",99.3896200943676,99.3652934175912,-0.024326676776355
"SEN","Senegal","DHA+EPA fatty acids",20.2304365976996,18.1467626169096,-2.08367398079002
"SEN","Senegal","Iron",0,0,0
"SEN","Senegal","Vitamin A",70.6935172155782,70.6397508099881,-0.0537664055900862
"SEN","Senegal","Vitamin B-12",1.8704532142072,1.48789080390715,-0.382562410300047
"SEN","Senegal","Zinc",0,0,0
"SGP","Singapore","Calcium",98.7778044032927,98.7135006901504,-0.0643037131423895
"SGP","Singapore","DHA+EPA fatty acids",0,0,0
"SGP","Singapore","Iron",90.1408791842519,89.4005924224788,-0.740286761773132
"SGP","Singapore","Vitamin A",96.6029766692812,96.5999984284705,-0.0029782408106346
"SGP","Singapore","Vitamin B-12",10.5025891016676,7.00959241127737,-3.49299669039022
"SGP","Singapore","Zinc",71.3844602625278,70.485164731619,-0.899295530908785
"SLB","Solomon Islands","Calcium",82.2878347388037,82.1653717343615,-0.122463004442167
"SLB","Solomon Islands","DHA+EPA fatty acids",23.2490809131522,20.028695015155,-3.22038589799721
"SLB","Solomon Islands","Iron",70.5177542622574,70.3154039899802,-0.202350272277192
"SLB","Solomon Islands","Vitamin A",0.000284498184681203,0.000289318168253976,4.81998357277222e-06
"SLB","Solomon Islands","Vitamin B-12",10.0886658095998,6.95664758175832,-3.13201822784152
"SLB","Solomon Islands","Zinc",66.441619663786,66.3857558406961,-0.0558638230898907
"SLE","Sierra Leone","Calcium",99.6969473092831,99.6829478432483,-0.0139994660348599
"SLE","Sierra Leone","DHA+EPA fatty acids",4.96227723036026,2.76322728023998,-2.19904995012028
"SLE","Sierra Leone","Iron",35.0312997747523,34.6407766715868,-0.390523103165481
"SLE","Sierra Leone","Vitamin A",54.9961196079753,54.9432462367198,-0.0528733712554545
"SLE","Sierra Leone","Vitamin B-12",29.1037830424739,26.9566676391791,-2.1471154032948
"SLE","Sierra Leone","Zinc",48.8987648774274,48.3203249520146,-0.578439925412806
"SLV","El Salvador","Calcium",81.0963185925035,81.0193856868484,-0.0769329056551072
"SLV","El Salvador","DHA+EPA fatty acids",76.4157614638212,72.8749801376851,-3.5407813261362
"SLV","El Salvador","Iron",5.34282179851884,5.29813689156072,-0.0446849069581205
"SLV","El Salvador","Vitamin A",50.8669916294748,51.0779701591482,0.210978529673426
"SLV","El Salvador","Vitamin B-12",24.326747494254,23.752395510646,-0.574351983608053
"SLV","El Salvador","Zinc",4.59308716236322,4.53972608654991,-0.0533610758133085
"SMR","San Marino","Calcium",97.0996030941079,97.099603085226,-8.88197035919802e-09
"SMR","San Marino","DHA+EPA fatty acids",94.580557345685,94.5804143369365,-0.000143008748509033
"SMR","San Marino","Iron",94.4757526793359,94.4757509114738,-1.76786209777902e-06
"SMR","San Marino","Vitamin A",92.7757787277528,92.7757787004455,-2.73073496259713e-08
"SMR","San Marino","Vitamin B-12",84.2858073446311,84.2857968930489,-1.04515822574314e-05
"SMR","San Marino","Zinc",87.5736498849267,87.5736441076115,-5.77731516990809e-06
"SOM","Somalia","Calcium",99.2509662060512,99.2504557998684,-0.000510406182799627
"SOM","Somalia","DHA+EPA fatty acids",85.7349766204006,85.524264355779,-0.210712264621576
"SOM","Somalia","Iron",99.1505850574609,99.149142633799,-0.00144242366186838
"SOM","Somalia","Vitamin A",90.7702190624558,90.7699978843902,-0.000221178065563521
"SOM","Somalia","Vitamin B-12",89.3607293269959,89.3319891647017,-0.0287401622942646
"SOM","Somalia","Zinc",99.4371772002677,99.4362827806725,-0.000894419595204354
"SRB","Serbia","Calcium",58.0506170419839,57.9277651685397,-0.122851873444181
"SRB","Serbia","DHA+EPA fatty acids",72.0412415288253,69.1567664787563,-2.88447505006906
"SRB","Serbia","Iron",0.826861114554135,0.817149293544053,-0.00971182101008288
"SRB","Serbia","Vitamin A",34.8181718821772,34.9698933668374,0.151721484660189
"SRB","Serbia","Vitamin B-12",4.04907244088525,3.77230354414016,-0.276768896745093
"SRB","Serbia","Zinc",0.00805463177112087,0.00793038124047843,-0.000124250530642448
"STP","São Tomé & Príncipe","Calcium",96.8731426903091,96.76593012869,-0.107212561619092
"STP","São Tomé & Príncipe","DHA+EPA fatty acids",0,0,0
"STP","São Tomé & Príncipe","Iron",47.3226176713088,46.5166636384744,-0.80595403283445
"STP","São Tomé & Príncipe","Vitamin A",78.0902081686871,78.0321909033921,-0.0580172652950082
"STP","São Tomé & Príncipe","Vitamin B-12",32.2499532857009,29.8460269816783,-2.40392630402261
"STP","São Tomé & Príncipe","Zinc",81.2287877362689,80.726827382489,-0.501960353779809
"SUR","Suriname","Calcium",99.2129935041249,99.1330320934195,-0.0799614107054207
"SUR","Suriname","DHA+EPA fatty acids",16.8247526053923,15.2918623670897,-1.53289023830261
"SUR","Suriname","Iron",9.66152296848203,9.4060639151047,-0.25545905337734
"SUR","Suriname","Vitamin A",81.3512496596754,81.5611453477285,0.209895688053035
"SUR","Suriname","Vitamin B-12",2.53199255013771,1.93293496403261,-0.599057586105104
"SUR","Suriname","Zinc",2.93939164597847,2.61957571834674,-0.31981592763173
"SVK","Slovakia","Calcium",52.9478686069477,52.5888178813092,-0.359050725638509
"SVK","Slovakia","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"SVK","Slovakia","Iron",2.45313111136114,2.40022512775947,-0.0529059836016654
"SVK","Slovakia","Vitamin A",31.0970101565561,31.1123601286312,0.0153499720751744
"SVK","Slovakia","Vitamin B-12",0.0937644854584949,0.073823058825901,-0.019941426632594
"SVK","Slovakia","Zinc",0.0112464791382656,0.0106310309590897,-0.000615448179175852
"SVN","Slovenia","Calcium",52.7294978501431,52.3727192456176,-0.356778604525543
"SVN","Slovenia","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"SVN","Slovenia","Iron",2.53195486851817,2.47675768072653,-0.0551971877916418
