"iso3","country","nutrient_label","base","high","diff","pdiff"
"HND","Honduras","Iron (mg/p/d)",15.7816603753584,15.7962183877896,0.0145580124311309,0.0922463928691673
"HND","Honduras","Protein (g/p/d)",63.048830582765,63.1009552740674,0.0521246913023177,0.0826735259330352
"HND","Honduras","Vitamin A, RAE (mg/p/d retinol)",487.692747763891,486.330811606535,-1.36193615735641,-0.279261105193996
"HND","Honduras","Vitamin B12 (ug/p/d)",4.00391427345752,4.01672573590232,0.0128114624448008,0.319973445229078
"HND","Honduras","Zinc (mg/p/d)",9.30007339194745,9.30204300733154,0.00196961538409468,0.0211784929116806
"HRV","Croatia","Calcium (mg/p/d)",946.636743801005,949.939147525452,3.30240372444689,0.348856490736546
"HRV","Croatia","DHA+EPA fatty acids (g/p/d)",0.446083669918295,0.466574763628222,0.020491093709927,4.59355387604306
"HRV","Croatia","Iron (mg/p/d)",18.1548273541432,18.214254407069,0.059427052925848,0.327334718015294
"HRV","Croatia","Protein (g/p/d)",101.781272343848,102.28717179704,0.505899453191901,0.497045715328472
"HRV","Croatia","Vitamin A, RAE (mg/p/d retinol)",703.057948775454,702.945685669433,-0.112263106021487,-0.0159678311321308
"HRV","Croatia","Vitamin B12 (ug/p/d)",6.83236957754998,6.90179888207237,0.0694293045223899,1.01618192245518
"HRV","Croatia","Zinc (mg/p/d)",11.1315608467688,11.1661359375754,0.0345750908066726,0.310604157697336
"HTI","Haiti","Calcium (mg/p/d)",333.290267816172,336.001307425343,2.7110396091702,0.813416973418943
"HTI","Haiti","DHA+EPA fatty acids (g/p/d)",0.149409555968974,0.160900493046869,0.011490937077895,7.69089835209814
"HTI","Haiti","Iron (mg/p/d)",15.4279667318021,15.4760694111888,0.0481026793867247,0.311788845691308
"HTI","Haiti","Protein (g/p/d)",51.9745336732393,52.1751790545695,0.200645381330233,0.386045563374706
"HTI","Haiti","Vitamin A, RAE (mg/p/d retinol)",783.511673119387,783.044198275893,-0.467474843493505,-0.0596640560098298
"HTI","Haiti","Vitamin B12 (ug/p/d)",2.035816421497,2.05624884677241,0.020432425275418,1.0036477287276
"HTI","Haiti","Zinc (mg/p/d)",7.48758820332831,7.50392024528128,0.0163320419529684,0.21812153005034
"HUN","Hungary","Calcium (mg/p/d)",946.636743801005,949.939147525452,3.30240372444689,0.348856490736546
"HUN","Hungary","DHA+EPA fatty acids (g/p/d)",0.446083669918295,0.466574763628222,0.020491093709927,4.59355387604306
"HUN","Hungary","Iron (mg/p/d)",18.1548273541432,18.214254407069,0.059427052925848,0.327334718015294
"HUN","Hungary","Protein (g/p/d)",101.781272343848,102.28717179704,0.505899453191901,0.497045715328472
"HUN","Hungary","Vitamin A, RAE (mg/p/d retinol)",703.057948775454,702.945685669433,-0.112263106021487,-0.0159678311321308
"HUN","Hungary","Vitamin B12 (ug/p/d)",6.83236957754998,6.90179888207237,0.0694293045223899,1.01618192245518
"HUN","Hungary","Zinc (mg/p/d)",11.1315608467688,11.1661359375754,0.0345750908066726,0.310604157697336
"IDN","Indonesia","Calcium (mg/p/d)",493.579868951922,513.801965037528,20.222096085606,4.09702610613882
"IDN","Indonesia","DHA+EPA fatty acids (g/p/d)",0.892871979938454,0.982411676089373,0.0895396961509189,10.0282793236597
"IDN","Indonesia","Iron (mg/p/d)",17.3958011692601,17.5802310350601,0.184429865799942,1.06019759599141
"IDN","Indonesia","Protein (g/p/d)",81.8346133557374,83.6701016742988,1.83548831856139,2.24292416533145
"IDN","Indonesia","Vitamin A, RAE (mg/p/d retinol)",581.181509542267,576.624387456011,-4.55712208625664,-0.784113398556981
"IDN","Indonesia","Vitamin B12 (ug/p/d)",6.6463017480531,6.92266977645583,0.276368028402731,4.15822270608895
"IDN","Indonesia","Zinc (mg/p/d)",11.0609098063264,11.1498042955669,0.0888944892404204,0.803681530696291
"IND","India","Calcium (mg/p/d)",608.463847000308,613.238475495992,4.77462849568406,0.784702085296062
"IND","India","DHA+EPA fatty acids (g/p/d)",0.186344832965753,0.202161199988309,0.015816367022556,8.48768746137586
"IND","India","Iron (mg/p/d)",19.0919921138483,19.0946652818317,0.00267316798343842,0.0140015141819562
"IND","India","Protein (g/p/d)",68.8296174941022,68.9860833764985,0.156465882396361,0.227323480927042
"IND","India","Vitamin A, RAE (mg/p/d retinol)",458.075634682447,456.56251491994,-1.51311976250696,-0.330320944390745
"IND","India","Vitamin B12 (ug/p/d)",2.50627723634712,2.55554143284438,0.049264196497266,1.96563236432168
"IND","India","Zinc (mg/p/d)",9.02067211307919,9.02659518501347,0.00592307193428354,0.0656610933202594
